Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
11;Alternative Hostel of Old Montreal;4.5;35.75;10;53.0;1153.6;35.75;4;4;560.8;0.00;6;5;592.7;0.00;Kondiaronk Belvedere|La Guilde - Montreal|Parc Jean-Drapeau|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;Place d'Armes|Maisonneuve Monument - Montreal|City Hall|Complexe Desjardins|Crystal Dreams St Denis - Montreal|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking
12;Auberge L'Apero;4.0;25.25;9;48.7;1082.2;25.25;6;5;612.1;0.00;3;3;470.0;0.00;Kondiaronk Belvedere|La Guilde - Montreal|L'original Art Gallery|Maisonneuve Monument - Montreal|Palais des Congres|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Bota Bota, Spa-sur-l'eau - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking
13;Alternative Hostel of Old Montreal;4.5;35.75;9;49.5;986.1;35.75;4;4;487.4;0.00;5;5;498.7;0.00;Musee Romeo's - Montreal|La Guilde - Montreal|Aldred Building - Montreal|City Hall;Bus|Walking|Bus|Walking|Walking;Palais des Congres|L'original Art Gallery|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
14;Alternative Hostel of Old Montreal;4.5;35.75;9;50.5;1124.3;35.75;4;3;517.1;0.00;5;5;607.2;0.00;Musee Romeo's - Montreal|Bibliotheque et Archives Nationales du Quebec|Kondiaronk Belvedere|La Guilde - Montreal;Subway|Walking|Walking|Walking|Walking;Mount Royal Park|Crystal Dreams St Denis - Montreal|Complexe Desjardins|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
15;Samesun Montreal Central;4.4;60.00;9;48.4;784.9;60.00;6;3;513.5;0.00;3;2;271.3;0.00;Maisonneuve Monument - Montreal|Aldred Building - Montreal|L'original Art Gallery|La Guilde - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking;City Hall|Place d'Armes|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking
16;Auberge L'Apero;4.0;25.25;9;46.9;986.3;25.25;4;4;509.6;0.00;5;3;476.7;0.00;Maisonneuve Monument - Montreal|Pont Jacques-Cartier - Montreal|St. Patrick's Basilica|Complexe Desjardins;Walking|Walking|Walking|Walking|Walking;City Hall|Bibliotheque et Archives Nationales du Quebec|Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking
17;Auberge L'Apero;4.0;25.25;8;43.2;892.3;25.25;4;4;531.4;0.00;4;3;361.0;0.00;Kondiaronk Belvedere|Bota Bota, Spa-sur-l'eau - Montreal|Complexe Desjardins|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Aldred Building - Montreal|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking
18;Auberge L'Apero;4.0;25.25;8;42.8;836.8;25.25;3;2;320.1;0.00;5;3;516.7;0.00;Pont Jacques-Cartier - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking;St. Patrick's Basilica|Maisonneuve Monument - Montreal|Leonard Cohen Mural|Palais des Congres|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking
19;Auberge L'Apero;4.0;25.25;8;45.0;923.9;25.25;5;5;552.0;0.00;3;3;371.9;0.00;Kondiaronk Belvedere|La Guilde - Montreal|L'original Art Gallery|Palais des Congres|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking
20;Alternative Hostel of Old Montreal;4.5;35.75;8;43.8;900.1;35.75;4;3;487.1;0.00;4;4;412.9;0.00;Maisonneuve Monument - Montreal|Bibliotheque et Archives Nationales du Quebec|Musee Romeo's - Montreal|Leonard Cohen Mural;Walking|Walking|Bus|Walking|Walking;Palais des Congres|Complexe Desjardins|Cathédrale Christ Church Cathedral|Place d'Armes;Walking|Walking|Walking|Walking|Walking
21;Auberge L'Apero;4.0;25.25;7;38.6;769.5;25.25;6;3;665.7;0.00;1;1;103.9;0.00;City Hall|Maisonneuve Monument - Montreal|St. Patrick's Basilica|Place d'Armes|L'original Art Gallery|Bota Bota, Spa-sur-l'eau - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere;Walking|Walking
22;Alternative Hostel of Old Montreal;4.5;35.75;7;40.8;636.1;35.75;4;4;362.0;0.00;3;3;274.1;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|L'original Art Gallery;Walking|Walking|Walking|Walking
23;Auberge L'Apero;4.0;25.25;7;38.3;725.4;25.25;4;4;480.7;0.00;3;2;244.7;0.00;Pont Jacques-Cartier - Montreal|Place d'Armes|St. Patrick's Basilica|Complexe Desjardins;Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking
24;Alternative Hostel of Old Montreal;4.5;35.75;7;41.1;756.5;35.75;4;3;363.2;0.00;3;3;393.3;0.00;Maisonneuve Monument - Montreal|Palais des Congres|La Guilde - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking;Musee Romeo's - Montreal|St. Patrick's Basilica|L'original Art Gallery;Bus|Walking|Walking|Walking
25;Alternative Hostel of Old Montreal;4.5;35.75;6;35.1;563.1;35.75;3;3;279.7;0.00;3;2;283.5;0.00;Maisonneuve Monument - Montreal|Palais des Congres|Place d'Armes;Walking|Walking|Walking|Walking;St. Patrick's Basilica|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking
26;Alternative Hostel of Old Montreal;4.5;35.75;6;36.4;592.0;35.75;3;3;256.4;0.00;3;3;335.6;0.00;Maisonneuve Monument - Montreal|Kondiaronk Belvedere|Place d'Armes;Walking|Walking|Walking|Walking;St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking
27;Auberge L'Apero;4.0;25.25;6;33.7;623.5;25.25;3;3;378.8;0.00;3;2;244.7;0.00;Pont Jacques-Cartier - Montreal|Maisonneuve Monument - Montreal|Complexe Desjardins;Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking
28;Alternative Hostel of Old Montreal;4.5;35.75;6;34.8;547.0;65.75;3;2;271.2;0.00;3;2;275.8;30.00;Aldred Building - Montreal|City Hall|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking;Palais des Congres|Notre-Dame Basilica|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking
29;Auberge L'Apero;4.0;25.25;5;30.9;592.3;25.25;1;1;103.9;0.00;4;3;488.4;0.00;Kondiaronk Belvedere;Walking|Walking;Montreal Street Art|L'original Art Gallery|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking
30;Alternative Hostel of Old Montreal;4.5;35.75;5;30.2;448.7;63.75;2;2;196.9;0.00;3;1;251.8;28.00;Place d'Armes|Cathédrale Christ Church Cathedral;Walking|Walking|Walking;City Hall|Notre-Dame-de-Bon-Secours Chapel|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking
31;Alternative Hostel of Old Montreal;4.5;35.75;5;32.1;534.5;41.08;3;3;272.0;0.00;2;2;262.5;5.33;Maisonneuve Monument - Montreal|La Guilde - Montreal|L'original Art Gallery;Walking|Walking|Bus|Walking;St. Patrick's Basilica|Aldred Building - Montreal;Car|Walking|Walking
32;Auberge L'Apero;4.0;25.25;5;30.1;501.3;25.25;2;2;258.6;0.00;3;2;242.6;0.00;Maisonneuve Monument - Montreal|St. Patrick's Basilica;Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Walking
33;Alternative Hostel of Old Montreal;4.5;35.75;5;31.5;479.9;35.75;3;2;259.8;0.00;2;2;220.1;0.00;Aldred Building - Montreal|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking;St. Patrick's Basilica|Place d'Armes;Walking|Walking|Walking
34;Auberge L'Apero;4.0;25.25;4;25.5;321.3;25.25;0;0;0.0;0.00;4;3;321.3;0.00;;;Place d'Armes|Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking
35;Alternative Hostel of Old Montreal;4.5;35.75;4;27.9;367.5;35.75;4;4;367.5;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;;
36;Alternative Hostel of Old Montreal;4.5;35.75;4;26.6;336.0;51.75;4;4;336.0;16.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Cathédrale Christ Church Cathedral|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking;;
37;Alternative Hostel of Old Montreal;4.5;35.75;3;22.9;246.4;51.75;3;2;246.4;16.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica|L'original Art Gallery;Walking|Walking|Walking|Walking;;
38;Auberge L'Apero;4.0;25.25;3;21.0;240.9;26.18;0;0;0.0;0.00;3;2;240.9;0.93;;;Place d'Armes|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Car
39;Auberge L'Apero;4.0;25.25;3;21.0;303.6;25.25;0;0;0.0;0.00;3;3;303.6;0.00;;;Maisonneuve Monument - Montreal|St. Patrick's Basilica|Place d'Armes;Walking|Walking|Walking|Walking
40;Alternative Hostel of Old Montreal;4.5;35.75;3;22.1;219.1;51.75;0;0;0.0;0.00;3;2;219.1;16.00;;;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Place d'Armes;Walking|Walking|Walking|Walking
41;Alternative Hostel of Old Montreal;4.5;35.75;2;17.9;134.9;51.75;2;2;134.9;16.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica;Walking|Walking|Walking;;
42;Alternative Hostel of Old Montreal;4.5;35.75;2;18.3;211.0;35.75;2;2;211.0;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking;;
43;Auberge L'Apero;4.0;25.25;2;16.2;189.3;25.25;2;2;189.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|City Hall;Walking|Walking|Walking;;
44;Alternative Hostel of Old Montreal;4.5;35.75;2;17.4;166.1;35.75;1;1;72.3;0.00;1;1;93.8;0.00;Maisonneuve Monument - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral;Walking|Walking
45;Auberge L'Apero;4.0;25.25;1;12.2;69.4;34.65;0;0;0.0;0.00;1;1;69.4;9.40;;;Cathédrale Christ Church Cathedral;Car|Car
46;Auberge L'Apero;4.0;25.25;1;12.2;86.8;25.25;0;0;0.0;0.00;1;1;86.8;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
47;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;1;1;64.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
48;Le Square Phillips Hotel & Suites;4.6;458.25;1;13.4;66.9;458.25;0;0;0.0;0.00;1;1;66.9;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
49;Le Petit Hotel Vieux-Montréal | Saint-Paul;4.7;426.75;1;13.6;69.1;426.75;1;1;69.1;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
50;LHotel;4.5;346.00;1;13.2;64.6;346.00;1;1;64.6;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
51;Sonder Maisonneuve;4.7;228.25;1;13.9;90.7;258.95;1;1;90.7;30.70;0;0;0.0;0.00;Kondiaronk Belvedere;Car|Car;;
52;Hotel Gault;4.7;491.25;1;13.6;67.2;493.58;1;1;67.2;2.33;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Car|Walking;;
53;Hotel Gite du Survenant Montreal;4.7;193.75;1;13.6;90.0;193.75;0;0;0.0;0.00;1;1;90.0;0.00;;;Place d'Armes;Walking|Walking
54;Le Roberval;3.6;211.00;1;11.4;67.5;218.48;0;0;0.0;0.00;1;1;67.5;7.48;;;Maisonneuve Monument - Montreal;Car|Car
55;Deluxe Suites Downtown Montreal;5.0;243.25;1;14.5;132.4;243.25;1;1;132.4;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
56;LHotel;4.5;346.00;1;13.2;64.6;346.00;0;0;0.0;0.00;1;1;64.6;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
57;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;1;1;64.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
58;Hotel Nelligan;4.7;486.75;1;14.1;121.6;502.75;1;1;121.6;16.00;0;0;0.0;0.00;Notre-Dame Basilica;Walking|Walking;;
59;Alternative Hostel of Old Montreal;4.5;35.75;1;13.6;140.4;35.75;0;0;0.0;0.00;1;1;140.4;0.00;;;St. Patrick's Basilica;Walking|Walking
60;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;70.1;39.68;1;1;70.1;3.93;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Car|Walking;;
