Iteration;ParetoSize;Time;MinAttr;MaxAttr;AvgAttr;MinQuality;MaxQuality;AvgQuality;MinTime;MaxTime;AvgTime;MinCost;MaxCost;AvgCost
1;30;7.59;1;11;5.33;12.2;57.1;32.51;69.4;1286.2;595.77;25.25;1119.22;159.56
2;30;74.39;1;13;5.83;12.2;66.2;34.74;64.6;1275.7;605.20;25.25;1119.22;162.34
3;30;219.02;1;14;6.37;12.2;70.4;37.13;64.6;1397.4;637.69;25.25;521.47;133.43
4;30;180.97;1;15;6.53;12.2;76.1;38.05;64.3;1394.0;672.29;25.25;521.68;131.38
5;30;125.16;1;15;6.90;12.2;76.1;39.65;64.3;1403.2;683.67;25.25;1041.77;153.90
