Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;13;67.5;1057.3;85.60;7;5;546.9;19.85;6;3;510.4;30.00;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Notre-Dame-de-Bon-Secours Chapel|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Car|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|Cathédrale Christ Church Cathedral|City Hall|L'original Art Gallery|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;13;67.1;1283.3;65.75;7;6;610.9;0.00;6;4;672.4;30.00;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|City Hall|Palais des Congres|Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel|Leonard Cohen Mural|Mount Royal Park;Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;13;66.5;1223.1;65.75;7;6;709.4;0.00;6;3;513.7;30.00;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|City Hall|Arsenal Art Contemporain Montréal - Montreal|Palais des Congres|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|L'original Art Gallery|Musée Marguerite-Bourgeoys|Leonard Cohen Mural|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;13;67.5;1102.2;79.75;7;5;594.6;14.00;6;3;507.6;30.00;Maisonneuve Monument - Montreal|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Notre-Dame-de-Bon-Secours Chapel|Place d'Armes;Walking|Walking|Walking|Subway|Walking|Walking|Walking|Walking;St. Patrick's Basilica|City Hall|Cathédrale Christ Church Cathedral|Notre-Dame Basilica|L'original Art Gallery|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;12;63.1;1197.2;51.75;6;3;505.2;16.00;6;5;692.1;0.00;Palais des Congres|Notre-Dame Basilica|Place d'Armes|Leonard Cohen Mural|La Guilde - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Kondiaronk Belvedere|Bibliotheque et Archives Nationales du Quebec|City Hall|Crystal Dreams St Denis - Montreal|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;12;63.4;1219.2;41.80;6;5;588.5;6.05;6;4;630.6;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Musee Romeo's - Montreal|Place d'Armes|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Car;City Hall|Bibliotheque et Archives Nationales du Quebec|St. Patrick's Basilica|Kondiaronk Belvedere|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;12;62.1;1191.7;49.75;6;5;522.8;0.00;6;4;668.8;14.00;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|City Hall|Maisonneuve Monument - Montreal|St. Patrick's Basilica;Walking|Walking|Walking|Bus|Walking|Walking|Walking;Musée Marguerite-Bourgeoys|L'original Art Gallery|Aldred Building - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;12;63.0;988.5;65.75;6;5;494.4;0.00;6;3;494.1;30.00;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Cathédrale Christ Church Cathedral|Notre-Dame Basilica|City Hall|L'original Art Gallery|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Auberge L'Apero;4.0;25.25;11;56.8;1147.9;25.25;7;6;630.2;0.00;4;4;517.6;0.00;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|City Hall|Cathédrale Christ Church Cathedral|Palais des Congres|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Belvedere Camillien-Houde - Montreal|St. Patrick's Basilica|L'original Art Gallery|Leonard Cohen Mural;Walking|Bus|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;11;59.5;1068.2;51.75;6;5;494.4;0.00;5;4;573.8;16.00;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|Cathédrale Christ Church Cathedral|L'original Art Gallery|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
