Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0341;0.9087;40;13;Hotel De Paris;65.4;Hotel De Paris;612.85;Hotel Faubourg Montreal;25.25;Auberge L'Apero
