Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;13;66.1;1270.3;106.38;7;4;649.4;56.63;6;4;621.0;14.00;Aldred Building - Montreal|Notre-Dame Basilica|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel|Maisonneuve Monument - Montreal|Musee D'Art Contemporain De Montreal|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Car|Walking;Place d'Armes|Arsenal Art Contemporain Montréal - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Musée Marguerite-Bourgeoys|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;13;66.6;1362.8;65.75;7;5;667.2;14.00;6;4;695.5;16.00;Palais des Congres|Musée Marguerite-Bourgeoys|City Hall|Aldred Building - Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|Pont Jacques-Cartier - Montreal|Habitat 67|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;13;67.5;1272.9;79.75;7;5;705.8;0.00;6;3;567.0;44.00;Maisonneuve Monument - Montreal|Aldred Building - Montreal|La Guilde - Montreal|L'original Art Gallery|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Musée Marguerite-Bourgeoys|Notre-Dame-de-Bon-Secours Chapel|Complexe Desjardins|Notre-Dame Basilica|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;12;61.5;1150.6;35.75;6;5;548.9;0.00;6;4;601.7;0.00;Maisonneuve Monument - Montreal|Palais des Congres|City Hall|L'original Art Gallery|Complexe Desjardins|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|Kondiaronk Belvedere|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;12;62.6;1155.2;79.75;6;3;522.7;0.00;6;4;632.5;44.00;Place d'Armes|Maisonneuve Monument - Montreal|Leonard Cohen Mural|La Guilde - Montreal|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Musée Marguerite-Bourgeoys|Notre-Dame-de-Bon-Secours Chapel|Complexe Desjardins|Notre-Dame Basilica|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;12;62.4;1322.7;35.75;6;4;673.6;0.00;6;6;649.1;0.00;City Hall|St. Patrick's Basilica|Palais des Congres|L'original Art Gallery|La Guilde - Montreal|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Bus|Walking;Maisonneuve Monument - Montreal|Kondiaronk Belvedere|Leonard Cohen Mural|Complexe Desjardins|Place d'Armes|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;12;62.3;1194.0;78.25;6;4;600.7;28.50;6;4;593.3;14.00;Aldred Building - Montreal|Chateau Ramezay Historic Site and Museum of Montreal|Notre-Dame-de-Bon-Secours Chapel|City Hall|La Guilde - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Maisonneuve Monument - Montreal|Musée Marguerite-Bourgeoys|Cathédrale Christ Church Cathedral|L'original Art Gallery|St. Patrick's Basilica;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;11;58.5;1113.2;51.75;6;5;604.0;0.00;5;3;509.2;16.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|L'original Art Gallery|Kondiaronk Belvedere|Leonard Cohen Mural|St. Patrick's Basilica;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Palais des Congres|Notre-Dame Basilica|Place d'Armes|Bibliotheque et Archives Nationales du Quebec;Walking|Walking|Walking|Walking|Walking|Walking
9;Auberge L'Apero;4.0;25.25;11;57.3;1385.4;25.25;5;4;687.7;0.00;6;4;697.6;0.00;Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|City Hall|Bota Bota, Spa-sur-l'eau - Montreal|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Bus;St. Patrick's Basilica|Kondiaronk Belvedere|Place d'Armes|Musee Romeo's - Montreal|L'original Art Gallery|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;11;59.0;1073.6;92.25;5;5;519.9;42.00;6;4;553.7;14.50;Palais des Congres|Musée du Montréal juif - Museum of Jewish Montreal|Crystal Dreams St Denis - Montreal|Notre-Dame Basilica|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Maisonneuve Monument - Montreal|Chateau Ramezay Historic Site and Museum of Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
11;Auberge L'Apero;4.0;25.25;10;53.8;1266.2;25.25;5;4;638.8;0.00;5;4;627.4;0.00;Bibliotheque et Archives Nationales du Quebec|St. Patrick's Basilica|La Guilde - Montreal|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Arsenal Art Contemporain Montréal - Montreal|Leonard Cohen Mural|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
12;Auberge L'Apero;4.0;25.25;10;52.4;1012.6;25.25;4;3;524.4;0.00;6;4;488.2;0.00;Bota Bota, Spa-sur-l'eau - Montreal|Maisonneuve Monument - Montreal|Palais des Congres|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Place d'Armes|City Hall|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking|Walking
13;Alternative Hostel of Old Montreal;4.5;35.75;10;53.3;976.1;35.75;5;4;457.2;0.00;5;4;518.9;0.00;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery|Complexe Desjardins|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking;Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|Kondiaronk Belvedere|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking
14;Deluxe Suites Downtown Montreal;5.0;243.25;10;54.6;1033.2;273.25;5;3;430.1;0.00;5;4;603.0;30.00;Place d'Armes|Maisonneuve Monument - Montreal|La Guilde - Montreal|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Musée Marguerite-Bourgeoys|Complexe Desjardins|Notre-Dame Basilica|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
15;Alternative Hostel of Old Montreal;4.5;35.75;10;53.7;1120.3;43.75;5;3;550.8;0.00;5;4;569.5;8.00;Pont Jacques-Cartier - Montreal|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Complexe Desjardins;Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Maisonneuve Monument - Montreal|L'original Art Gallery|Place d'Armes|Musée de l'Holocauste Montréal;Walking|Walking|Walking|Walking|Walking|Walking
16;Alternative Hostel of Old Montreal;4.5;35.75;9;49.9;869.4;58.10;5;4;477.7;6.35;4;3;391.7;16.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Musee Romeo's - Montreal;Walking|Walking|Walking|Car|Bus|Subway;St. Patrick's Basilica|Place d'Armes|Pont Jacques-Cartier - Montreal|Notre-Dame Basilica;Walking|Walking|Walking|Walking|Walking
17;Alternative Hostel of Old Montreal;4.5;35.75;9;48.7;842.6;35.75;4;3;335.4;0.00;5;4;507.2;0.00;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|Kondiaronk Belvedere|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking
18;Alternative Hostel of Old Montreal;4.5;35.75;9;49.9;888.4;51.75;7;5;681.7;0.00;2;2;206.8;16.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Musee Romeo's - Montreal|Place d'Armes|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica;Walking|Walking|Walking
19;Auberge L'Apero;4.0;25.25;9;47.9;950.6;25.25;4;3;524.4;0.00;5;3;426.2;0.00;Bota Bota, Spa-sur-l'eau - Montreal|Maisonneuve Monument - Montreal|Palais des Congres|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking;Place d'Armes|City Hall|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking
20;Auberge L'Apero;4.0;25.25;8;44.5;948.8;25.25;4;3;483.8;0.00;4;4;465.0;0.00;Aldred Building - Montreal|Palais des Congres|St. Patrick's Basilica|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|L'original Art Gallery|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking
21;Alternative Hostel of Old Montreal;4.5;35.75;8;45.4;809.2;35.75;4;3;373.5;0.00;4;3;435.7;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|L'original Art Gallery|Pont Jacques-Cartier - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking
22;Auberge L'Apero;4.0;25.25;8;44.5;725.6;55.25;4;3;302.0;0.00;4;3;423.6;30.00;Place d'Armes|Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica;Walking|Walking|Walking|Walking|Walking
23;Alternative Hostel of Old Montreal;4.5;35.75;7;40.4;664.8;44.70;4;3;305.5;8.95;3;2;359.3;0.00;Maisonneuve Monument - Montreal|City Hall|La Guilde - Montreal|L'original Art Gallery;Walking|Walking|Walking|Car|Walking;Bibliotheque et Archives Nationales du Quebec|Leonard Cohen Mural|Place d'Armes;Walking|Walking|Walking|Walking
24;Alternative Hostel of Old Montreal;4.5;35.75;7;41.0;759.9;35.75;6;4;538.0;0.00;1;1;221.9;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|St. Patrick's Basilica|L'original Art Gallery|City Hall;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Musee Romeo's - Montreal;Walking|Walking
25;Auberge L'Apero;4.0;25.25;7;38.9;927.7;25.25;3;3;518.9;0.00;4;3;408.8;0.00;Palais des Congres|Aldred Building - Montreal|Atwater Market;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking
26;Alternative Hostel of Old Montreal;4.5;35.75;7;39.6;671.2;35.75;3;2;261.9;0.00;4;4;409.4;0.00;Place d'Armes|Pont Jacques-Cartier - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking;City Hall|Kondiaronk Belvedere|Maisonneuve Monument - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking
27;Alternative Hostel of Old Montreal;4.5;35.75;6;34.9;530.0;49.75;6;4;530.0;14.00;0;0;0.0;0.00;Place d'Armes|City Hall|Leonard Cohen Mural|St. Patrick's Basilica|Maisonneuve Monument - Montreal|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking|Walking|Walking|Walking;;
28;Alternative Hostel of Old Montreal;4.5;35.75;6;36.5;580.0;50.11;6;4;580.0;14.36;0;0;0.0;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|St. Patrick's Basilica|L'original Art Gallery|Phi Centre;Walking|Walking|Walking|Walking|Walking|Walking|Walking;;
29;Alternative Hostel of Old Montreal;4.5;35.75;6;36.3;605.6;35.75;3;2;270.4;0.00;3;3;335.2;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking;St. Patrick's Basilica|Complexe Desjardins|L'original Art Gallery;Walking|Walking|Walking|Walking
30;Auberge L'Apero;4.0;25.25;6;34.3;909.0;25.25;3;3;346.2;0.00;3;3;562.8;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Palais des Congres;Walking|Walking|Walking|Walking;Place d'Armes|Montreal Botanical Garden|Belvedere Camillien-Houde - Montreal;Walking|Walking|Walking|Walking
31;Alternative Hostel of Old Montreal;4.5;35.75;5;32.2;478.6;35.75;4;3;338.2;0.00;1;1;140.4;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica;Walking|Walking
32;Auberge L'Apero;4.0;25.25;5;29.9;411.9;25.25;5;3;411.9;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery|Place d'Armes|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking;;
33;Alternative Hostel of Old Montreal;4.5;35.75;5;31.5;456.8;55.38;4;3;334.5;0.00;1;1;122.3;19.63;Place d'Armes|Maisonneuve Monument - Montreal|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere;Walking|Car
34;Alternative Hostel of Old Montreal;4.5;35.75;4;26.3;307.0;51.75;0;0;0.0;0.00;4;3;307.0;16.00;;;Cathédrale Christ Church Cathedral|Notre-Dame Basilica|Maisonneuve Monument - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking
35;Alternative Hostel of Old Montreal;4.5;35.75;4;27.6;338.2;35.75;4;3;338.2;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;;
36;Auberge L'Apero;4.0;25.25;4;26.6;353.0;25.25;0;0;0.0;0.00;4;3;353.0;0.00;;;Kondiaronk Belvedere|Place d'Armes|L'original Art Gallery|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Subway
37;Alternative Hostel of Old Montreal;4.5;35.75;4;26.4;325.2;35.75;0;0;0.0;0.00;4;2;325.2;0.00;;;Place d'Armes|Maisonneuve Monument - Montreal|L'original Art Gallery|City Hall;Walking|Walking|Walking|Walking|Walking
38;Alternative Hostel of Old Montreal;4.5;35.75;3;22.4;246.4;35.75;3;2;246.4;0.00;0;0;0.0;0.00;Place d'Armes|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking;;
39;Deluxe Suites Downtown Montreal;5.0;243.25;3;23.4;264.2;243.25;3;2;264.2;0.00;0;0;0.0;0.00;Place d'Armes|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking;;
40;Auberge L'Apero;4.0;25.25;3;21.5;297.1;25.25;2;2;185.7;0.00;1;1;111.4;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking;Maisonneuve Monument - Montreal;Walking|Walking
41;Alternative Hostel of Old Montreal;4.5;35.75;3;21.9;211.5;51.75;3;2;211.5;16.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|City Hall|Notre-Dame Basilica;Walking|Walking|Walking|Walking;;
42;Auberge L'Apero;4.0;25.25;2;16.4;163.4;25.25;0;0;0.0;0.00;2;2;163.4;0.00;;;Place d'Armes|Cathédrale Christ Church Cathedral;Walking|Walking|Walking
43;Sonder Maisonneuve;4.7;228.25;2;18.7;185.5;228.25;2;2;185.5;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking;;
44;Alternative Hostel of Old Montreal;4.5;35.75;2;17.9;134.9;51.75;2;2;134.9;16.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica;Walking|Walking|Walking;;
45;Alternative Hostel of Old Montreal;4.5;35.75;2;17.4;156.1;35.75;0;0;0.0;0.00;2;2;156.1;0.00;;;Place d'Armes|Maisonneuve Monument - Montreal;Walking|Walking|Walking
46;Auberge L'Apero;4.0;25.25;1;12.2;78.0;29.80;0;0;0.0;0.00;1;1;78.0;4.55;;;Cathédrale Christ Church Cathedral;Car|Walking
47;Auberge L'Apero;4.0;25.25;1;12.5;103.9;25.25;1;1;103.9;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
48;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
49;LHotel;4.5;346.00;1;13.2;64.6;346.00;0;0;0.0;0.00;1;1;64.6;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
50;Hotel Gite du Survenant Montreal;4.7;193.75;1;13.6;90.0;193.75;0;0;0.0;0.00;1;1;90.0;0.00;;;Place d'Armes;Walking|Walking
51;Le Square Phillips Hotel & Suites;4.6;458.25;1;13.4;66.9;458.25;0;0;0.0;0.00;1;1;66.9;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
52;Warwick Le Crystal - Montréal;4.8;401.50;1;13.8;69.2;410.67;1;1;69.2;9.17;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Car|Car;;
53;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;0;0;0.0;0.00;1;1;64.3;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
54;Hôtel De L'ithq;4.6;354.25;1;13.4;87.5;360.97;0;0;0.0;0.00;1;1;87.5;6.72;;;Cathédrale Christ Church Cathedral;Car|Walking
55;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
56;Deluxe Suites Downtown Montreal;5.0;243.25;1;14.2;90.0;243.25;1;1;90.0;0.00;0;0;0.0;0.00;Place d'Armes;Walking|Walking;;
57;Le Petit Hotel Vieux-Montréal | Saint-Paul;4.7;426.75;1;13.6;69.1;426.75;0;0;0.0;0.00;1;1;69.1;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
58;Hotel Nelligan;4.7;486.75;1;13.6;67.8;490.23;1;1;67.8;3.48;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Car;;
59;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;0;0;0.0;0.00;1;1;64.3;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
60;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;67.9;43.62;1;1;67.9;7.87;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Car|Car;;
