Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;14;70.3;1268.8;154.34;7;3;639.2;53.63;7;5;629.6;64.95;Pont Jacques-Cartier - Montreal|Bibliotheque et Archives Nationales du Quebec|La Guilde - Montreal|Notre-Dame-de-Bon-Secours Chapel|City Hall|L'original Art Gallery|Aldred Building - Montreal;Car|Car|Car|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Musée Marguerite-Bourgeoys|Oasis Immersion - Montreal;Walking|Walking|Walking|Car|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;14;71.2;1396.2;49.75;7;3;714.6;14.00;7;6;681.6;0.00;Pont Jacques-Cartier - Montreal|Bibliotheque et Archives Nationales du Quebec|Notre-Dame-de-Bon-Secours Chapel|City Hall|La Guilde - Montreal|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;14;72.2;1275.7;119.82;7;4;717.7;30.00;7;5;558.0;54.07;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|Bibliotheque et Archives Nationales du Quebec|City Hall|Leonard Cohen Mural|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Musée du Montréal juif - Museum of Jewish Montreal|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Car|Car|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;14;70.8;1295.6;79.75;7;3;687.1;30.00;7;5;608.5;14.00;Pont Jacques-Cartier - Montreal|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|City Hall|Bibliotheque et Archives Nationales du Quebec|Aldred Building - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Palais des Congres|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;13;66.4;1242.6;49.75;6;3;600.1;14.00;7;6;642.5;0.00;Pont Jacques-Cartier - Montreal|Bibliotheque et Archives Nationales du Quebec|Notre-Dame-de-Bon-Secours Chapel|City Hall|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;13;67.4;1243.0;113.75;6;4;665.9;30.00;7;5;577.1;48.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|City Hall|Bibliotheque et Archives Nationales du Quebec|Mount Royal Park;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Musée du Montréal juif - Museum of Jewish Montreal|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Walking|Car|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;13;66.3;1223.0;70.23;6;3;621.5;16.00;7;5;601.5;18.48;Pont Jacques-Cartier - Montreal|Notre-Dame Basilica|Aldred Building - Montreal|City Hall|Bibliotheque et Archives Nationales du Quebec|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Palais des Congres|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Walking|Car|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;13;66.3;1141.9;79.75;6;3;536.3;30.00;7;5;605.6;14.00;Pont Jacques-Cartier - Montreal|Bibliotheque et Archives Nationales du Quebec|City Hall|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Palais des Congres|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Bus|Walking|Walking|Walking|Walking
9;Auberge L'Apero;4.0;25.25;12;61.9;1355.0;25.25;6;4;678.2;0.00;6;5;676.8;0.00;Kondiaronk Belvedere|Pont Jacques-Cartier - Montreal|Place d'Armes|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|Mount Royal Park;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Musee Romeo's - Montreal|Complexe Desjardins|Maisonneuve Monument - Montreal|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;12;61.7;1077.4;63.75;5;3;533.2;0.00;7;4;544.2;28.00;Pont Jacques-Cartier - Montreal|Bibliotheque et Archives Nationales du Quebec|City Hall|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Leonard Cohen Mural|Kondiaronk Belvedere|Place d'Armes|Musée Marguerite-Bourgeoys|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
11;Alternative Hostel of Old Montreal;4.5;35.75;12;62.4;1008.8;100.86;6;3;539.2;44.36;6;4;469.6;20.75;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|City Hall|Bibliotheque et Archives Nationales du Quebec|Phi Centre;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Walking|Car|Walking|Walking
12;Alternative Hostel of Old Montreal;4.5;35.75;12;62.0;1097.0;65.75;6;3;562.7;30.00;6;5;534.3;0.00;Pont Jacques-Cartier - Montreal|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica|City Hall|Bibliotheque et Archives Nationales du Quebec|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Palais des Congres|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
13;Alternative Hostel of Old Montreal;4.5;35.75;12;63.3;1306.3;35.75;6;5;617.0;0.00;6;5;689.3;0.00;Maisonneuve Monument - Montreal|Kondiaronk Belvedere|La Guilde - Montreal|Cathédrale Christ Church Cathedral|City Hall|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Aldred Building - Montreal|St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
14;Alternative Hostel of Old Montreal;4.5;35.75;11;58.0;1022.5;68.68;5;3;533.7;14.00;6;5;488.8;18.93;Pont Jacques-Cartier - Montreal|Bibliotheque et Archives Nationales du Quebec|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Place d'Armes|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking|Walking|Walking|Car
15;Alternative Hostel of Old Montreal;4.5;35.75;11;57.1;953.6;63.75;5;3;469.4;14.00;6;4;484.2;14.00;Pont Jacques-Cartier - Montreal|Notre-Dame-de-Bon-Secours Chapel|City Hall|Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Leonard Cohen Mural|Kondiaronk Belvedere|Place d'Armes|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking|Walking|Walking|Walking
16;Alternative Hostel of Old Montreal;4.5;35.75;11;58.9;1085.9;35.75;6;4;669.2;0.00;5;5;416.7;0.00;City Hall|La Guilde - Montreal|Leonard Cohen Mural|St. Patrick's Basilica|Bibliotheque et Archives Nationales du Quebec|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
17;Alternative Hostel of Old Montreal;4.5;35.75;11;57.6;927.9;79.75;5;2;381.6;30.00;6;5;546.3;14.00;Maisonneuve Monument - Montreal|Notre-Dame-de-Bon-Secours Chapel|City Hall|Notre-Dame Basilica|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Palais des Congres|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking|Walking|Walking|Walking
18;Auberge L'Apero;4.0;25.25;11;57.2;1146.2;25.25;6;5;627.1;0.00;5;5;519.1;0.00;Aldred Building - Montreal|Place d'Armes|Palais des Congres|City Hall|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Maisonneuve Monument - Montreal|L'original Art Gallery|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
19;Auberge L'Apero;4.0;25.25;10;52.1;935.7;25.25;5;3;412.4;0.00;5;3;523.3;0.00;City Hall|Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|La Guilde - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Complexe Desjardins|Maisonneuve Monument - Montreal|Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
20;Alternative Hostel of Old Montreal;4.5;35.75;10;54.6;991.3;35.75;5;3;544.5;0.00;5;4;446.9;0.00;Place d'Armes|La Guilde - Montreal|Leonard Cohen Mural|St. Patrick's Basilica|Bibliotheque et Archives Nationales du Quebec;Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Aldred Building - Montreal|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
21;Alternative Hostel of Old Montreal;4.5;35.75;10;53.1;884.4;56.65;5;3;482.5;14.00;5;5;402.0;6.90;Pont Jacques-Cartier - Montreal|Aldred Building - Montreal|L'original Art Gallery|City Hall|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Car|Walking|Walking
