Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Hotel Casa Bella;2.8;140.25;14;68.6;1349.0;224.61;6;4;653.0;40.36;8;5;695.9;44.00;Kondiaronk Belvedere|Musée du Montréal juif - Museum of Jewish Montreal|Bibliotheque et Archives Nationales du Quebec|Place d'Armes|La Guilde - Montreal|Phi Centre;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Notre-Dame Basilica|Musée Marguerite-Bourgeoys|Notre-Dame-de-Bon-Secours Chapel|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|L'original Art Gallery|Maisonneuve Monument - Montreal|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Deluxe Suites Downtown Montreal;5.0;243.25;13;68.9;1325.0;273.25;6;4;642.8;0.00;7;5;682.2;30.00;Place d'Armes|Aldred Building - Montreal|L'original Art Gallery|Bibliotheque et Archives Nationales du Quebec|La Guilde - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica|Arsenal Art Contemporain Montréal - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Auberge L'Apero;4.0;25.25;13;65.8;1353.9;25.25;7;4;656.0;0.00;6;5;697.9;0.00;City Hall|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Aldred Building - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|L'original Art Gallery|Arsenal Art Contemporain Montréal - Montreal|Pont Jacques-Cartier - Montreal|Place d'Armes|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;13;67.1;1378.9;65.75;7;5;682.0;14.00;6;3;696.9;16.00;Kondiaronk Belvedere|La Guilde - Montreal|Palais des Congres|Cathédrale Christ Church Cathedral|Musée Marguerite-Bourgeoys|Maisonneuve Monument - Montreal|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|L'original Art Gallery|Notre-Dame Basilica|Place d'Armes|Leonard Cohen Mural|Habitat 67;Walking|Walking|Walking|Walking|Walking|Walking|Bus
5;Hotel Chez Swann;4.2;362.25;13;67.4;1257.1;402.25;7;5;609.8;0.00;6;5;647.3;40.00;Maisonneuve Monument - Montreal|Place d'Armes|L'original Art Gallery|City Hall|La Guilde - Montreal|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Notre-Dame-de-Bon-Secours Chapel|Leonard Cohen Mural|Musée du Montréal juif - Museum of Jewish Montreal|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;13;68.0;1258.1;75.75;7;5;598.8;0.00;6;5;659.2;40.00;City Hall|Place d'Armes|L'original Art Gallery|Maisonneuve Monument - Montreal|La Guilde - Montreal|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Notre-Dame-de-Bon-Secours Chapel|Leonard Cohen Mural|Musée du Montréal juif - Museum of Jewish Montreal|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Auberge L'Apero;4.0;25.25;12;62.0;1326.7;41.25;6;4;628.7;16.00;6;5;698.0;0.00;Notre-Dame Basilica|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|Bibliotheque et Archives Nationales du Quebec|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|L'original Art Gallery|Arsenal Art Contemporain Montréal - Montreal|Place d'Armes|Pont Jacques-Cartier - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;12;63.2;1124.2;120.11;6;5;619.3;40.36;6;3;504.9;44.00;Palais des Congres|Kondiaronk Belvedere|Musée du Montréal juif - Museum of Jewish Montreal|Place d'Armes|La Guilde - Montreal|Phi Centre;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Notre-Dame Basilica|Musée Marguerite-Bourgeoys|Notre-Dame-de-Bon-Secours Chapel|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Auberge L'Apero;4.0;25.25;12;61.8;1190.4;25.25;6;3;521.2;0.00;6;6;669.2;0.00;Aldred Building - Montreal|Maisonneuve Monument - Montreal|Place d'Armes|City Hall|La Guilde - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Palais des Congres|Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Bus|Bus
10;Auberge du Plateau;4.3;67.25;11;58.7;1066.2;81.25;6;4;544.3;0.00;5;4;521.9;14.00;Place d'Armes|Bibliotheque et Archives Nationales du Quebec|Maisonneuve Monument - Montreal|L'original Art Gallery|La Guilde - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Aldred Building - Montreal|Notre-Dame-de-Bon-Secours Chapel|St. Patrick's Basilica|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking
