Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;13;67.0;1249.4;64.25;6;3;599.8;14.50;7;4;649.7;14.00;Kondiaronk Belvedere|La Guilde - Montreal|Place d'Armes|Bibliotheque et Archives Nationales du Quebec|Chateau Ramezay Historic Site and Museum of Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;City Hall|Musée Marguerite-Bourgeoys|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;13;67.4;1302.4;35.75;7;5;683.6;0.00;6;4;618.8;0.00;Aldred Building - Montreal|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|Musee Romeo's - Montreal|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Bus|Walking|Walking|Walking;St. Patrick's Basilica|Place d'Armes|Kondiaronk Belvedere|City Hall|Leonard Cohen Mural|Palais des Congres;Walking|Walking|Walking|Bus|Walking|Walking|Walking
3;Hotel Gault;4.7;491.25;13;67.2;1185.5;606.39;7;2;586.0;48.14;6;5;599.5;67.00;Aldred Building - Montreal|Notre-Dame Basilica|Phi Centre|L'original Art Gallery|City Hall|Musée Marguerite-Bourgeoys|Maisonneuve Monument - Montreal;Car|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Allez Up - Montreal|Musée du Montréal juif - Museum of Jewish Montreal|Place d'Armes;Car|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;12;62.6;1147.0;35.75;6;4;528.2;0.00;6;4;618.8;0.00;Aldred Building - Montreal|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Place d'Armes|Kondiaronk Belvedere|City Hall|Leonard Cohen Mural|Palais des Congres;Walking|Walking|Walking|Bus|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;12;62.3;1079.2;49.75;6;5;552.8;0.00;6;3;526.4;14.00;Kondiaronk Belvedere|La Guilde - Montreal|Place d'Armes|Crystal Dreams St Denis - Montreal|Palais des Congres|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Aldred Building - Montreal|Musée Marguerite-Bourgeoys|City Hall|Maisonneuve Monument - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;12;63.3;1191.2;35.75;6;4;624.0;0.00;6;5;567.2;0.00;Maisonneuve Monument - Montreal|Aldred Building - Montreal|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Musee Romeo's - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|City Hall|Leonard Cohen Mural|Kondiaronk Belvedere|Place d'Armes|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Auberge L'Apero;4.0;25.25;11;55.9;1189.5;35.25;5;4;572.3;10.00;6;4;617.2;0.00;Aldred Building - Montreal|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal|Musee D'Art Contemporain De Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Complexe Desjardins|St. Patrick's Basilica|Place d'Armes|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;11;58.1;1010.8;49.75;5;4;466.4;0.00;6;4;544.5;14.00;Kondiaronk Belvedere|La Guilde - Montreal|Place d'Armes|Palais des Congres|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Musée Marguerite-Bourgeoys|Crystal Dreams St Denis - Montreal|City Hall|Maisonneuve Monument - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;11;58.5;1032.3;35.75;5;4;469.0;0.00;6;5;563.3;0.00;Aldred Building - Montreal|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Maisonneuve Monument - Montreal|Kondiaronk Belvedere|Leonard Cohen Mural|City Hall|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;11;59.1;1094.3;35.75;6;5;624.7;0.00;5;4;469.6;0.00;Musee Romeo's - Montreal|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;City Hall|Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|St. Patrick's Basilica;Walking|Walking|Walking|Walking|Walking|Walking
11;Auberge L'Apero;4.0;25.25;10;52.9;984.2;25.25;5;3;550.6;0.00;5;5;433.6;0.00;City Hall|La Guilde - Montreal|Leonard Cohen Mural|Belvedere Camillien-Houde - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|L'original Art Gallery|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
