Iteration;ParetoSize;Time;MinAttr;MaxAttr;AvgAttr;MinQuality;MaxQuality;AvgQuality;MinTime;MaxTime;AvgTime;MinCost;MaxCost;AvgCost
1;21;1.12;1;8;2.95;8.5;43.8;21.09;82.5;1247.1;409.71;25.25;492.99;180.97
2;59;3.02;1;9;1.90;12.2;47.8;17.16;64.3;974.9;186.05;25.25;295.00;54.83
3;60;10.80;1;12;3.85;12.2;62.8;25.67;64.3;1366.1;432.52;25.25;502.75;98.39
4;60;19.63;1;12;5.03;12.0;62.8;31.07;64.3;1366.1;537.35;25.25;491.25;98.98
5;60;26.02;1;12;5.12;12.0;62.8;31.52;64.3;1256.1;519.79;25.25;490.23;105.10
6;60;37.49;1;13;5.20;12.2;67.4;31.98;64.3;1337.2;516.90;25.25;521.47;110.58
7;60;34.56;1;13;5.52;12.2;67.4;33.39;64.3;1324.0;544.71;25.25;521.47;113.55
8;60;83.57;1;13;5.70;12.2;67.4;34.28;64.3;1302.4;536.06;25.25;606.39;125.19
9;60;40.00;1;13;5.82;12.2;67.4;34.80;64.3;1302.4;536.27;25.25;606.39;104.20
