Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0487;1.1949;60;14;Samesun Montreal Central;71.2;Le Square Phillips Hotel & Suites;614.5999999999999;The Ritz-Carlton, Montreal;60.0;Samesun Montreal Central
