Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0459;1.0480;40;14;Auberge L'Apero;70.5;Auberge L'Apero;642.8;Auberge L'Apero;25.25;Auberge L'Apero
