Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Auberge L'Apero;4.0;25.25;13;66.2;1332.2;25.25;7;4;709.6;0.00;6;4;622.6;0.00;Maisonneuve Monument - Montreal|Pont Jacques-Cartier - Montreal|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|City Hall|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Bibliotheque et Archives Nationales du Quebec|Leonard Cohen Mural|St. Patrick's Basilica|Kondiaronk Belvedere|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;13;67.5;1272.2;65.75;5;4;612.8;0.00;8;3;659.3;30.00;Maisonneuve Monument - Montreal|Habitat 67|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|Kondiaronk Belvedere;Walking|Bus|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|City Hall|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica|Place d'Armes|Leonard Cohen Mural|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;13;68.1;1343.6;89.86;7;4;631.8;30.36;6;4;711.7;23.75;Place d'Armes|Maisonneuve Monument - Montreal|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal|L'original Art Gallery|La Guilde - Montreal|Phi Centre;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Bibliotheque et Archives Nationales du Quebec|Leonard Cohen Mural|Allez Up - Montreal|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Auberge L'Apero;4.0;25.25;13;66.7;1194.3;55.25;6;3;504.0;30.00;7;4;690.4;0.00;City Hall|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|Crystal Dreams St Denis - Montreal|L'original Art Gallery|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Place d'Armes|Aldred Building - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;12;62.5;1304.7;35.75;6;4;639.1;0.00;6;4;665.6;0.00;Maisonneuve Monument - Montreal|City Hall|Crystal Dreams St Denis - Montreal|L'original Art Gallery|La Guilde - Montreal|Bota Bota, Spa-sur-l'eau - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Complexe Desjardins|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Vogue Hotel Montreal Downtown, Curio Collection by Hilton;4.7;541.50;12;63.9;1142.3;578.00;6;4;486.3;16.00;6;4;656.0;20.50;Place d'Armes|Maisonneuve Monument - Montreal|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal|L'original Art Gallery|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Musée Marguerite-Bourgeoys|Bibliotheque et Archives Nationales du Quebec|Leonard Cohen Mural|Aldred Building - Montreal;Walking|Walking|Walking|Car|Walking|Walking|Walking
7;Auberge L'Apero;4.0;25.25;12;61.6;1206.2;25.25;7;4;647.6;0.00;5;3;558.6;0.00;Pont Jacques-Cartier - Montreal|L'original Art Gallery|City Hall|Maisonneuve Monument - Montreal|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
8;Auberge L'Apero;4.0;25.25;11;57.5;1160.1;25.25;6;4;588.8;0.00;5;3;571.3;0.00;Maisonneuve Monument - Montreal|Pont Jacques-Cartier - Montreal|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|St. Patrick's Basilica|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec;Walking|Walking|Walking|Walking|Walking|Walking
9;Hôtel Le Germain Montréal;4.6;326.25;11;59.0;1040.3;363.52;5;4;431.5;21.27;6;5;608.8;16.00;Maisonneuve Monument - Montreal|Musée Marguerite-Bourgeoys|Crystal Dreams St Denis - Montreal|L'original Art Gallery|La Guilde - Montreal;Walking|Walking|Walking|Car|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural|Notre-Dame Basilica|Complexe Desjardins|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
10;Auberge L'Apero;4.0;25.25;11;58.6;1101.2;65.00;6;5;562.1;39.75;5;4;539.1;0.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Allez Up - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Bibliotheque et Archives Nationales du Quebec|Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
11;Auberge L'Apero;4.0;25.25;11;58.0;1058.1;55.25;7;4;673.5;30.00;4;2;384.6;0.00;City Hall|Notre-Dame Basilica|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel|Musee Romeo's - Montreal|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Bibliotheque et Archives Nationales du Quebec|Leonard Cohen Mural|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking
12;Auberge L'Apero;4.0;25.25;10;52.2;932.2;25.25;5;3;483.5;0.00;5;3;448.6;0.00;Pont Jacques-Cartier - Montreal|City Hall|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Place d'Armes|Aldred Building - Montreal|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
13;Auberge L'Apero;4.0;25.25;10;52.1;793.2;51.98;5;2;413.8;14.00;5;4;379.4;12.73;Place d'Armes|Pont Jacques-Cartier - Montreal|City Hall|Notre-Dame-de-Bon-Secours Chapel|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Car|Walking|Car
14;Auberge L'Apero;4.0;25.25;10;53.7;886.4;41.25;5;4;398.0;16.00;5;3;488.4;0.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Bibliotheque et Archives Nationales du Quebec|Place d'Armes|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
15;Vogue Hotel Montreal Downtown, Curio Collection by Hilton;4.7;541.50;10;55.4;1004.1;557.50;5;3;423.4;16.00;5;3;580.7;0.00;Place d'Armes|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal|L'original Art Gallery|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Bibliotheque et Archives Nationales du Quebec|Leonard Cohen Mural|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
16;Sonder Maisonneuve;4.7;228.25;10;55.0;962.2;256.63;5;4;412.3;21.22;5;3;549.9;7.17;Maisonneuve Monument - Montreal|Musée Marguerite-Bourgeoys|L'original Art Gallery|Crystal Dreams St Denis - Montreal|La Guilde - Montreal;Walking|Walking|Walking|Car|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Car|Walking
17;Auberge L'Apero;4.0;25.25;10;52.8;1019.9;39.25;5;3;558.7;14.00;5;4;461.1;0.00;City Hall|Musee Romeo's - Montreal|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Place d'Armes|Leonard Cohen Mural|Complexe Desjardins|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking
