Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0409;1.0198;60;13;Auberge du Plateau;67.2;Hotel William Gray;383.80000000000007;Hyatt Centric Montreal;30.833333333333332;Auberge L'Apero
