Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0402;0.9871;60;15;Le Square Phillips Hotel & Suites;75.80000000000001;Le Square Phillips Hotel & Suites;474.95000000000016;Hotel Montreal Metropolitain, BW Premier Collection;38.66666666666667;Auberge L'Apero
