Solution;Hotel;TotalAttractions;TotalQuality;TotalTime;TotalCost
1;Auberge L'Apero;9;48.5;1126.9;25.25
2;Auberge du Plateau;14;71.3;1432.6;100.28
3;Hilton Garden Inn Montreal Airport;3;22.0;520.1;250.50
4;Hôtel De L'ithq;4;27.0;492.9;378.95
5;Hôtel De L'ithq;15;76.2;1398.7;450.27
6;The Ritz-Carlton, Montreal;7;41.2;737.3;1048.03
7;Four Seasons Hotel Montreal;6;35.2;616.8;846.95
8;The Ritz-Carlton, Montreal;5;32.1;580.9;1024.57
9;Hotel William Gray;12;63.7;1098.0;600.25
10;Four Seasons Hotel Montreal;6;35.2;616.8;846.95
11;Auberge L'Apero;5;30.0;548.5;72.02
12;Hôtel De L'ithq;4;27.0;504.1;354.25
13;Auberge L'Apero;10;53.2;994.8;66.95
14;Vogue Hotel Montreal Downtown, Curio Collection by Hilton;7;41.0;712.9;578.15
15;Auberge L'Apero;8;43.0;849.1;46.32
16;Le Petit Hotel Vieux-Montréal | Saint-Paul;10;54.2;921.3;526.42
17;Auberge du Plateau;13;68.0;1230.2;202.47
18;Hotel William Gray;12;63.7;1098.0;600.25
19;Hotel Casa Bella;13;63.1;1128.9;241.12
20;Quality Hotel Dorval Aeroport;14;68.4;1287.7;250.47
21;Hôtel De L'ithq;15;76.2;1395.0;452.18
22;Auberge L'Apero;11;56.3;1141.8;32.12
23;The Ritz-Carlton, Montreal;6;36.4;638.7;1046.32
24;Auberge L'Apero;8;44.4;899.9;52.15
25;Deluxe Suites Downtown Montreal;12;63.6;1122.7;330.13
26;Auberge L'Apero;9;48.5;940.0;54.52
27;Auberge L'Apero;11;56.3;1141.8;32.12
28;Auberge du Plateau;14;71.3;1432.6;100.28
29;The Ritz-Carlton, Montreal;6;36.9;691.1;1034.03
30;Hôtel Le Germain Montréal;14;72.0;1301.8;445.40
31;Auberge du Plateau;9;47.7;861.4;96.67
32;Sonder Maisonneuve;8;45.3;761.9;267.42
33;Auberge L'Apero;6;34.0;674.9;48.43
34;Auberge L'Apero;10;52.1;1021.7;41.15
35;Hôtel De L'ithq;15;76.2;1359.4;470.98
36;Holiday Inn & Suites Montreal Centre-Ville Ouest, an IHG hotel;15;75.2;1365.8;467.28
37;Hotel William Gray;13;67.5;1105.1;571.88
38;Le Petit Hotel Vieux-Montréal | Saint-Paul;10;54.2;921.3;526.42
39;Sonder Maisonneuve;9;49.3;832.5;272.32
40;The Ritz-Carlton, Montreal;5;32.1;567.0;1032.12
41;Auberge L'Apero;14;69.7;1296.3;155.29
42;Auberge du Plateau;8;44.3;777.0;137.32
43;Hôtel De L'ithq;4;27.0;492.9;378.95
44;Hotel Casa Bella;7;36.3;658.0;179.62
45;Deluxe Suites Downtown Montreal;11;58.8;949.3;311.00
46;Sonder Maisonneuve;12;62.7;1032.6;305.58
47;Sonder Maisonneuve;12;63.4;1069.8;279.15
48;Sonder Maisonneuve;9;49.3;802.6;256.87
49;Auberge L'Apero;9;47.7;888.0;58.83
50;Hotel Casa Bella;15;72.6;1359.7;249.12
51;Auberge L'Apero;13;65.4;1210.0;65.93
52;Auberge L'Apero;12;60.4;1213.9;39.03
53;Auberge du Plateau;14;72.6;1386.2;221.00
54;Auberge du Plateau;14;71.6;1424.3;194.73
55;Auberge L'Apero;12;61.6;1047.8;102.28
56;Auberge L'Apero;11;57.3;970.2;68.07
57;Hilton Garden Inn Montreal Centre-Ville;5;30.4;534.8;373.17
58;Sonder Maisonneuve;13;66.9;1149.4;326.27
59;Auberge L'Apero;6;34.8;716.6;37.40
60;Auberge du Plateau;13;67.1;1194.0;124.75
61;Hôtel De L'ithq;14;72.0;1262.3;463.90
62;Sonder Maisonneuve;10;54.3;939.9;286.40
63;Auberge L'Apero;7;40.4;811.4;30.83
64;Auberge L'Apero;8;44.7;1017.5;41.47
65;Auberge L'Apero;11;58.3;1056.7;92.85
66;Auberge L'Apero;8;43.8;831.5;47.65
67;Hotel Casa Bella;6;31.6;616.8;189.20
68;Hôtel De L'ithq;5;31.8;610.7;375.70
69;Lelux Hotel;14;65.9;1243.3;359.68
70;Auberge du Plateau;13;67.7;1257.1;118.92
71;The Ritz-Carlton, Montreal;6;36.4;651.3;1046.12
72;Sonder Maisonneuve;13;68.5;1241.8;329.52
73;Auberge L'Apero;14;70.9;1314.6;152.77
74;Auberge L'Apero;11;57.5;951.5;70.73
75;Auberge L'Apero;5;30.3;588.8;66.17
76;Auberge L'Apero;12;60.9;1166.5;45.98
77;Auberge L'Apero;14;71.0;1331.8;105.00
78;Alternative Hostel of Old Montreal;11;58.1;1122.3;43.77
79;Auberge L'Apero;8;43.1;910.9;46.17
80;Auberge L'Apero;7;38.8;750.0;53.23
