Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0576;1.1299;60;15;W Montreal;74.7;W Montreal;711.5333333333333;Samesun Montreal Central;25.25;Auberge L'Apero
