Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0466;1.1026;60;14;Cjour Apartments;71.1;Renaissance Montreal Downtown Hotel;455.3166666666666;Hotel Kutuma;35.75;Alternative Hostel of Old Montreal
