Solution;Hotel;TotalAttractions;TotalQuality;TotalTime;TotalCost
50;Auberge Du Vieux Port;14;72.2;1201.0;582.32
51;Auberge L'Apero;15;74.4;1344.8;91.55
52;Le Petit Hotel Vieux-Montréal | Saint-Paul;15;76.3;1328.9;526.15
53;Alternative Hostel of Old Montreal;6;35.3;595.5;70.62
54;Auberge L'Apero;8;43.6;727.9;31.98
55;Vogue Hotel Montreal Downtown, Curio Collection by Hilton;11;59.0;930.0;618.47
56;Le Petit Hotel Vieux-Montréal | Saint-Paul;14;71.7;1166.3;539.93
57;Alternative Hostel of Old Montreal;13;66.6;1412.1;35.75
58;Deluxe Suites Downtown Montreal;14;72.3;1221.8;357.28
59;Le Petit Hotel Vieux-Montréal | Saint-Paul;10;54.2;846.8;494.22
60;Auberge L'Apero;10;51.5;984.1;46.17
61;Le Petit Hotel Vieux-Montréal | Saint-Paul;10;54.5;861.0;478.25
62;Vogue Hotel Montreal Downtown, Curio Collection by Hilton;13;68.0;1060.9;646.67
63;Le Petit Hotel Vieux-Montréal | Saint-Paul;10;54.2;852.0;489.72
64;Deluxe Suites Downtown Montreal;13;68.5;1120.4;339.65
65;Deluxe Suites Downtown Montreal;14;72.8;1213.7;368.32
66;Auberge L'Apero;7;39.8;711.4;47.98
67;Alternative Hostel of Old Montreal;11;59.6;1112.9;72.12
68;Le Petit Hotel Vieux-Montréal | Saint-Paul;15;76.4;1315.4;545.78
69;Auberge L'Apero;9;48.3;813.1;46.67
70;Alternative Hostel of Old Montreal;8;44.7;679.6;51.75
71;Alternative Hostel of Old Montreal;8;44.7;644.7;84.72
72;Auberge L'Apero;13;65.0;1086.6;115.93
73;Auberge L'Apero;14;70.3;1250.7;107.63
74;Auberge L'Apero;11;57.1;1016.1;54.90
75;Alternative Hostel of Old Montreal;11;58.1;934.4;96.50
76;Le Petit Hotel Vieux-Montréal | Saint-Paul;15;76.3;1327.5;526.90
77;Alternative Hostel of Old Montreal;15;76.6;1359.8;174.87
78;Auberge Du Vieux Port;15;76.2;1279.9;585.53
79;Auberge L'Apero;9;47.6;837.8;43.77
80;Le Petit Hotel Vieux-Montréal | Saint-Paul;12;63.0;967.2;487.85
81;Auberge L'Apero;6;34.3;589.9;66.85
82;Auberge L'Apero;7;38.7;671.6;45.88
83;Alternative Hostel of Old Montreal;6;35.3;616.0;52.85
84;Alternative Hostel of Old Montreal;8;44.2;771.2;35.75
85;Vogue Hotel Montreal Downtown, Curio Collection by Hilton;13;67.6;1060.9;632.67
86;Auberge L'Apero;13;65.6;1266.9;63.22
87;Alternative Hostel of Old Montreal;12;62.4;1348.0;41.78
88;Deluxe Suites Downtown Montreal;12;63.8;1031.0;346.50
89;Le Petit Hotel Vieux-Montréal | Saint-Paul;11;58.9;922.9;482.75
90;Auberge L'Apero;10;52.0;1046.2;39.13
91;Alternative Hostel of Old Montreal;13;67.6;1120.8;130.75
92;Auberge L'Apero;12;60.5;1078.5;75.92
93;Le St-Martin Hotel Particulier Montreal;10;53.1;791.6;335.10
94;Alternative Hostel of Old Montreal;11;58.5;901.7;124.72
95;Auberge L'Apero;15;74.6;1333.2;122.95
96;Auberge L'Apero;8;42.9;719.9;41.25
97;Alternative Hostel of Old Montreal;11;57.9;1101.3;51.75
98;Auberge L'Apero;12;61.1;972.8;98.07
99;Alternative Hostel of Old Montreal;10;53.7;832.4;102.40
100;Le Petit Hotel Vieux-Montréal | Saint-Paul;15;76.4;1315.4;545.78
101;Auberge L'Apero;12;61.6;1389.3;25.25
102;Alternative Hostel of Old Montreal;13;66.9;1393.8;49.75
103;Deluxe Suites Downtown Montreal;14;72.3;1230.6;353.65
104;Alternative Hostel of Old Montreal;10;53.5;1042.7;42.77
105;Alternative Hostel of Old Montreal;8;45.1;731.9;51.75
106;Auberge L'Apero;13;65.8;1063.7;126.53
107;Alternative Hostel of Old Montreal;15;76.6;1365.8;158.78
108;Auberge L'Apero;11;56.8;910.9;74.67
109;Auberge L'Apero;13;66.0;1373.5;44.83
110;Deluxe Suites Downtown Montreal;13;68.2;1076.5;344.57
111;Auberge L'Apero;13;65.2;1214.8;64.63
112;Alternative Hostel of Old Montreal;13;67.2;1131.7;114.27
113;Alternative Hostel of Old Montreal;8;44.0;655.7;65.97
114;Alternative Hostel of Old Montreal;9;48.6;892.2;49.75
115;Alternative Hostel of Old Montreal;14;72.7;1296.4;128.87
116;Alternative Hostel of Old Montreal;15;75.4;1289.4;135.93
117;Auberge L'Apero;10;52.3;793.5;92.10
118;Auberge L'Apero;10;52.9;948.3;47.98
119;Alternative Hostel of Old Montreal;9;49.2;697.4;98.72
120;Auberge L'Apero;12;61.5;1260.3;37.13
121;Auberge L'Apero;15;75.0;1330.7;134.95
122;Auberge L'Apero;12;60.5;1096.4;74.12
123;Le St-Martin Hotel Particulier Montreal;7;40.1;606.1;295.78
124;Alternative Hostel of Old Montreal;9;49.9;869.1;51.75
125;Alternative Hostel of Old Montreal;10;53.9;884.9;68.85
126;Alternative Hostel of Old Montreal;15;76.0;1341.4;145.08
127;Alternative Hostel of Old Montreal;15;75.8;1305.5;161.45
128;Alternative Hostel of Old Montreal;14;71.5;1382.2;70.12
129;Alternative Hostel of Old Montreal;12;63.3;1107.7;88.53
130;Alternative Hostel of Old Montreal;14;71.3;1254.9;110.12
131;Alternative Hostel of Old Montreal;14;70.7;1301.5;82.00
132;Auberge L'Apero;15;75.0;1265.6;151.80
133;Alternative Hostel of Old Montreal;9;48.9;780.5;65.75
134;Auberge L'Apero;12;60.7;1172.5;41.25
135;Auberge Du Vieux Port;9;49.4;742.3;484.50
136;Alternative Hostel of Old Montreal;13;67.8;1102.6;138.72
137;Alternative Hostel of Old Montreal;12;62.8;1275.4;56.77
138;Alternative Hostel of Old Montreal;9;49.2;754.8;70.27
139;Auberge L'Apero;9;48.7;823.4;61.88
140;Alternative Hostel of Old Montreal;10;54.5;1010.0;51.75
141;Alternative Hostel of Old Montreal;14;71.9;1186.5;122.85
142;Alternative Hostel of Old Montreal;9;49.6;810.1;82.50
143;Alternative Hostel of Old Montreal;10;53.7;879.9;65.75
144;Alternative Hostel of Old Montreal;15;76.1;1338.0;154.92
145;Alternative Hostel of Old Montreal;14;72.0;1229.7;142.95
146;Alternative Hostel of Old Montreal;13;67.5;1178.2;89.22
147;Alternative Hostel of Old Montreal;8;44.7;674.8;68.85
148;Honeyrose Hotel Montreal A Tribute Portfolio Hotel;15;76.3;1297.4;629.43
149;Le St-Martin Hotel Particulier Montreal;5;30.9;513.6;294.47
150;Alternative Hostel of Old Montreal;10;53.3;804.3;88.00
151;Deluxe Suites Downtown Montreal;11;58.8;920.8;337.93
152;Auberge L'Apero;11;57.2;982.8;60.67
153;Alternative Hostel of Old Montreal;9;48.7;717.9;81.97
154;Auberge L'Apero;14;71.0;1273.2;91.48
155;Alternative Hostel of Old Montreal;14;71.2;1298.7;99.66
156;Deluxe Suites Downtown Montreal;13;68.2;1139.7;338.43
157;Alternative Hostel of Old Montreal;14;72.0;1190.9;164.18
158;Alternative Hostel of Old Montreal;13;67.7;1152.2;105.75
159;Alternative Hostel of Old Montreal;9;49.2;750.2;84.72
160;Honeyrose Hotel Montreal A Tribute Portfolio Hotel;14;71.5;1163.2;624.42
161;Alternative Hostel of Old Montreal;11;58.4;956.2;98.72
162;Alternative Hostel of Old Montreal;14;71.3;1147.6;143.55
163;Auberge L'Apero;11;56.4;959.2;65.53
164;Deluxe Suites Downtown Montreal;14;72.3;1221.8;357.28
165;Alternative Hostel of Old Montreal;13;67.3;1153.7;82.85
166;Alternative Hostel of Old Montreal;12;63.1;1003.4;124.72
167;Auberge L'Apero;13;65.1;1145.2;94.25
168;Auberge L'Apero;12;62.3;1385.3;37.82
169;Alternative Hostel of Old Montreal;13;67.9;1197.0;85.78
170;Auberge L'Apero;11;56.7;1301.9;30.83
171;Alternative Hostel of Old Montreal;11;59.6;1087.2;71.78
172;Alternative Hostel of Old Montreal;11;58.3;980.7;79.75
173;Alternative Hostel of Old Montreal;12;62.6;948.5;102.53
174;Auberge L'Apero;8;44.4;917.7;30.67
175;Auberge Du Vieux Port;9;49.4;742.3;484.50
176;Auberge L'Apero;13;66.2;1090.5;115.82
177;Alternative Hostel of Old Montreal;8;44.9;867.3;35.75
178;Alternative Hostel of Old Montreal;9;49.4;767.3;98.18
179;Alternative Hostel of Old Montreal;12;62.6;999.4;95.02
180;Le Petit Hotel Vieux-Montréal | Saint-Paul;10;54.7;838.7;499.50
181;Alternative Hostel of Old Montreal;13;67.4;1406.2;58.90
182;Alternative Hostel of Old Montreal;12;63.2;1055.7;114.62
183;Alternative Hostel of Old Montreal;11;58.0;863.5;95.97
184;Alternative Hostel of Old Montreal;13;66.4;1211.7;75.62
185;Alternative Hostel of Old Montreal;12;62.1;1141.2;67.27
186;Auberge L'Apero;12;61.7;1069.3;91.58
187;Alternative Hostel of Old Montreal;11;58.2;977.1;82.85
188;Auberge L'Apero;14;70.3;1203.0;109.08
189;Auberge L'Apero;10;51.5;984.1;46.17
190;Honeyrose Hotel Montreal A Tribute Portfolio Hotel;15;76.2;1278.5;646.92
191;Alternative Hostel of Old Montreal;13;67.4;1052.0;138.72
192;Alternative Hostel of Old Montreal;15;75.7;1330.0;136.10
193;Alternative Hostel of Old Montreal;14;71.8;1291.1;104.63
194;Alternative Hostel of Old Montreal;13;67.1;1190.0;79.75
195;Auberge L'Apero;11;57.2;970.2;77.20
196;Auberge L'Apero;11;56.9;1294.3;32.40
197;Alternative Hostel of Old Montreal;13;67.1;1372.1;51.75
198;Alternative Hostel of Old Montreal;15;76.0;1322.7;154.43
199;Auberge L'Apero;10;52.6;820.3;75.88
200;Auberge L'Apero;10;52.8;1026.6;44.83
