Iteration;ParetoSize;Time;MinAttr;MaxAttr;AvgAttr;MinQuality;MaxQuality;AvgQuality;MinTime;MaxTime;AvgTime;MinCost;MaxCost;AvgCost
1;21;1.18;1;9;3.62;7.8;50.0;24.28;86.3;1225.4;508.09;25.25;615.14;130.74
2;57;7.41;1;11;2.91;12.2;57.6;21.21;68.9;1192.4;339.14;25.25;527.61;72.82
3;60;12.83;1;11;3.70;12.2;57.6;24.85;67.9;1283.1;396.94;25.25;366.25;64.54
4;60;40.13;1;12;5.47;12.2;63.3;32.92;66.9;1317.8;543.28;25.25;427.25;93.03
5;60;30.20;1;13;5.95;12.2;66.3;35.16;64.3;1388.9;576.82;25.25;831.00;113.96
6;60;48.78;1;13;5.68;12.2;67.2;34.16;64.3;1388.9;545.36;25.25;482.70;121.40
7;60;78.98;1;13;6.12;12.0;67.2;36.00;64.3;1388.9;577.35;25.25;700.75;137.41
8;60;47.26;1;13;6.32;12.2;67.8;36.93;64.3;1388.9;586.82;25.25;700.75;118.52
