Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
11;Alternative Hostel of Old Montreal;4.5;35.75;11;57.7;1013.4;50.25;6;4;517.6;0.00;5;4;495.8;14.50;Kondiaronk Belvedere|La Guilde - Montreal|Leonard Cohen Mural|City Hall|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Palais des Congres|Maisonneuve Monument - Montreal|Place d'Armes|Cathédrale Christ Church Cathedral|Chateau Ramezay Historic Site and Museum of Montreal;Walking|Walking|Walking|Walking|Walking|Walking
12;Auberge L'Apero;4.0;25.25;10;52.7;827.1;107.13;5;4;425.9;49.87;5;3;401.3;32.02;Maisonneuve Monument - Montreal|Musée Marguerite-Bourgeoys|Crystal Dreams St Denis - Montreal|Place d'Armes|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Walking|Walking|Walking|Car;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|L'original Art Gallery|Pont Jacques-Cartier - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Car|Car|Walking
13;Alternative Hostel of Old Montreal;4.5;35.75;10;54.0;903.6;63.75;5;5;449.1;0.00;5;3;454.5;28.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Musée Marguerite-Bourgeoys|Notre-Dame-de-Bon-Secours Chapel|Place d'Armes|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
14;Hôtel Le Germain Montréal;4.6;326.25;10;54.9;938.8;356.25;5;4;456.0;0.00;5;3;482.9;30.00;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Aldred Building - Montreal|Notre-Dame Basilica|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking
15;Auberge L'Apero;4.0;25.25;10;52.9;1201.8;25.25;5;4;511.9;0.00;5;4;689.9;0.00;Maisonneuve Monument - Montreal|Kondiaronk Belvedere|City Hall|Aldred Building - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Montreal Street Art|Musee Romeo's - Montreal|Crystal Dreams St Denis - Montreal|Mount Royal Park;Walking|Walking|Walking|Walking|Walking|Walking
16;Alternative Hostel of Old Montreal;4.5;35.75;9;50.2;864.4;49.75;5;4;461.8;0.00;4;3;402.6;14.00;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Aldred Building - Montreal|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking
17;Auberge L'Apero;4.0;25.25;9;47.7;946.4;25.25;5;4;491.9;0.00;4;3;454.4;0.00;Maisonneuve Monument - Montreal|Place d'Armes|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Complexe Desjardins;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Aldred Building - Montreal|Bibliotheque et Archives Nationales du Quebec|City Hall;Walking|Walking|Walking|Walking|Walking
18;Alternative Hostel of Old Montreal;4.5;35.75;9;50.2;853.2;51.75;5;4;463.2;0.00;4;3;390.1;16.00;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Aldred Building - Montreal|L'original Art Gallery|Notre-Dame Basilica;Walking|Walking|Walking|Walking|Walking
19;Alternative Hostel of Old Montreal;4.5;35.75;9;50.1;787.1;70.22;5;4;455.8;4.47;4;2;331.3;30.00;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Car|Walking|Walking|Walking;Aldred Building - Montreal|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
20;Alternative Hostel of Old Montreal;4.5;35.75;9;49.5;857.0;35.75;6;5;585.1;0.00;3;2;271.9;0.00;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|St. Patrick's Basilica;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking
21;Alternative Hostel of Old Montreal;4.5;35.75;8;46.1;694.6;88.92;5;5;439.3;37.17;3;2;255.3;16.00;Maisonneuve Monument - Montreal|Kondiaronk Belvedere|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Walking|Walking|Walking|Car;Aldred Building - Montreal|Notre-Dame Basilica|L'original Art Gallery;Walking|Walking|Walking|Walking
22;Auberge L'Apero;4.0;25.25;8;43.2;734.7;25.25;4;4;355.7;0.00;4;2;379.0;0.00;Maisonneuve Monument - Montreal|Place d'Armes|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|City Hall|Bibliotheque et Archives Nationales du Quebec|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking
23;Alternative Hostel of Old Montreal;4.5;35.75;8;45.7;742.7;58.10;4;3;353.3;6.35;4;3;389.4;16.00;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Car|Walking;St. Patrick's Basilica|Aldred Building - Montreal|Notre-Dame Basilica|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
24;Alternative Hostel of Old Montreal;4.5;35.75;8;44.9;735.0;35.75;5;4;463.2;0.00;3;2;271.9;0.00;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking
25;Montreal Marriott Chateau Champlain;4.1;400.50;7;39.6;601.1;400.50;4;2;347.6;0.00;3;2;253.5;0.00;City Hall|Place d'Armes|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking
26;Auberge L'Apero;4.0;25.25;7;38.7;576.0;30.83;4;4;333.3;5.58;3;2;242.6;0.00;Place d'Armes|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Subway|Car;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Walking
27;Montreal Marriott Chateau Champlain;4.1;400.50;7;39.6;591.5;422.18;4;2;347.6;0.00;3;2;244.0;21.68;City Hall|Place d'Armes|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Car|Walking|Walking|Car
28;Hotel Kutuma;4.6;343.25;7;40.6;615.6;343.25;4;2;332.9;0.00;3;2;282.7;0.00;City Hall|Place d'Armes|L'original Art Gallery|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking
29;Alternative Hostel of Old Montreal;4.5;35.75;7;41.4;637.1;65.75;3;3;295.2;0.00;4;2;341.8;30.00;Maisonneuve Monument - Montreal|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking
30;Alternative Hostel of Old Montreal;4.5;35.75;7;39.7;604.8;51.75;3;3;272.1;0.00;4;2;332.6;16.00;City Hall|La Guilde - Montreal|Maisonneuve Monument - Montreal;Walking|Bus|Walking|Walking;Cathédrale Christ Church Cathedral|Place d'Armes|Leonard Cohen Mural|Notre-Dame Basilica;Walking|Walking|Walking|Walking|Walking
31;Auberge L'Apero;4.0;25.25;6;33.8;470.8;45.55;3;3;229.4;19.37;3;2;241.4;0.93;Maisonneuve Monument - Montreal|Pont Jacques-Cartier - Montreal|Place d'Armes;Car|Car|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Car
32;Sonder Maisonneuve;4.7;228.25;6;37.0;560.9;234.92;3;3;283.7;6.67;3;3;277.2;0.00;Place d'Armes|La Guilde - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Car|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|L'original Art Gallery;Walking|Walking|Walking|Walking
33;Alternative Hostel of Old Montreal;4.5;35.75;6;34.7;542.0;35.75;1;1;133.2;0.00;5;3;408.9;0.00;Aldred Building - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral|Place d'Armes|Leonard Cohen Mural|Maisonneuve Monument - Montreal|City Hall;Walking|Walking|Walking|Walking|Walking|Walking
34;Hilton Garden Inn Montreal Centre-Ville;4.2;351.00;5;30.5;385.1;351.00;5;4;385.1;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|Place d'Armes|L'original Art Gallery|Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking;;
35;Sonder Maisonneuve;4.7;228.25;5;32.1;456.2;228.25;2;2;185.5;0.00;3;3;270.7;0.00;Place d'Armes|La Guilde - Montreal;Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|L'original Art Gallery;Walking|Walking|Walking|Bus
36;Hôtel Saint-Sulpice;4.6;510.50;5;31.0;397.8;510.50;5;2;397.8;0.00;0;0;0.0;0.00;Place d'Armes|City Hall|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;;
37;Auberge L'Apero;4.0;25.25;5;30.0;365.7;25.25;5;3;365.7;0.00;0;0;0.0;0.00;Place d'Armes|Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;;
38;Alternative Hostel of Old Montreal;4.5;35.75;5;31.5;459.5;51.75;4;3;333.8;0.00;1;1;125.8;16.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Place d'Armes;Walking|Walking|Walking|Walking|Walking;Notre-Dame Basilica;Walking|Walking
39;Auberge L'Apero;4.0;25.25;4;25.9;336.6;25.25;0;0;0.0;0.00;4;3;336.6;0.00;;;Kondiaronk Belvedere|Maisonneuve Monument - Montreal|L'original Art Gallery|Place d'Armes;Walking|Walking|Walking|Walking|Walking
40;Auberge L'Apero;4.0;25.25;4;25.6;312.0;25.25;4;2;312.0;0.00;0;0;0.0;0.00;Place d'Armes|City Hall|Leonard Cohen Mural|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking;;
41;Alternative Hostel of Old Montreal;4.5;35.75;4;27.8;352.1;49.75;4;3;352.1;14.00;0;0;0.0;0.00;Kondiaronk Belvedere|La Guilde - Montreal|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking;;
42;Alternative Hostel of Old Montreal;4.5;35.75;4;26.8;286.0;41.78;4;3;286.0;6.03;0;0;0.0;0.00;Maisonneuve Monument - Montreal|Place d'Armes|La Guilde - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Car;;
43;Auberge L'Apero;4.0;25.25;3;20.6;237.8;25.25;3;3;237.8;0.00;0;0;0.0;0.00;Place d'Armes|Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking;;
44;Alternative Hostel of Old Montreal;4.5;35.75;3;22.6;270.4;35.75;3;2;270.4;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking;;
45;Auberge L'Apero;4.0;25.25;3;20.8;250.1;25.25;0;0;0.0;0.00;3;3;250.1;0.00;;;City Hall|Maisonneuve Monument - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking
46;Alternative Hostel of Old Montreal;4.5;35.75;2;18.0;208.6;35.75;2;2;208.6;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal;Walking|Walking|Walking;;
47;Alternative Hostel of Old Montreal;4.5;35.75;2;18.0;208.6;35.75;2;2;208.6;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal;Walking|Walking|Walking;;
48;Auberge L'Apero;4.0;25.25;2;16.2;184.0;25.25;0;0;0.0;0.00;2;1;184.0;0.00;;;City Hall|Place d'Armes;Walking|Walking|Walking
49;InterContinental Montreal, an IHG hotel;4.1;352.25;2;16.6;142.9;360.42;1;1;66.2;2.77;1;1;76.7;5.40;Maisonneuve Monument - Montreal;Car|Walking;Cathédrale Christ Church Cathedral;Walking|Car
50;Alternative Hostel of Old Montreal;4.5;35.75;2;17.4;155.2;41.80;1;1;72.3;0.00;1;1;82.9;6.05;Maisonneuve Monument - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral;Walking|Car
51;Alternative Hostel of Old Montreal;4.5;35.75;2;17.4;166.1;35.75;1;1;72.3;0.00;1;1;93.8;0.00;Maisonneuve Monument - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral;Walking|Walking
52;Auberge L'Apero;4.0;25.25;1;12.2;86.8;25.25;0;0;0.0;0.00;1;1;86.8;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
53;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;0;0;0.0;0.00;1;1;64.3;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
54;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
55;Le Square Phillips Hotel & Suites;4.6;458.25;1;13.4;66.9;458.25;0;0;0.0;0.00;1;1;66.9;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
56;Hotel Gite du Survenant Montreal;4.7;193.75;1;13.6;90.0;193.75;0;0;0.0;0.00;1;1;90.0;0.00;;;Place d'Armes;Walking|Walking
57;Deluxe Suites Downtown Montreal;5.0;243.25;1;14.5;132.4;243.25;1;1;132.4;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
58;Alternative Hostel of Old Montreal;4.5;35.75;1;13.7;125.0;56.80;1;1;125.0;21.05;0;0;0.0;0.00;Notre-Dame Basilica;Walking|Car;;
59;Alternative Hostel of Old Montreal;4.5;35.75;1;13.7;125.8;51.75;1;1;125.8;16.00;0;0;0.0;0.00;Notre-Dame Basilica;Walking|Walking;;
60;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;90.0;35.75;1;1;90.0;0.00;0;0;0.0;0.00;Place d'Armes;Walking|Walking;;
