,Notre-Dame Basilica,Mount Royal Park,Montreal Botanical Garden,Saint Joseph's Oratory of Mount Royal,Biodôme De Montreal,Musée des beaux-arts de Montréal,Pointe-a-Calliere Montreal Archaeology and History Complex,Biosphere,Atwater Market,Notre-Dame-de-Bon-Secours Chapel,Olympic Park (Parc olympique),Montréal Insectarium,Musee Redpath,Place d'Armes,Parc Jean-Drapeau,Montréal Science Centre,Musée du Montréal juif - Museum of Jewish Montreal,Chateau Ramezay Historic Site and Museum of Montreal,Complexe Desjardins,Planétarium De Montréal,St. Patrick's Basilica,McCord Stewart Museum,Habitat 67,L'original Art Gallery,Musée de l'Holocauste Montréal,Leonard Cohen Mural,Musee D'Art Contemporain De Montreal,Palais des Congres,City Hall,Cathédrale Christ Church Cathedral,Maison Saint-Gabriel Museum and Historic Site,Mem – Centre Des Mémoires Montréalaises,Kondiaronk Belvedere,Chateau Dufresne (Dufresne House),Phi Centre,Bibliotheque et Archives Nationales du Quebec,Musée Marguerite-Bourgeoys,Oasis Immersion - Montreal,Pont Jacques-Cartier - Montreal,Maisonneuve Monument - Montreal,Montreal Street Art,La Guilde - Montreal,Arsenal Art Contemporain Montréal - Montreal,Aquazilla - Parc Jean-drapeau - Montreal,Belvedere Camillien-Houde - Montreal,Allez Up - Montreal,Crystal Dreams St Denis - Montreal,Aldred Building - Montreal,"Bota Bota, Spa-sur-l'eau - Montreal",Musee Romeo's - Montreal
"InterContinental Montreal, an IHG hotel",N,40.9,58.266666666666666,53.96666666666667,51.71666666666667,N,N,28.083333333333332,18.933333333333334,N,52.916666666666664,60.43333333333333,N,N,28.9,N,26.283333333333335,N,N,53.55,N,N,17.133333333333333,N,43.11666666666667,N,N,N,N,N,23.25,N,N,51.233333333333334,N,N,N,N,N,N,53.516666666666666,N,24.75,32.63333333333333,31.416666666666668,N,23.433333333333334,N,N,31.033333333333335
Hôtel Saint-Sulpice,N,42.93333333333333,59.25,58.233333333333334,52.7,29.116666666666667,N,31.9,23.65,N,56.46666666666667,61.416666666666664,28.116666666666667,N,32.71666666666667,N,27.9,N,N,54.53333333333333,N,19.133333333333333,20.95,N,47.38333333333333,N,N,N,N,N,25.333333333333332,N,54.1,52.21666666666667,N,N,N,N,N,N,56.733333333333334,26.9,N,36.45,33.03333333333333,N,21.566666666666666,N,N,32.65
"Vogue Hotel Montreal Downtown, Curio Collection by Hilton",N,N,61.86666666666667,33.166666666666664,55.31666666666667,N,19.683333333333334,36.93333333333333,24.283333333333335,23.866666666666667,56.516666666666666,64.03333333333333,N,N,37.75,22.766666666666666,33.36666666666667,23.55,N,57.15,N,N,25.983333333333334,21.216666666666665,40.36666666666667,N,N,N,21.166666666666668,N,36.28333333333333,N,N,54.833333333333336,N,21.45,23.866666666666667,N,39.65,N,60.18333333333333,N,N,41.483333333333334,N,N,27.466666666666665,N,19.7,38.11666666666667
Novotel Montreal Airport,93.66666666666667,91.65,129.61666666666667,62.8,129.43333333333334,84.13333333333334,98.0,126.48333333333333,77.95,97.55,135.95,141.81666666666666,90.55,92.81666666666666,127.3,98.76666666666667,81.2,97.23333333333333,87.56666666666666,131.26666666666668,85.13333333333334,90.85,115.15,94.9,44.28333333333333,73.65,85.55,87.26666666666667,94.85,88.8,99.55,98.38333333333334,96.05,133.5,100.38333333333334,95.13333333333334,97.55,94.05,141.61666666666667,95.4,121.68333333333334,85.51666666666667,84.55,131.03333333333333,92.65,89.15,96.61666666666666,93.41666666666667,100.16666666666667,83.36666666666666
W Montreal,N,39.2,58.5,47.2,51.95,N,N,28.65,19.166666666666668,N,53.15,60.666666666666664,N,N,29.466666666666665,N,32.083333333333336,N,N,53.78333333333333,N,N,17.7,N,42.86666666666667,N,N,N,N,N,26.55,N,27.85,51.46666666666667,N,N,N,N,N,N,53.2,N,24.983333333333334,33.2,28.033333333333335,N,29.55,N,N,32.2
Hotel Terrasse Royale,41.8,20.733333333333334,69.68333333333334,N,72.75,19.316666666666666,44.56666666666667,63.8,36.53333333333333,49.86666666666667,70.58333333333333,68.68333333333334,26.266666666666666,40.95,64.61666666666666,47.65,28.85,49.78333333333333,33.21666666666667,73.56666666666666,31.966666666666665,33.28333333333333,49.85,46.93333333333333,16.5,21.033333333333335,25.816666666666666,32.916666666666664,42.983333333333334,30.0,47.68333333333333,33.13333333333333,24.183333333333334,69.7,47.06666666666667,41.86666666666667,49.86666666666667,46.18333333333333,61.46666666666667,47.86666666666667,50.11666666666667,20.233333333333334,33.983333333333334,68.35,20.783333333333335,47.78333333333333,40.3,41.55,44.583333333333336,32.71666666666667
Samesun Montreal Central,17.55,43.36666666666667,51.166666666666664,50.11666666666667,44.61666666666667,27.4,27.916666666666668,50.61666666666667,37.15,N,45.81666666666667,53.333333333333336,N,17.383333333333333,51.43333333333333,27.0,31.8,N,N,46.45,15.783333333333333,N,33.2,17.633333333333333,54.266666666666666,25.533333333333335,17.183333333333334,N,N,N,57.71666666666667,N,40.65,44.13333333333333,29.883333333333333,N,N,N,N,16.866666666666667,39.583333333333336,28.333333333333332,34.916666666666664,55.166666666666664,39.81666666666667,36.333333333333336,N,16.5,27.933333333333334,27.733333333333334
Delta Hotels by Marriott Montreal,N,N,57.03333333333333,41.56666666666667,53.55,N,N,38.25,30.916666666666668,N,46.8,44.95,N,N,39.06666666666667,N,25.833333333333332,N,N,51.916666666666664,N,N,27.466666666666665,N,39.03333333333333,N,N,N,N,N,43.9,N,N,48.5,N,N,N,N,N,N,55.25,N,37.233333333333334,42.96666666666667,28.133333333333333,N,N,N,N,27.183333333333334
Honeyrose Hotel Montreal A Tribute Portfolio Hotel,N,30.233333333333334,55.18333333333333,47.75,50.68333333333333,N,N,38.833333333333336,28.466666666666665,N,44.95,43.1,N,N,39.65,N,23.7,N,N,52.516666666666666,N,N,30.583333333333332,N,36.9,N,N,N,N,N,44.71666666666667,N,N,53.916666666666664,N,N,N,N,N,N,41.96666666666667,N,24.616666666666667,43.38333333333333,21.45,N,N,N,N,25.7
Econo Lodge,19.183333333333334,41.416666666666664,50.9,49.95,45.96666666666667,26.083333333333332,30.55,52.833333333333336,39.36666666666667,N,40.666666666666664,38.81666666666667,N,19.6,N,N,32.5,N,N,47.8,N,19.033333333333335,35.833333333333336,19.266666666666666,54.016666666666666,27.55,19.816666666666666,N,N,18.183333333333334,57.46666666666667,N,N,45.483333333333334,30.75,N,N,N,N,19.083333333333332,37.68333333333333,23.866666666666667,37.55,57.38333333333333,39.6,38.96666666666667,N,19.733333333333334,30.566666666666666,27.05
Le Centre Sheraton Montreal Hotel,N,N,58.1,36.31666666666667,51.55,N,18.6,32.833333333333336,21.016666666666666,20.1,52.75,60.266666666666666,N,N,33.65,21.316666666666666,35.96666666666667,19.783333333333335,N,53.38333333333333,N,N,21.883333333333333,N,46.55,N,N,N,17.4,N,23.766666666666666,11.05,N,51.06666666666667,N,17.683333333333334,20.1,N,35.88333333333333,N,51.35,N,N,37.38333333333333,N,N,30.066666666666666,N,18.616666666666667,40.71666666666667
Ruby Foo's,58.63333333333333,53.1,79.05,30.766666666666666,70.51666666666667,46.7,62.96666666666667,76.6,43.11666666666667,62.516666666666666,77.26666666666667,83.13333333333334,55.56666666666667,57.78333333333333,77.41666666666667,63.733333333333334,49.666666666666664,62.2,60.6,72.35,59.35,57.63333333333333,65.65,59.86666666666667,12.25,48.416666666666664,53.2,60.3,59.81666666666667,57.38333333333333,64.51666666666667,60.516666666666666,56.56666666666667,74.81666666666666,65.35,60.1,62.516666666666666,59.016666666666666,83.26666666666667,60.36666666666667,65.38333333333334,47.61666666666667,45.3,81.15,53.166666666666664,54.11666666666667,57.13333333333333,58.38333333333333,65.13333333333334,51.833333333333336
Hôtel Le Germain Montréal,N,N,57.15,34.85,51.21666666666667,N,19.033333333333335,33.21666666666667,26.95,24.333333333333332,46.916666666666664,45.06666666666667,N,N,34.03333333333333,22.116666666666667,28.55,24.25,N,52.03333333333333,N,N,22.266666666666666,21.4,45.233333333333334,N,N,N,20.45,N,26.3,N,N,55.88333333333333,N,N,24.333333333333332,N,N,N,55.36666666666667,N,35.083333333333336,37.766666666666666,N,N,22.65,N,19.05,33.3
Ramada Plaza by Wyndham Montreal,54.233333333333334,40.53333333333333,77.85,25.316666666666666,85.06666666666666,40.06666666666667,58.56666666666667,72.95,38.71666666666667,58.11666666666667,83.4,87.56666666666666,47.31666666666667,53.38333333333333,73.76666666666667,59.333333333333336,48.38333333333333,57.8,51.71666666666667,86.9,45.7,51.416666666666664,71.6,55.46666666666667,N,41.78333333333333,46.11666666666667,47.833333333333336,55.416666666666664,49.36666666666667,60.11666666666667,50.78333333333333,44.93333333333333,82.51666666666667,60.95,55.7,58.11666666666667,54.61666666666667,79.61666666666666,55.96666666666667,62.93333333333333,44.88333333333333,40.9,77.5,41.53333333333333,49.71666666666667,57.18333333333333,53.983333333333334,60.733333333333334,47.733333333333334
Hôtel Ac Montréal Centre-ville,N,37.36666666666667,52.233333333333334,45.3,45.68333333333333,18.616666666666667,N,34.15,24.65,N,46.88333333333333,54.4,N,N,34.96666666666667,N,22.45,N,N,47.516666666666666,N,N,23.2,N,40.96666666666667,15.916666666666666,N,N,N,N,31.816666666666666,N,N,45.2,N,N,N,N,30.016666666666666,N,48.4,19.916666666666668,20.8,38.7,24.1,21.566666666666666,24.216666666666665,N,N,27.2
Hotel Le Cantlie Suites,21.183333333333334,N,57.81666666666667,31.733333333333334,51.88333333333333,N,17.65,36.61666666666667,27.75,22.95,47.583333333333336,45.733333333333334,N,22.25,37.43333333333333,20.733333333333334,29.216666666666665,22.866666666666667,N,52.7,N,N,25.666666666666668,20.016666666666666,46.21666666666667,N,N,N,23.216666666666665,N,25.85,N,N,56.55,14.5,20.0,22.95,N,41.18333333333333,15.55,56.03333333333333,N,26.1,41.166666666666664,N,N,23.316666666666666,21.4,17.666666666666668,33.96666666666667
Humaniti Hotel Montreal Autograph Collection,N,40.43333333333333,55.35,52.78333333333333,48.8,21.683333333333334,N,31.866666666666667,21.983333333333334,N,50.0,57.516666666666666,N,N,32.68333333333333,N,24.866666666666667,N,N,50.63333333333333,N,N,20.916666666666668,N,41.93333333333333,N,N,N,N,N,28.833333333333332,N,N,48.31666666666667,N,N,N,N,N,N,50.75,18.066666666666666,27.8,36.416666666666664,30.0,N,26.966666666666665,N,N,29.616666666666667
Radisson Hotel Montreal Airport,81.4,76.21666666666667,77.11666666666666,52.81666666666667,68.58333333333333,65.26666666666667,84.93333333333334,85.78333333333333,52.75,85.68333333333334,75.33333333333333,81.2,78.56666666666666,81.11666666666666,86.6,84.06666666666666,58.166666666666664,82.93333333333334,68.58333333333333,70.41666666666667,66.03333333333333,78.86666666666666,85.21666666666667,81.48333333333333,48.733333333333334,62.2,62.833333333333336,68.28333333333333,80.1,68.0,68.05,68.5,84.85,72.88333333333334,68.88333333333334,73.55,85.68333333333334,82.06666666666666,81.0,82.23333333333333,63.45,66.38333333333334,67.83333333333333,90.33333333333333,75.65,61.93333333333333,74.23333333333333,80.35,88.18333333333334,60.333333333333336
Hotel Zero 1,N,40.2,51.15,48.13333333333333,44.6,21.45,N,41.233333333333334,29.433333333333334,N,45.8,53.31666666666667,N,N,42.05,N,22.616666666666667,N,N,46.43333333333333,N,N,27.4,N,45.416666666666664,18.75,N,N,N,N,40.05,N,42.266666666666666,44.11666666666667,N,N,N,N,N,N,46.68333333333333,20.516666666666666,37.56666666666667,45.78333333333333,27.75,30.533333333333335,N,N,N,27.366666666666667
"Holiday Inn & Suites Montreal Centre-Ville Ouest, an IHG hotel",N,N,60.61666666666667,32.233333333333334,54.06666666666667,N,22.25,35.416666666666664,18.066666666666666,22.616666666666667,55.266666666666666,62.78333333333333,N,N,36.233333333333334,23.833333333333332,39.016666666666666,22.3,12.516666666666667,55.9,N,N,24.466666666666665,19.966666666666665,43.31666666666667,N,N,N,19.916666666666668,N,26.85,12.433333333333334,N,53.583333333333336,N,20.2,22.616666666666667,N,38.4,N,59.06666666666667,N,N,39.96666666666667,31.833333333333332,N,32.483333333333334,N,22.266666666666666,43.766666666666666
Auberge Manoir Ville-Marie,35.96666666666667,66.4,27.216666666666665,67.25,20.666666666666668,58.85,56.9,70.86666666666666,61.85,35.65,21.866666666666667,29.383333333333333,57.46666666666667,34.95,71.68333333333334,56.03333333333333,59.6,32.416666666666664,32.43333333333333,22.5,32.03333333333333,50.833333333333336,60.15,36.266666666666666,69.3,56.15,36.7,31.3,30.683333333333334,36.03333333333333,69.7,38.233333333333334,70.8,20.183333333333334,58.916666666666664,32.916666666666664,35.65,34.68333333333333,N,34.46666666666667,40.65,57.916666666666664,55.68333333333333,75.41666666666667,58.083333333333336,68.61666666666666,35.483333333333334,35.13333333333333,54.88333333333333,53.483333333333334
Quality Inn Centre-Ville,17.983333333333334,48.36666666666667,51.333333333333336,49.68333333333333,45.05,25.9,28.35,51.05,37.583333333333336,N,41.1,39.25,N,17.816666666666666,51.86666666666667,N,32.233333333333334,N,N,46.88333333333333,16.216666666666665,N,33.63333333333333,18.066666666666666,53.833333333333336,27.366666666666667,17.616666666666667,N,N,N,57.28333333333333,N,41.766666666666666,44.56666666666667,30.316666666666666,N,N,N,N,17.3,38.11666666666667,23.683333333333334,35.35,55.6,38.95,36.766666666666666,N,16.933333333333334,28.366666666666667,26.866666666666667
Four Seasons Hotel Montreal,N,N,61.68333333333333,32.2,55.75,N,20.483333333333334,37.983333333333334,25.3,24.883333333333333,51.45,49.6,N,N,38.8,23.566666666666666,33.083333333333336,24.566666666666666,N,56.56666666666667,N,N,27.033333333333335,22.85,39.05,N,N,N,22.183333333333334,N,35.31666666666667,N,N,60.416666666666664,24.983333333333334,22.466666666666665,24.883333333333333,N,40.666666666666664,N,59.9,N,N,42.53333333333333,N,N,27.183333333333334,N,20.5,37.833333333333336
Best Western Plus Hotel Montreal,N,43.266666666666666,51.46666666666667,52.1,44.916666666666664,N,N,44.2,32.75,N,46.11666666666667,53.63333333333333,N,N,45.016666666666666,N,23.6,N,N,46.75,N,N,32.06666666666667,N,46.25,21.816666666666666,N,N,N,N,42.85,N,N,44.43333333333333,N,N,N,N,N,N,42.95,N,40.88333333333333,48.75,28.733333333333334,35.2,N,N,N,28.35
Residence Inn Montreal Downtown,21.383333333333333,N,57.983333333333334,32.88333333333333,52.05,N,17.85,35.4,26.316666666666666,23.15,47.75,45.9,N,N,36.21666666666667,20.933333333333334,29.383333333333333,23.066666666666666,N,52.86666666666667,N,N,24.45,20.216666666666665,46.53333333333333,N,N,N,23.416666666666668,N,24.633333333333333,N,N,56.71666666666667,14.7,20.166666666666668,23.15,N,N,N,56.2,N,22.466666666666665,39.95,N,N,23.483333333333334,21.6,17.866666666666667,34.13333333333333
Comfort Suites Downtown,N,N,61.11666666666667,32.28333333333333,54.56666666666667,N,20.65,37.06666666666667,20.6,23.116666666666667,55.766666666666666,63.28333333333333,N,N,37.88333333333333,24.333333333333332,37.21666666666667,22.8,N,56.4,N,N,26.116666666666667,20.466666666666665,39.0,N,N,N,20.416666666666668,N,37.516666666666666,12.933333333333334,N,54.083333333333336,N,20.7,23.116666666666667,N,38.9,N,52.6,N,N,41.61666666666667,33.166666666666664,N,31.316666666666666,N,21.783333333333335,41.96666666666667
Alt Hotel Montreal,N,N,71.4,48.25,64.85,N,N,25.75,21.233333333333334,19.816666666666666,66.05,73.56666666666666,N,N,26.566666666666666,N,44.68333333333333,19.733333333333334,N,66.68333333333334,N,17.6,14.8,N,59.95,N,N,N,20.083333333333332,14.366666666666667,12.0,23.083333333333332,N,64.36666666666666,N,31.233333333333334,19.816666666666666,N,50.43333333333333,N,71.86666666666666,N,N,30.3,40.63333333333333,N,41.833333333333336,N,N,47.8
Hilton Garden Inn Montreal Centre-Ville,N,27.0,52.61666666666667,46.53333333333333,46.68333333333333,11.283333333333333,N,40.93333333333333,31.666666666666668,26.833333333333332,42.38333333333333,40.53333333333333,N,N,41.75,N,23.183333333333334,23.983333333333334,N,47.5,N,N,38.65,N,35.68333333333333,N,N,N,25.366666666666667,N,42.81666666666667,N,N,51.35,N,N,26.833333333333332,N,N,N,50.833333333333336,9.066666666666666,38.81666666666667,45.483333333333334,25.866666666666667,27.233333333333334,N,N,N,25.266666666666666
Lelux Hotel,17.75,48.13333333333333,51.36666666666667,49.916666666666664,44.81666666666667,26.133333333333333,28.116666666666667,50.81666666666667,37.35,N,46.016666666666666,39.483333333333334,N,17.583333333333332,51.63333333333333,N,32.0,N,N,46.65,15.983333333333333,N,33.4,17.833333333333332,54.06666666666667,27.6,17.383333333333333,N,N,N,57.516666666666666,N,42.0,44.333333333333336,30.083333333333332,N,N,N,N,17.066666666666666,38.35,23.916666666666668,35.11666666666667,55.36666666666667,40.016666666666666,36.53333333333333,N,16.7,28.133333333333333,27.933333333333334
Empire Suites,17.733333333333334,43.65,51.45,49.833333333333336,44.9,25.8,27.733333333333334,50.333333333333336,36.86666666666667,N,48.666666666666664,53.61666666666667,N,17.1,51.15,26.716666666666665,31.516666666666666,N,N,46.733333333333334,15.5,N,33.016666666666666,17.816666666666666,53.733333333333334,27.266666666666666,17.0,N,N,N,57.18333333333333,N,40.11666666666667,44.416666666666664,29.6,N,N,N,N,16.583333333333332,39.65,23.583333333333332,34.733333333333334,54.88333333333333,39.53333333333333,36.15,N,16.683333333333334,27.75,27.45
Hotel Chrome Montreal,N,40.78333333333333,48.25,50.1,41.7,22.033333333333335,N,44.71666666666667,30.266666666666666,N,42.9,50.416666666666664,N,N,45.53333333333333,N,24.95,N,N,43.53333333333333,N,N,28.716666666666665,N,49.266666666666666,19.333333333333332,13.683333333333334,N,N,N,43.55,N,50.68333333333333,41.21666666666667,N,N,N,N,N,N,47.03333333333333,21.1,38.4,47.766666666666666,30.616666666666667,31.85,N,N,N,29.7
"The Ritz-Carlton, Montreal",23.533333333333335,N,59.61666666666667,32.18333333333333,53.68333333333333,N,20.0,39.06666666666667,26.666666666666668,25.3,49.38333333333333,47.53333333333333,N,24.6,39.88333333333333,23.083333333333332,31.016666666666666,25.216666666666665,N,54.5,N,N,28.116666666666667,22.366666666666667,48.166666666666664,N,N,N,25.566666666666666,N,37.15,17.8,N,58.35,27.0,21.8,25.3,N,43.15,N,57.833333333333336,N,N,43.61666666666667,N,N,25.116666666666667,23.75,20.016666666666666,35.766666666666666
Hotel Chez Swann,20.833333333333332,N,62.18333333333333,33.733333333333334,56.25,N,18.983333333333334,36.416666666666664,24.2,24.283333333333335,51.95,50.1,N,N,37.233333333333334,22.066666666666666,33.583333333333336,24.2,N,57.06666666666667,N,N,25.466666666666665,21.35,40.583333333333336,N,N,N,24.55,N,25.65,N,N,55.05,26.066666666666666,22.3,24.283333333333335,N,40.5,N,60.4,N,N,40.96666666666667,N,N,27.683333333333334,20.583333333333332,19.0,38.333333333333336
Days Inn By Wyndham Montreal East,74.73333333333333,82.16666666666667,41.85,99.68333333333334,38.3,85.9,86.65,90.1,103.93333333333334,75.4,39.63333333333333,40.8,83.75,73.71666666666667,90.06666666666666,77.71666666666667,54.88333333333333,72.16666666666667,77.86666666666666,40.13333333333333,73.83333333333333,74.85,98.8,75.03333333333333,81.2,85.9,75.43333333333334,70.46666666666667,69.81666666666666,74.6,112.28333333333333,73.63333333333334,86.56666666666666,38.75,88.66666666666667,63.266666666666666,75.4,73.85,70.71666666666667,73.63333333333334,35.05,83.68333333333334,101.16666666666667,111.51666666666667,75.16666666666667,96.73333333333333,62.35,77.3,88.61666666666666,57.05
Auberge de La Fontaine,23.216666666666665,29.566666666666666,39.28333333333333,49.266666666666666,38.833333333333336,32.916666666666664,42.666666666666664,N,53.15,21.866666666666667,38.266666666666666,35.583333333333336,31.916666666666668,24.666666666666668,N,41.8,28.233333333333334,18.633333333333333,28.966666666666665,39.85,33.03333333333333,25.866666666666667,47.916666666666664,23.3,46.233333333333334,34.38333333333333,32.4,29.5,16.283333333333335,28.383333333333333,64.3,24.45,33.96666666666667,39.3,44.68333333333333,N,21.866666666666667,41.93333333333333,N,22.266666666666666,25.916666666666668,30.7,49.63333333333333,66.96666666666667,25.333333333333332,51.05,N,23.766666666666666,42.6,26.883333333333333
Auberge St Jacques,57.55,47.016666666666666,96.48333333333333,50.68333333333333,90.88333333333334,37.333333333333336,58.96666666666667,74.1,40.03333333333333,61.43333333333333,92.08333333333333,94.9,34.28333333333333,56.7,74.91666666666667,62.65,61.36666666666667,61.11666666666667,42.96666666666667,92.71666666666667,37.31666666666667,32.46666666666667,73.6,58.78333333333333,48.016666666666666,29.166666666666668,28.433333333333334,42.666666666666664,58.733333333333334,31.683333333333334,63.43333333333333,42.88333333333333,48.31666666666667,85.13333333333334,62.81666666666667,59.016666666666666,61.43333333333333,42.05,69.98333333333333,54.31666666666667,76.21666666666667,38.88333333333333,42.21666666666667,78.65,56.53333333333333,42.1,60.93333333333333,57.3,63.6,66.23333333333333
Hotel Gault,N,44.266666666666666,63.38333333333333,47.75,56.833333333333336,24.783333333333335,N,26.15,18.566666666666666,N,60.6,65.55,N,N,26.966666666666665,N,31.766666666666666,N,N,58.666666666666664,N,N,15.2,N,45.93333333333333,N,N,N,N,N,20.916666666666668,N,29.383333333333333,56.35,N,23.75,N,N,N,N,55.983333333333334,22.566666666666666,22.7,30.7,33.86666666666667,N,26.933333333333334,N,N,33.483333333333334
Hôtel De L'ithq,23.1,43.3,44.61666666666667,41.78333333333333,38.68333333333333,20.933333333333334,24.25,50.05,41.88333333333333,N,34.38333333333333,32.53333333333333,17.666666666666668,23.233333333333334,50.86666666666667,26.083333333333332,23.266666666666666,19.75,N,39.5,N,13.5,39.81666666666667,23.4,43.65,23.433333333333334,20.033333333333335,N,N,N,51.93333333333333,N,N,43.35,26.066666666666666,N,N,N,N,22.716666666666665,31.4,20.066666666666666,47.166666666666664,54.6,39.06666666666667,42.95,N,22.266666666666666,34.55,22.016666666666666
Fairmont The Queen Elizabeth,N,N,58.266666666666666,43.1,51.71666666666667,N,15.5,27.183333333333334,23.166666666666668,20.8,52.916666666666664,60.43333333333333,N,N,28.0,18.583333333333332,31.6,20.716666666666665,N,53.55,N,N,16.233333333333334,N,47.55,N,N,N,17.566666666666666,N,25.15,N,N,51.233333333333334,N,17.85,20.8,N,36.05,N,51.483333333333334,N,31.3,31.733333333333334,N,N,30.416666666666668,N,N,36.35
Hotel Gite du Survenant Montreal,58.016666666666666,58.43333333333333,N,72.95,N,55.166666666666664,62.916666666666664,78.96666666666667,79.4,56.666666666666664,N,N,54.166666666666664,59.46666666666667,79.78333333333333,63.15,45.93333333333333,53.43333333333333,50.7,N,55.2,50.11666666666667,72.03333333333333,58.1,73.41666666666667,56.63333333333333,54.65,53.5,51.083333333333336,52.63333333333333,90.55,50.56666666666667,62.833333333333336,N,58.233333333333334,39.516666666666666,56.666666666666664,56.4,50.583333333333336,57.06666666666667,23.683333333333334,52.95,75.43333333333334,83.51666666666667,56.43333333333333,76.85,39.233333333333334,58.56666666666667,72.88333333333334,39.81666666666667
Griffintown Hotel,N,N,72.31666666666666,49.083333333333336,65.76666666666667,N,N,28.216666666666665,22.566666666666666,19.333333333333332,66.96666666666667,74.48333333333333,18.583333333333332,N,29.033333333333335,N,45.0,19.25,N,67.6,16.816666666666666,18.666666666666668,17.266666666666666,N,60.86666666666667,N,N,N,19.6,16.933333333333334,13.333333333333334,22.6,43.0,65.28333333333333,N,36.583333333333336,19.333333333333332,N,53.0,N,74.43333333333334,N,N,32.766666666666666,40.95,N,42.15,N,N,50.36666666666667
Le Roberval,12.283333333333333,42.38333333333333,46.63333333333333,52.1,40.083333333333336,24.65,10.216666666666667,46.71666666666667,35.75,N,41.28333333333333,48.8,23.266666666666666,N,47.53333333333333,N,30.566666666666666,N,N,41.916666666666664,14.383333333333333,22.35,33.9,N,51.88333333333333,21.95,14.766666666666667,N,N,N,44.21666666666667,N,46.78333333333333,39.6,24.716666666666665,N,N,N,N,N,43.35,23.716666666666665,37.1,51.266666666666666,38.15,37.03333333333333,8.966666666666667,N,13.45,25.266666666666666
Hôtel Spa Carré St-louis,22.65,35.43333333333333,45.666666666666664,42.833333333333336,39.733333333333334,19.866666666666667,23.85,49.36666666666667,40.1,N,35.43333333333333,33.583333333333336,18.716666666666665,24.116666666666667,50.18333333333333,N,22.866666666666667,N,N,40.55,N,12.816666666666666,39.36666666666667,22.95,43.25,23.316666666666666,19.35,N,N,N,51.25,N,N,44.4,25.666666666666668,N,N,N,N,23.6,32.45,17.65,41.083333333333336,53.916666666666664,39.833333333333336,42.5,N,21.816666666666666,34.1,32.4
Quality Hotel & Suites Montreal East,81.23333333333333,88.66666666666667,47.016666666666666,89.43333333333334,41.15,84.11666666666666,86.45,96.6,101.73333333333333,81.9,46.13333333333333,43.65,83.21666666666667,80.21666666666667,96.56666666666666,84.21666666666667,67.1,78.66666666666667,84.36666666666666,42.983333333333334,80.33333333333333,81.35,104.26666666666667,81.53333333333333,86.66666666666667,80.15,81.93333333333334,76.96666666666667,76.31666666666666,81.1,103.05,80.56666666666666,93.06666666666666,45.25,88.46666666666667,77.65,81.9,80.35,77.21666666666667,80.13333333333334,53.36666666666667,82.83333333333333,105.98333333333333,110.1,81.66666666666667,102.2,68.2,83.8,85.36666666666666,69.26666666666667
St Paul Hotel,N,44.28333333333333,64.8,47.85,58.25,24.883333333333333,N,25.433333333333334,19.983333333333334,N,62.016666666666666,71.68333333333334,18.833333333333332,N,26.25,N,33.516666666666666,N,N,60.083333333333336,N,N,14.483333333333333,N,57.016666666666666,N,N,N,12.416666666666666,14.016666666666667,19.866666666666667,N,29.483333333333334,57.766666666666666,N,23.85,N,N,N,N,56.18333333333333,22.666666666666668,21.65,29.983333333333334,40.05,N,35.9,N,N,38.266666666666666
Ambrose House & Café,23.45,N,59.03333333333333,33.71666666666667,53.1,N,19.916666666666668,39.13333333333333,28.15,25.216666666666665,48.8,46.95,N,24.516666666666666,39.95,23.0,30.433333333333334,25.133333333333333,N,53.916666666666664,N,N,28.183333333333334,22.283333333333335,48.28333333333333,N,N,N,25.483333333333334,N,28.366666666666667,N,N,57.766666666666666,26.416666666666668,21.216666666666665,25.216666666666665,N,43.016666666666666,N,57.25,N,N,43.68333333333333,N,N,24.533333333333335,23.666666666666668,19.933333333333334,35.18333333333333
Auberge du Plateau,15.933333333333334,32.0,46.93333333333333,42.03333333333333,41.0,16.433333333333334,19.466666666666665,45.93333333333333,36.666666666666664,N,36.7,34.85,N,N,46.75,N,21.233333333333334,N,N,41.81666666666667,N,9.383333333333333,35.983333333333334,N,44.28333333333333,17.9,N,N,N,N,47.81666666666667,N,N,45.666666666666664,N,N,N,N,N,N,45.15,14.216666666666667,34.11666666666667,50.483333333333334,29.35,33.916666666666664,N,14.883333333333333,30.716666666666665,25.983333333333334
Hotel Kutuma,20.183333333333334,26.833333333333332,48.68333333333333,38.78333333333333,42.75,17.933333333333334,26.183333333333334,53.18333333333333,38.05,N,38.45,36.6,14.666666666666666,19.166666666666668,54.0,23.166666666666668,20.416666666666668,23.65,N,43.56666666666667,19.283333333333335,16.633333333333333,36.9,20.483333333333334,40.18333333333333,20.433333333333334,20.883333333333333,15.916666666666666,N,19.15,49.2,N,N,47.416666666666664,28.0,N,N,19.3,N,19.083333333333332,38.25,17.066666666666666,38.61666666666667,57.733333333333334,37.85,40.03333333333333,N,19.35,31.633333333333333,20.166666666666668
