,Notre-Dame Basilica,Mount Royal Park,Montreal Botanical Garden,Saint Joseph's Oratory of Mount Royal,Biodôme De Montreal,Musée des beaux-arts de Montréal,Pointe-a-Calliere Montreal Archaeology and History Complex,Biosphere,Atwater Market,Notre-Dame-de-Bon-Secours Chapel,Olympic Park (Parc olympique),Montréal Insectarium,Musee Redpath,Place d'Armes,Parc Jean-Drapeau,Montréal Science Centre,Musée du Montréal juif - Museum of Jewish Montreal,Chateau Ramezay Historic Site and Museum of Montreal,Complexe Desjardins,Planétarium De Montréal,St. Patrick's Basilica,McCord Stewart Museum,Habitat 67,L'original Art Gallery,Musée de l'Holocauste Montréal,Leonard Cohen Mural,Musee D'Art Contemporain De Montreal,Palais des Congres,City Hall,Cathédrale Christ Church Cathedral,Maison Saint-Gabriel Museum and Historic Site,Mem – Centre Des Mémoires Montréalaises,Kondiaronk Belvedere,Chateau Dufresne (Dufresne House),Phi Centre,Bibliotheque et Archives Nationales du Quebec,Musée Marguerite-Bourgeoys,Oasis Immersion - Montreal,Pont Jacques-Cartier - Montreal,Maisonneuve Monument - Montreal,Montreal Street Art,La Guilde - Montreal,Arsenal Art Contemporain Montréal - Montreal,Aquazilla - Parc Jean-drapeau - Montreal,Belvedere Camillien-Houde - Montreal,Allez Up - Montreal,Crystal Dreams St Denis - Montreal,Aldred Building - Montreal,"Bota Bota, Spa-sur-l'eau - Montreal",Musee Romeo's - Montreal
Hotel Kutuma,8.75,13.25,18.5,17.416666666666668,15.95,8.5,9.616666666666667,12.916666666666666,13.616666666666667,8.55,13.95,14.033333333333333,9.15,8.883333333333333,13.383333333333333,8.9,7.7,8.4,9.466666666666667,16.65,8.383333333333333,8.25,12.766666666666667,9.016666666666667,16.25,8.15,9.283333333333333,8.25,8.083333333333334,8.116666666666667,13.933333333333334,7.216666666666667,18.216666666666665,12.983333333333333,9.233333333333333,6.7,8.55,10.466666666666667,15.1,7.333333333333333,12.416666666666666,8.466666666666667,12.116666666666667,18.0,10.266666666666667,14.216666666666667,2.966666666666667,8.5,10.916666666666666,9.45
Deluxe Suites Downtown Montreal,8.6,13.45,23.4,15.566666666666666,19.466666666666665,6.95,8.1,14.6,7.533333333333333,9.766666666666667,16.366666666666667,18.933333333333334,9.716666666666667,7.683333333333334,15.666666666666666,8.75,14.183333333333334,8.85,10.866666666666667,19.9,7.8,9.733333333333333,9.45,8.866666666666667,13.35,4.916666666666667,8.183333333333334,7.1,9.466666666666667,7.916666666666667,8.316666666666666,9.7,19.35,16.183333333333334,6.65,10.35,9.766666666666667,8.666666666666666,17.866666666666667,7.0,17.766666666666666,7.033333333333333,3.5833333333333335,16.266666666666666,14.6,6.6,10.716666666666667,8.35,8.3,16.666666666666668
Residence Inn Montreal Airport,17.966666666666665,18.266666666666666,24.966666666666665,14.533333333333333,24.116666666666667,16.383333333333333,18.816666666666666,24.383333333333333,16.583333333333332,18.633333333333333,21.5,22.65,19.15,18.1,24.85,18.116666666666667,15.766666666666667,18.216666666666665,20.416666666666668,24.816666666666666,17.35,18.766666666666666,20.016666666666666,18.233333333333334,9.633333333333333,14.733333333333333,18.1,16.983333333333334,18.166666666666668,17.466666666666665,18.266666666666666,19.25,28.833333333333332,20.8,17.183333333333334,19.05,18.633333333333333,18.55,26.566666666666666,16.283333333333335,18.95,16.516666666666666,16.95,26.833333333333332,18.75,19.816666666666666,19.033333333333335,17.716666666666665,19.616666666666667,18.783333333333335
Hotel le Coach,5.716666666666667,14.583333333333334,16.566666666666666,17.8,14.016666666666667,7.866666666666666,6.55,8.983333333333333,10.95,4.95,10.9,12.1,10.0,5.85,9.45,5.866666666666666,8.7,4.8,7.016666666666667,14.433333333333334,5.083333333333333,7.616666666666666,9.366666666666667,5.983333333333333,14.566666666666666,5.916666666666667,6.95,4.95,4.483333333333333,5.933333333333334,10.633333333333333,4.683333333333334,19.633333333333333,11.05,6.166666666666667,4.1,4.95,7.4,11.166666666666666,4.266666666666667,10.9,7.833333333333333,7.983333333333333,14.066666666666666,11.6,10.616666666666667,3.8666666666666667,5.466666666666667,7.883333333333334,10.45
Renaissance Montreal Downtown Hotel,6.266666666666667,13.7,20.266666666666666,15.816666666666666,17.15,5.616666666666666,6.183333333333334,13.183333333333334,8.966666666666667,7.083333333333333,14.05,15.8,7.75,5.8,13.65,6.416666666666667,10.15,6.516666666666667,7.066666666666666,17.583333333333332,4.0,5.9,7.6,6.533333333333333,13.333333333333334,3.933333333333333,4.116666666666666,4.25,7.183333333333334,4.116666666666666,8.766666666666667,5.9,17.383333333333333,14.75,4.533333333333333,6.833333333333333,7.083333333333333,5.816666666666666,15.366666666666667,4.85,14.9,5.583333333333333,6.95,14.416666666666666,10.8,9.566666666666666,6.916666666666667,6.016666666666667,6.716666666666667,12.683333333333334
"Holiday Inn & Suites Montreal Airport, an IHG hotel",20.1,24.433333333333334,31.133333333333333,20.7,30.3,18.516666666666666,20.95,26.516666666666666,18.533333333333335,20.766666666666666,27.666666666666668,28.816666666666666,21.283333333333335,20.233333333333334,26.983333333333334,20.25,21.933333333333334,20.35,22.55,30.733333333333334,19.483333333333334,20.9,21.966666666666665,20.366666666666667,15.8,16.866666666666667,20.233333333333334,19.116666666666667,20.3,19.6,20.216666666666665,21.383333333333333,30.916666666666668,26.966666666666665,19.316666666666666,21.183333333333334,20.766666666666666,20.683333333333334,28.7,18.416666666666668,25.116666666666667,18.65,18.65,28.783333333333335,24.916666666666668,21.95,21.166666666666668,19.85,21.75,24.95
Hotel Le Saint Andre,7.416666666666667,15.866666666666667,18.116666666666667,19.416666666666668,15.566666666666666,9.0,8.016666666666667,11.366666666666667,12.566666666666666,6.416666666666667,12.783333333333333,13.65,11.133333333333333,7.55,11.833333333333334,7.566666666666666,10.2,6.266666666666667,7.8,16.266666666666666,6.7,8.75,10.833333333333334,7.683333333333334,16.033333333333335,7.533333333333333,8.566666666666666,6.566666666666666,5.95,7.55,12.1,5.816666666666666,20.766666666666666,12.6,7.633333333333334,5.233333333333333,6.416666666666667,8.866666666666667,13.55,5.733333333333333,12.75,8.966666666666667,9.45,16.45,12.883333333333333,12.083333333333334,5.0,7.166666666666667,9.583333333333334,11.95
Sofitel Montreal Golden Mile,6.866666666666666,10.583333333333334,18.283333333333335,12.7,15.733333333333333,2.433333333333333,7.033333333333333,13.016666666666667,7.55,7.683333333333334,13.733333333333333,13.816666666666666,4.066666666666666,6.783333333333333,13.483333333333333,7.016666666666667,8.35,7.116666666666666,6.7,16.433333333333334,4.6,3.683333333333333,8.2,7.133333333333334,12.65,2.0833333333333335,4.083333333333333,4.85,8.033333333333333,3.55,9.1,5.383333333333334,13.7,12.766666666666667,5.383333333333334,6.7,7.683333333333334,6.666666666666667,15.2,5.45,12.916666666666666,2.4,5.95,15.016666666666667,9.183333333333334,8.816666666666666,4.933333333333334,6.616666666666666,7.316666666666666,10.883333333333333
Quality Hotel Dorval Aeroport,18.233333333333334,18.533333333333335,25.233333333333334,14.8,24.383333333333333,16.65,19.083333333333332,24.65,16.85,18.9,21.766666666666666,22.916666666666668,19.416666666666668,18.366666666666667,25.116666666666667,18.383333333333333,16.033333333333335,18.483333333333334,20.683333333333334,25.083333333333332,17.616666666666667,19.033333333333335,20.283333333333335,18.5,9.9,15.0,18.366666666666667,17.25,18.433333333333334,17.733333333333334,18.533333333333335,19.516666666666666,29.1,21.066666666666666,17.45,19.316666666666666,18.9,18.816666666666666,26.833333333333332,16.55,19.216666666666665,16.783333333333335,17.216666666666665,27.1,19.016666666666666,20.083333333333332,19.3,17.983333333333334,19.883333333333333,19.05
Hygie Boutique Hotel,4.566666666666666,15.566666666666666,19.566666666666666,17.8,15.833333333333334,8.966666666666667,6.083333333333333,12.05,11.116666666666667,4.116666666666666,12.733333333333333,15.1,11.1,4.7,12.516666666666667,4.983333333333333,10.383333333333333,3.55,7.966666666666667,16.266666666666666,6.033333333333333,8.716666666666667,8.9,5.1,14.1,6.866666666666666,7.9,5.5,3.8333333333333335,6.883333333333334,10.166666666666666,6.266666666666667,20.733333333333334,12.55,5.7,5.666666666666667,4.116666666666666,6.933333333333334,14.233333333333333,3.8,14.133333333333333,8.933333333333334,7.516666666666667,15.716666666666667,12.583333333333334,10.15,5.65,4.316666666666666,6.966666666666667,12.133333333333333
