,Notre-Dame Basilica,Mount Royal Park,Montreal Botanical Garden,Saint Joseph's Oratory of Mount Royal,Biodôme De Montreal,Musée des beaux-arts de Montréal,Pointe-a-Calliere Montreal Archaeology and History Complex,Biosphere,Atwater Market,Notre-Dame-de-Bon-Secours Chapel,Olympic Park (Parc olympique),Montréal Insectarium,Musee Redpath,Place d'Armes,Parc Jean-Drapeau,Montréal Science Centre,Musée du Montréal juif - Museum of Jewish Montreal,Chateau Ramezay Historic Site and Museum of Montreal,Complexe Desjardins,Planétarium De Montréal,St. Patrick's Basilica,McCord Stewart Museum,Habitat 67,L'original Art Gallery,Musée de l'Holocauste Montréal,Leonard Cohen Mural,Musee D'Art Contemporain De Montreal,Palais des Congres,City Hall,Cathédrale Christ Church Cathedral,Maison Saint-Gabriel Museum and Historic Site,Mem – Centre Des Mémoires Montréalaises,Kondiaronk Belvedere,Chateau Dufresne (Dufresne House),Phi Centre,Bibliotheque et Archives Nationales du Quebec,Musée Marguerite-Bourgeoys,Oasis Immersion - Montreal,Pont Jacques-Cartier - Montreal,Maisonneuve Monument - Montreal,Montreal Street Art,La Guilde - Montreal,Arsenal Art Contemporain Montréal - Montreal,Aquazilla - Parc Jean-drapeau - Montreal,Belvedere Camillien-Houde - Montreal,Allez Up - Montreal,Crystal Dreams St Denis - Montreal,Aldred Building - Montreal,"Bota Bota, Spa-sur-l'eau - Montreal",Musee Romeo's - Montreal
Le Centre Sheraton Montreal Hotel,5.75,11.266666666666667,18.883333333333333,15.066666666666666,16.716666666666665,3.3333333333333335,6.583333333333333,12.65,6.183333333333334,5.866666666666666,14.033333333333333,15.066666666666666,6.35,5.366666666666666,12.35,6.266666666666667,7.916666666666667,6.283333333333333,6.2,16.95,4.1,5.05,7.85,6.283333333333333,11.05,1.95,4.366666666666666,3.6,5.766666666666667,3.6,8.783333333333333,5.133333333333334,15.15,13.316666666666666,4.516666666666667,6.866666666666666,5.866666666666666,5.616666666666666,14.733333333333333,4.05,13.516666666666667,3.6166666666666667,5.083333333333333,14.016666666666667,9.9,7.4,6.233333333333333,5.5,7.116666666666666,11.083333333333334
Ruby Foo's,16.9,16.45,24.05,16.25,22.916666666666668,14.7,17.683333333333334,23.633333333333333,13.833333333333334,15.9,19.966666666666665,21.266666666666666,18.9,16.516666666666666,23.8,17.416666666666668,15.983333333333333,16.516666666666666,18.4,23.15,16.05,16.866666666666667,18.733333333333334,17.433333333333334,7.633333333333334,14.083333333333334,16.566666666666666,15.8,16.25,15.8,15.766666666666667,17.333333333333332,27.7,19.4,16.05,18.05,15.9,17.533333333333335,25.7,15.2,18.25,15.116666666666667,14.033333333333333,24.9,17.066666666666666,17.183333333333334,18.333333333333332,16.65,17.983333333333334,18.183333333333334
Hôtel Le Germain Montréal,7.766666666666667,12.25,18.733333333333334,16.05,16.566666666666666,4.316666666666666,8.6,13.9,8.816666666666666,7.883333333333334,13.883333333333333,14.916666666666666,7.166666666666667,7.383333333333334,13.6,8.283333333333333,7.766666666666667,8.3,8.333333333333334,16.8,6.116666666666666,4.616666666666666,9.916666666666666,8.3,14.7,3.466666666666667,5.033333333333333,5.616666666666666,7.783333333333333,4.4,11.166666666666666,7.15,15.966666666666667,13.166666666666666,6.533333333333333,8.383333333333333,7.883333333333334,7.633333333333334,15.983333333333333,6.066666666666666,13.366666666666667,4.6,7.616666666666666,16.083333333333332,10.633333333333333,10.7,6.083333333333333,7.516666666666667,9.183333333333334,10.933333333333334
Ramada Plaza by Wyndham Montreal,14.483333333333333,13.333333333333334,24.033333333333335,13.133333333333333,22.9,12.283333333333333,15.266666666666667,21.216666666666665,11.416666666666666,13.483333333333333,19.95,21.25,15.783333333333333,14.1,21.383333333333333,15.0,12.683333333333334,14.1,15.983333333333333,23.133333333333333,13.633333333333333,14.45,16.316666666666666,15.016666666666667,3.9166666666666665,11.666666666666666,14.15,13.383333333333333,13.833333333333334,13.383333333333333,13.35,14.916666666666666,24.583333333333332,19.383333333333333,13.633333333333333,15.633333333333333,13.483333333333333,15.116666666666667,23.283333333333335,12.783333333333333,18.233333333333334,12.7,11.616666666666667,22.483333333333334,13.95,14.766666666666667,15.533333333333333,14.233333333333333,15.566666666666666,15.666666666666666
Hôtel Ac Montréal Centre-ville,5.666666666666667,13.25,18.7,17.916666666666668,16.533333333333335,6.5,6.216666666666667,12.15,8.9,5.366666666666666,13.85,14.883333333333333,9.35,5.283333333333333,11.85,5.95,7.466666666666667,5.983333333333333,5.433333333333334,16.766666666666666,4.016666666666667,6.116666666666666,9.05,6.2,13.766666666666667,5.133333333333334,5.433333333333334,3.1,5.266666666666667,4.666666666666667,10.3,4.633333333333334,17.4,13.133333333333333,4.433333333333334,6.366666666666666,5.366666666666666,5.533333333333333,14.233333333333333,3.966666666666667,13.333333333333334,6.783333333333333,7.916666666666667,14.7,10.883333333333333,10.083333333333334,6.05,5.416666666666667,7.716666666666667,10.633333333333333
Hotel Le Cantlie Suites,7.933333333333334,11.783333333333333,18.833333333333332,15.583333333333334,16.666666666666668,3.85,8.766666666666667,14.0,8.35,8.316666666666666,13.983333333333333,15.016666666666667,6.433333333333334,7.55,13.7,8.45,7.866666666666666,8.466666666666667,8.433333333333334,16.9,6.283333333333333,4.716666666666667,10.583333333333334,8.466666666666667,14.233333333333333,3.0,5.5,5.95,8.216666666666667,4.816666666666666,11.483333333333333,7.583333333333333,15.233333333333333,13.266666666666667,6.7,8.483333333333333,8.316666666666666,7.8,16.083333333333332,6.233333333333333,13.466666666666667,4.133333333333334,7.15,16.55,9.983333333333333,10.466666666666667,6.183333333333334,7.683333333333334,9.6,11.033333333333333
Humaniti Hotel Montreal Autograph Collection,4.883333333333334,14.966666666666667,19.15,18.766666666666666,16.833333333333332,7.1,5.716666666666667,13.783333333333333,9.35,5.583333333333333,13.633333333333333,15.6,9.95,4.5,13.483333333333333,5.4,8.933333333333334,5.416666666666667,6.9,17.316666666666666,3.5833333333333335,6.716666666666667,8.633333333333333,5.416666666666667,13.75,5.983333333333333,6.033333333333333,4.033333333333333,5.933333333333334,5.266666666666667,9.883333333333333,6.1,18.0,14.6,3.65,7.733333333333333,5.583333333333333,N,15.866666666666667,3.183333333333333,14.8,7.383333333333334,7.5,14.8,12.7,9.666666666666666,7.516666666666667,4.633333333333334,6.933333333333334,12.1
Radisson Hotel Montreal Airport,20.516666666666666,20.066666666666666,26.95,19.866666666666667,25.816666666666666,18.316666666666666,21.3,27.25,17.45,19.516666666666666,22.866666666666667,24.166666666666668,22.516666666666666,20.133333333333333,27.416666666666668,21.033333333333335,18.766666666666666,20.133333333333333,22.016666666666666,26.05,19.666666666666668,20.483333333333334,22.35,21.05,11.533333333333333,17.7,20.183333333333334,19.416666666666668,19.866666666666667,19.416666666666668,19.383333333333333,20.95,31.316666666666666,22.3,19.666666666666668,21.666666666666668,19.516666666666666,21.15,29.316666666666666,18.816666666666666,21.15,18.733333333333334,17.65,28.516666666666666,20.683333333333334,20.8,21.95,20.266666666666666,21.6,20.966666666666665
Hotel Zero 1,6.266666666666667,13.566666666666666,18.333333333333332,18.516666666666666,16.166666666666668,7.1,6.616666666666666,12.55,9.5,5.766666666666667,13.483333333333333,14.516666666666667,9.95,5.883333333333334,12.25,6.35,7.1,6.383333333333334,6.3,16.4,4.616666666666666,6.716666666666667,9.65,6.416666666666667,14.366666666666667,5.733333333333333,6.033333333333333,3.2333333333333334,5.666666666666667,5.266666666666667,10.9,4.266666666666667,18.0,12.766666666666667,5.033333333333333,6.433333333333334,5.766666666666667,6.133333333333334,14.633333333333333,4.566666666666666,12.966666666666667,7.383333333333334,8.516666666666667,15.1,11.2,10.683333333333334,5.683333333333334,6.016666666666667,8.316666666666666,10.266666666666667
"Holiday Inn & Suites Montreal Centre-Ville Ouest, an IHG hotel",7.15,12.933333333333334,20.483333333333334,16.733333333333334,18.316666666666666,5.0,7.983333333333333,14.05,7.25,7.266666666666667,15.633333333333333,16.666666666666668,8.016666666666667,6.766666666666667,13.75,7.666666666666667,9.516666666666667,7.683333333333334,7.6,18.55,5.5,6.45,9.25,7.683333333333334,11.433333333333334,3.6166666666666667,5.766666666666667,5.0,7.166666666666667,5.0,9.7,6.533333333333333,16.816666666666666,14.916666666666666,5.916666666666667,8.266666666666667,7.266666666666667,7.016666666666667,16.133333333333333,5.45,15.116666666666667,5.283333333333333,5.383333333333334,15.416666666666666,11.566666666666666,8.25,7.833333333333333,6.9,8.516666666666667,12.683333333333334
Auberge Manoir Ville-Marie,9.966666666666667,18.633333333333333,14.116666666666667,23.583333333333332,11.8,12.166666666666666,10.033333333333333,12.1,12.3,8.483333333333333,8.6,10.566666666666666,15.016666666666667,9.583333333333334,11.8,9.766666666666667,12.166666666666666,8.883333333333333,11.366666666666667,12.283333333333333,9.683333333333334,11.783333333333333,12.5,9.833333333333334,17.1,10.8,11.1,7.666666666666667,8.25,10.333333333333334,13.75,9.333333333333334,23.066666666666666,9.2,9.516666666666667,9.333333333333334,8.483333333333333,10.7,14.183333333333334,9.366666666666667,10.316666666666666,12.45,10.966666666666667,14.65,16.266666666666666,13.383333333333333,9.166666666666666,9.716666666666667,11.866666666666667,15.333333333333334
Quality Inn Centre-Ville,6.05,13.0,15.083333333333334,18.383333333333333,12.916666666666666,6.65,6.066666666666666,9.433333333333334,9.166666666666666,4.533333333333333,10.233333333333333,11.266666666666667,9.5,5.666666666666667,9.133333333333333,5.85,6.8,4.933333333333334,6.666666666666667,13.15,5.3,6.25,9.366666666666667,5.916666666666667,13.966666666666667,5.8,6.716666666666667,3.75,4.066666666666666,5.6,10.616666666666667,4.95,17.35,9.516666666666667,5.55,2.95,4.533333333333333,6.783333333333333,11.516666666666667,5.45,9.716666666666667,6.933333333333334,7.833333333333333,11.983333333333333,10.633333333333333,10.25,2.466666666666667,5.8,7.95,9.2
Four Seasons Hotel Montreal,8.133333333333333,12.016666666666667,20.416666666666668,15.816666666666666,18.25,4.416666666666667,8.966666666666667,15.033333333333333,7.983333333333333,8.25,15.566666666666666,16.6,7.883333333333334,7.75,14.733333333333333,8.65,9.45,8.666666666666666,8.583333333333334,18.483333333333334,6.483333333333333,6.3,10.233333333333333,8.666666666666666,12.85,2.3,6.75,5.983333333333333,8.15,5.416666666666667,10.316666666666666,7.516666666666667,16.683333333333334,14.85,6.9,9.25,8.25,8.0,17.116666666666667,6.433333333333334,15.05,4.833333333333333,6.683333333333334,16.4,11.433333333333334,8.933333333333334,7.766666666666667,7.883333333333334,9.5,12.616666666666667
Best Western Plus Hotel Montreal,7.233333333333333,14.233333333333333,18.116666666666667,19.45,15.95,8.033333333333333,7.3,11.966666666666667,10.433333333333334,5.433333333333334,13.266666666666667,14.3,10.933333333333334,6.85,11.666666666666666,7.033333333333333,7.766666666666667,6.05,7.233333333333333,16.183333333333334,5.55,7.65,10.583333333333334,7.1,15.3,6.666666666666667,6.966666666666667,4.166666666666667,5.333333333333333,6.2,11.833333333333334,4.933333333333334,18.583333333333332,12.55,5.966666666666667,5.466666666666667,5.433333333333334,7.066666666666666,14.05,5.5,12.75,8.316666666666666,9.45,14.516666666666667,11.866666666666667,11.616666666666667,5.466666666666667,6.983333333333333,9.133333333333333,10.933333333333334
Residence Inn Montreal Downtown,8.183333333333334,12.033333333333333,19.083333333333332,15.833333333333334,16.916666666666668,4.1,9.016666666666667,14.25,8.6,8.566666666666666,14.233333333333333,15.266666666666667,6.683333333333334,7.8,13.95,8.7,8.116666666666667,8.716666666666667,8.683333333333334,17.15,6.533333333333333,4.966666666666667,10.833333333333334,8.716666666666667,14.483333333333333,3.25,5.75,6.2,8.466666666666667,5.066666666666666,11.983333333333333,7.833333333333333,15.483333333333333,13.516666666666667,6.95,8.733333333333333,8.566666666666666,8.05,16.333333333333332,6.483333333333333,13.716666666666667,4.383333333333334,7.4,16.8,10.233333333333333,10.6,6.433333333333334,7.933333333333334,9.85,11.283333333333333
Comfort Suites Downtown,8.133333333333333,12.4,20.916666666666668,16.2,18.75,4.633333333333334,8.966666666666667,15.033333333333333,7.666666666666667,8.25,16.066666666666666,17.1,8.65,7.75,14.733333333333333,8.65,9.95,8.666666666666666,8.583333333333334,18.983333333333334,6.483333333333333,6.8,10.233333333333333,8.666666666666666,12.533333333333333,3.4,6.75,5.983333333333333,8.15,5.983333333333333,10.616666666666667,7.516666666666667,17.45,15.35,6.9,9.25,8.25,8.0,17.116666666666667,6.433333333333334,15.55,5.05,6.3,16.4,13.016666666666667,9.166666666666666,8.266666666666667,7.883333333333334,9.5,13.116666666666667
Alt Hotel Montreal,7.533333333333333,15.55,20.366666666666667,19.35,18.05,8.216666666666667,6.316666666666666,11.866666666666667,8.866666666666667,7.45,14.85,16.816666666666666,10.866666666666667,7.15,15.35,7.05,11.133333333333333,8.066666666666666,9.483333333333333,18.533333333333335,6.683333333333334,8.066666666666666,6.966666666666667,7.516666666666667,14.033333333333333,6.833333333333333,7.383333333333334,6.683333333333334,7.8,6.616666666666666,6.783333333333333,8.416666666666666,19.35,16.033333333333335,4.933333333333334,9.6,7.45,8.166666666666666,17.25,5.833333333333333,15.966666666666667,8.5,5.833333333333333,13.133333333333333,14.0,6.416666666666667,9.433333333333334,7.283333333333333,5.55,14.3
Hilton Garden Inn Montreal Centre-Ville,6.483333333333333,11.65,17.383333333333333,16.633333333333333,15.216666666666667,4.9,7.316666666666666,12.55,9.4,6.866666666666666,12.533333333333333,13.566666666666666,7.75,6.1,12.25,7.0,6.416666666666667,7.016666666666667,6.983333333333333,15.45,4.833333333333333,4.5,10.033333333333333,7.016666666666667,15.283333333333333,4.05,5.75,4.5,6.766666666666667,4.266666666666667,11.283333333333333,6.133333333333334,16.066666666666666,11.816666666666666,5.25,7.033333333333333,6.866666666666666,6.35,14.633333333333333,4.783333333333333,12.016666666666667,5.183333333333334,8.2,15.1,9.283333333333333,11.066666666666666,4.733333333333333,6.233333333333333,8.533333333333333,9.583333333333334
Lelux Hotel,6.0,13.05,15.133333333333333,18.433333333333334,12.966666666666667,6.7,6.016666666666667,9.483333333333333,9.116666666666667,4.483333333333333,10.283333333333333,11.316666666666666,9.55,5.616666666666666,9.183333333333334,5.8,6.85,4.883333333333334,6.616666666666666,13.2,5.25,6.3,9.316666666666666,5.866666666666666,13.916666666666666,5.85,6.666666666666667,3.7,4.016666666666667,5.65,10.566666666666666,4.9,17.4,9.566666666666666,5.5,2.9,4.483333333333333,6.733333333333333,11.566666666666666,5.4,9.766666666666667,6.983333333333333,7.783333333333333,12.033333333333333,10.683333333333334,10.2,2.5166666666666666,5.75,7.9,9.25
Empire Suites,7.85,15.183333333333334,17.616666666666667,20.566666666666666,15.45,8.833333333333334,7.866666666666666,11.8,10.966666666666667,6.333333333333333,12.766666666666667,13.8,11.683333333333334,7.466666666666667,11.5,7.65,8.983333333333333,6.733333333333333,8.466666666666667,15.683333333333334,7.15,8.433333333333334,11.166666666666666,7.716666666666667,15.766666666666667,7.983333333333333,8.566666666666666,5.55,5.866666666666666,7.8,12.416666666666666,6.8,19.533333333333335,12.05,7.35,4.75,6.333333333333333,8.583333333333334,13.883333333333333,7.25,12.25,9.116666666666667,9.633333333333333,14.35,12.816666666666666,12.05,4.75,7.6,9.75,11.75
Hotel Chrome Montreal,5.583333333333333,13.75,18.45,18.7,16.283333333333335,7.283333333333333,5.65,11.366666666666667,8.7,4.583333333333333,13.6,14.633333333333333,10.133333333333333,5.2,11.066666666666666,5.383333333333334,7.283333333333333,5.2,6.483333333333333,16.516666666666666,4.8,6.9,8.9,5.45,13.5,5.916666666666667,6.216666666666667,3.283333333333333,4.483333333333333,5.45,10.15,4.45,18.183333333333334,12.883333333333333,5.133333333333334,5.583333333333333,4.583333333333333,6.316666666666666,13.45,4.75,13.083333333333334,7.566666666666666,7.366666666666666,13.916666666666666,11.383333333333333,9.783333333333333,5.416666666666667,5.333333333333333,7.483333333333333,10.45
"The Ritz-Carlton, Montreal",6.7,9.983333333333333,17.6,13.783333333333333,15.433333333333334,2.05,7.533333333333333,12.766666666666667,6.55,7.083333333333333,12.75,13.783333333333333,5.066666666666666,6.316666666666666,12.466666666666667,7.216666666666667,6.633333333333334,7.233333333333333,7.2,15.666666666666666,5.05,3.4833333333333334,9.266666666666667,7.233333333333333,12.433333333333334,1.2,4.266666666666667,4.716666666666667,6.983333333333333,3.5833333333333335,9.683333333333334,6.35,13.866666666666667,12.033333333333333,5.466666666666667,7.25,7.083333333333333,6.566666666666666,14.85,5.0,12.233333333333333,2.3333333333333335,5.35,15.316666666666666,8.616666666666667,8.666666666666666,4.95,6.45,8.366666666666667,9.8
Hotel Chez Swann,7.033333333333333,10.316666666666666,17.933333333333334,14.116666666666667,15.766666666666667,2.3833333333333333,7.866666666666666,13.1,6.883333333333334,7.416666666666667,13.083333333333334,14.116666666666667,5.4,6.65,12.8,7.55,6.966666666666667,7.566666666666666,7.533333333333333,16.0,5.383333333333334,3.816666666666667,9.35,7.566666666666666,12.766666666666667,1.0,4.6,5.05,7.316666666666666,3.9166666666666665,9.433333333333334,6.683333333333334,14.2,12.366666666666667,5.8,7.583333333333333,7.416666666666667,6.9,15.183333333333334,5.333333333333333,12.566666666666666,2.6666666666666665,5.766666666666667,15.65,8.95,8.05,5.283333333333333,6.783333333333333,8.616666666666667,10.133333333333333
Days Inn By Wyndham Montreal East,21.683333333333334,24.183333333333334,16.783333333333335,25.616666666666667,12.25,21.4,21.75,22.15,24.016666666666666,20.2,12.7,11.583333333333334,24.25,21.3,21.85,21.483333333333334,15.5,20.6,22.416666666666668,12.483333333333333,21.583333333333332,21.0,24.216666666666665,21.55,17.283333333333335,20.55,22.25,19.933333333333334,19.966666666666665,20.766666666666666,25.466666666666665,21.133333333333333,31.416666666666668,12.133333333333333,22.066666666666666,20.116666666666667,20.2,22.966666666666665,24.233333333333334,21.6,12.0,21.683333333333334,22.683333333333334,24.7,21.816666666666666,25.1,17.633333333333333,21.433333333333334,23.583333333333332,16.933333333333334
Auberge de La Fontaine,11.35,14.05,16.183333333333334,21.516666666666666,14.016666666666667,10.083333333333334,11.416666666666666,11.083333333333334,13.866666666666667,10.116666666666667,11.333333333333334,12.366666666666667,13.083333333333334,10.966666666666667,10.783333333333333,11.15,7.183333333333334,10.083333333333334,11.1,14.25,10.266666666666667,9.683333333333334,13.15,11.216666666666667,17.95,9.233333333333333,10.933333333333334,8.616666666666667,9.366666666666667,9.45,15.316666666666666,9.816666666666666,19.85,10.616666666666667,10.75,8.8,10.116666666666667,11.65,13.166666666666666,10.283333333333333,9.533333333333333,10.366666666666667,12.533333333333333,13.633333333333333,11.683333333333334,14.95,5.033333333333333,11.1,13.25,10.016666666666667
Auberge St Jacques,13.25,16.216666666666665,25.166666666666668,16.016666666666666,22.85,11.05,14.033333333333333,20.3,9.066666666666666,12.25,19.65,21.616666666666667,15.066666666666666,12.866666666666667,20.15,13.766666666666667,16.366666666666667,12.866666666666667,14.75,23.333333333333332,12.4,13.216666666666667,15.4,13.783333333333333,8.983333333333333,10.433333333333334,12.916666666666666,12.15,12.6,12.15,13.416666666666666,13.683333333333334,23.866666666666667,20.833333333333332,12.4,14.4,12.25,13.883333333333333,22.05,11.55,20.766666666666666,11.466666666666667,9.233333333333333,21.566666666666666,16.833333333333332,13.216666666666667,14.683333333333334,13.0,14.333333333333334,19.533333333333335
Hotel Gault,4.033333333333333,13.966666666666667,18.3,17.766666666666666,15.983333333333333,6.35,3.55,12.933333333333334,8.266666666666667,4.733333333333333,12.783333333333333,14.75,9.2,3.65,12.633333333333333,4.55,8.016666666666667,4.566666666666666,6.683333333333334,16.466666666666665,3.3,5.716666666666667,7.9,4.566666666666666,12.666666666666666,4.983333333333333,5.033333333333333,3.183333333333333,5.083333333333333,4.266666666666667,7.833333333333333,5.183333333333334,17.25,13.683333333333334,1.4833333333333334,6.883333333333334,4.733333333333333,4.783333333333333,15.016666666666667,2.3333333333333335,13.883333333333333,6.633333333333334,5.75,14.066666666666666,11.7,7.466666666666667,6.6,3.783333333333333,4.25,11.183333333333334
Hôtel De L'ithq,8.05,13.116666666666667,16.333333333333332,19.083333333333332,14.166666666666666,7.35,8.116666666666667,11.5,11.166666666666666,6.166666666666667,11.483333333333333,12.516666666666667,10.2,7.666666666666667,11.2,7.85,6.916666666666667,6.783333333333333,8.366666666666667,14.4,7.533333333333333,6.95,11.366666666666667,7.916666666666667,17.733333333333334,6.5,8.2,5.883333333333334,6.066666666666666,6.716666666666667,12.616666666666667,7.016666666666667,17.466666666666665,10.766666666666667,7.6,6.116666666666666,6.166666666666667,8.916666666666666,13.583333333333334,7.55,10.966666666666667,7.633333333333334,9.833333333333334,14.05,10.75,12.25,3.1,7.8,9.95,9.666666666666666
Fairmont The Queen Elizabeth,7.883333333333334,14.7,21.216666666666665,18.5,19.05,6.766666666666667,8.716666666666667,14.783333333333333,9.433333333333334,8.0,16.366666666666667,17.4,9.616666666666667,7.5,14.483333333333333,8.4,10.25,8.416666666666666,8.333333333333334,19.283333333333335,6.233333333333333,7.183333333333334,9.983333333333333,8.416666666666666,14.3,5.666666666666667,N,5.733333333333333,7.9,5.733333333333333,11.233333333333333,7.266666666666667,18.416666666666668,15.65,6.65,9.0,8.0,7.75,16.866666666666667,6.183333333333334,15.85,7.05,8.333333333333334,16.15,13.116666666666667,10.65,8.566666666666666,7.633333333333334,9.25,13.416666666666666
Hotel Gite du Survenant Montreal,12.616666666666667,20.2,9.883333333333333,25.516666666666666,6.783333333333333,13.783333333333333,12.683333333333334,14.533333333333333,14.95,11.133333333333333,4.25,6.333333333333333,16.633333333333333,12.233333333333333,14.233333333333333,12.416666666666666,13.316666666666666,11.533333333333333,14.8,7.266666666666667,12.333333333333334,13.383333333333333,15.15,12.483333333333333,19.75,12.933333333333334,13.75,10.316666666666666,10.9,13.15,16.4,11.983333333333333,24.55,4.716666666666667,12.166666666666666,11.983333333333333,11.133333333333333,13.35,16.616666666666667,12.016666666666667,8.266666666666667,14.066666666666666,13.616666666666667,17.083333333333332,17.833333333333332,16.033333333333335,10.016666666666667,12.366666666666667,14.516666666666667,15.8
Griffintown Hotel,7.566666666666666,14.433333333333334,19.883333333333333,18.233333333333334,17.566666666666666,7.383333333333334,7.033333333333333,12.283333333333333,6.95,6.966666666666667,14.366666666666667,16.333333333333332,10.4,7.183333333333334,14.866666666666667,7.633333333333334,11.566666666666666,7.583333333333333,9.916666666666666,18.05,6.816666666666666,8.5,7.383333333333334,8.1,12.916666666666666,6.0,7.433333333333334,6.716666666666667,7.316666666666666,7.05,6.633333333333334,8.716666666666667,19.2,15.55,5.366666666666666,9.116666666666667,6.966666666666667,8.3,16.766666666666666,5.866666666666666,15.483333333333333,7.666666666666667,3.0833333333333335,13.55,15.05,3.8,8.95,7.316666666666666,6.1,14.733333333333333
Le Roberval,4.95,12.933333333333334,16.5,17.883333333333333,14.333333333333334,6.466666666666667,5.016666666666667,10.116666666666667,8.066666666666666,3.066666666666667,11.65,12.683333333333334,9.316666666666666,4.566666666666666,9.816666666666666,4.75,6.466666666666667,3.683333333333333,5.666666666666667,14.566666666666666,3.9833333333333334,6.083333333333333,8.266666666666667,4.816666666666666,12.866666666666667,5.1,5.4,2.65,2.966666666666667,4.633333333333334,9.516666666666667,3.6333333333333333,17.366666666666667,10.933333333333334,4.5,3.6333333333333333,3.066666666666667,5.5,12.2,3.933333333333333,11.133333333333333,6.75,6.733333333333333,12.666666666666666,10.566666666666666,9.15,3.466666666666667,4.7,6.85,9.633333333333333
Hôtel Spa Carré St-louis,6.033333333333333,11.383333333333333,14.716666666666667,17.066666666666666,12.55,5.333333333333333,6.1,9.883333333333333,9.15,4.15,9.866666666666667,10.9,8.183333333333334,5.65,9.583333333333334,5.833333333333333,5.183333333333334,4.766666666666667,6.35,12.783333333333333,5.516666666666667,4.933333333333334,9.35,5.9,15.716666666666667,4.483333333333333,6.183333333333334,3.8666666666666667,4.05,4.7,10.6,5.0,15.733333333333333,9.15,5.583333333333333,4.1,4.15,6.9,11.966666666666667,5.533333333333333,9.35,5.616666666666666,7.816666666666666,12.433333333333334,9.016666666666667,10.233333333333333,1.3666666666666667,5.783333333333333,7.933333333333334,7.933333333333334
Quality Hotel & Suites Montreal East,23.583333333333332,25.5,18.633333333333333,26.933333333333334,13.6,22.316666666666666,23.566666666666666,23.066666666666666,25.85,22.033333333333335,14.033333333333333,12.933333333333334,25.166666666666668,23.2,22.766666666666666,23.383333333333333,16.816666666666666,22.316666666666666,23.333333333333332,13.833333333333334,22.5,21.916666666666668,25.133333333333333,23.45,18.6,21.466666666666665,23.166666666666668,20.85,21.6,21.683333333333334,27.3,22.05,33.083333333333336,13.733333333333333,22.983333333333334,21.033333333333335,22.033333333333335,23.883333333333333,25.15,22.516666666666666,13.316666666666666,22.6,24.516666666666666,25.616666666666667,23.133333333333333,26.933333333333334,18.55,23.333333333333332,25.316666666666666,18.25
St Paul Hotel,5.933333333333334,15.75,20.2,19.55,17.883333333333333,8.133333333333333,4.733333333333333,13.883333333333333,10.05,6.633333333333334,14.683333333333334,16.65,10.983333333333333,5.55,14.533333333333333,5.933333333333334,9.916666666666666,6.466666666666667,8.466666666666667,18.366666666666667,5.083333333333333,7.5,8.983333333333333,6.466666666666667,14.45,6.766666666666667,6.816666666666666,5.083333333333333,6.983333333333333,6.05,8.916666666666666,7.083333333333333,19.033333333333335,15.583333333333334,3.15,8.783333333333333,6.633333333333334,6.566666666666666,16.916666666666668,4.233333333333333,15.783333333333333,8.416666666666666,6.766666666666667,15.15,13.483333333333333,8.55,8.5,5.683333333333334,5.333333333333333,13.083333333333334
Ambrose House & Café,8.266666666666667,11.816666666666666,19.166666666666668,15.616666666666667,17.0,3.8833333333333333,9.1,14.333333333333334,8.383333333333333,8.65,14.316666666666666,15.35,6.75,7.883333333333334,14.033333333333333,8.783333333333333,8.2,8.8,8.766666666666667,17.233333333333334,6.616666666666666,5.05,10.566666666666666,8.8,14.266666666666667,3.033333333333333,5.833333333333333,6.283333333333333,8.55,5.15,11.5,7.916666666666667,15.55,13.6,7.033333333333333,8.816666666666666,8.65,8.133333333333333,16.416666666666668,6.566666666666666,13.8,4.166666666666667,7.183333333333334,16.883333333333333,10.3,10.116666666666667,6.516666666666667,8.016666666666667,9.933333333333334,11.366666666666667
Auberge du Plateau,7.966666666666667,12.533333333333333,16.3,17.85,14.133333333333333,6.116666666666666,8.033333333333333,11.466666666666667,10.616666666666667,6.0,11.45,12.483333333333333,8.966666666666667,7.583333333333333,11.166666666666666,7.766666666666667,6.066666666666666,6.616666666666666,7.133333333333334,14.366666666666667,6.3,5.716666666666667,11.25,7.833333333333333,16.5,5.266666666666667,6.966666666666667,4.65,5.9,5.483333333333333,12.5,5.85,16.883333333333333,10.733333333333333,6.783333333333333,5.95,6.0,7.683333333333334,13.55,6.316666666666666,10.933333333333334,6.4,9.416666666666666,14.016666666666667,10.166666666666666,12.283333333333333,3.65,7.716666666666667,9.866666666666667,9.233333333333333
Hotel Kutuma,8.816666666666666,12.483333333333333,17.05,18.5,14.883333333333333,8.116666666666667,8.883333333333333,12.216666666666667,11.933333333333334,6.933333333333334,12.2,13.233333333333333,10.066666666666666,8.433333333333334,11.916666666666666,8.616666666666667,6.283333333333333,7.55,9.133333333333333,15.116666666666667,8.3,7.716666666666667,12.133333333333333,8.683333333333334,16.25,7.266666666666667,8.966666666666667,6.65,6.833333333333333,7.483333333333333,13.383333333333333,7.783333333333333,16.833333333333332,11.483333333333333,8.366666666666667,6.433333333333334,6.933333333333334,9.683333333333334,14.3,8.316666666666666,11.683333333333334,8.4,10.6,14.766666666666667,10.116666666666667,13.016666666666667,2.8,8.566666666666666,10.716666666666667,9.366666666666667
