Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0328;1.0931;40;13;The Ritz-Carlton, Montreal;68.8;The Ritz-Carlton, Montreal;370.1166666666667;Hotel Zero 1;46.343333333333334;Auberge L'Apero
