Iteration;ParetoSize;Time;MinAttr;MaxAttr;AvgAttr;MinQuality;MaxQuality;AvgQuality;MinTime;MaxTime;AvgTime;MinCost;MaxCost;AvgCost
1;11;0.57;1;8;2.82;7.8;41.7;19.49;71.9;1297.1;415.79;25.25;384.42;186.88
2;60;1.38;1;9;1.48;12.1;48.4;14.47;69.4;1281.7;205.68;25.25;235.67;55.64
3;59;5.60;1;9;2.64;12.2;48.4;20.07;66.9;1281.7;334.14;25.25;546.85;84.31
4;60;9.12;1;10;3.27;12.2;53.9;23.04;64.3;1281.7;378.19;25.25;700.75;115.44
5;60;14.35;1;11;4.32;12.2;58.4;28.01;64.3;1299.3;447.23;25.25;700.75;105.04
6;58;124.48;1;13;5.19;12.2;66.7;32.01;64.3;1321.0;501.91;25.25;700.75;112.27
7;60;53.39;1;13;5.85;12.2;66.7;34.99;64.3;1381.9;566.23;25.25;700.75;123.68
8;60;39.05;1;13;5.82;12.2;66.7;34.80;64.3;1381.9;552.50;25.25;700.75;119.68
