Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;13;66.7;1243.9;75.75;7;4;677.2;0.00;6;4;566.7;40.00;Kondiaronk Belvedere|Place d'Armes|La Guilde - Montreal|Maisonneuve Monument - Montreal|Aldred Building - Montreal|City Hall|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Leonard Cohen Mural|Musée du Montréal juif - Museum of Jewish Montreal|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;13;66.5;1352.2;35.75;6;6;669.8;0.00;7;4;682.4;0.00;Aldred Building - Montreal|City Hall|Palais des Congres|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|L'original Art Gallery|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Maisonneuve Monument - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;13;66.5;1328.2;57.48;6;6;652.8;16.75;7;4;675.5;4.98;Aldred Building - Montreal|City Hall|Palais des Congres|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Car|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|L'original Art Gallery|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Maisonneuve Monument - Montreal|Place d'Armes;Walking|Car|Walking|Bus|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;12;61.5;1165.8;68.90;6;6;571.6;26.00;6;3;594.2;7.15;Place d'Armes|Kondiaronk Belvedere|Musée du Montréal juif - Museum of Jewish Montreal|Palais des Congres|La Guilde - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Bus|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Pont Jacques-Cartier - Montreal|Complexe Desjardins|City Hall|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Car|Walking
5;Auberge L'Apero;4.0;25.25;12;62.2;1381.9;25.25;6;4;698.8;0.00;6;6;683.1;0.00;City Hall|Place d'Armes|Leonard Cohen Mural|Aldred Building - Montreal|La Guilde - Montreal|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Cathédrale Christ Church Cathedral|Bota Bota, Spa-sur-l'eau - Montreal|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;12;62.9;1342.8;49.75;6;4;709.9;0.00;6;4;632.9;14.00;Kondiaronk Belvedere|Mount Royal Park|La Guilde - Montreal|Maisonneuve Monument - Montreal|Palais des Congres|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Arsenal Art Contemporain Montréal - Montreal|Crystal Dreams St Denis - Montreal|Musée Marguerite-Bourgeoys|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;12;62.7;1209.7;111.50;6;5;625.0;33.75;6;5;584.7;42.00;Maisonneuve Monument - Montreal|Allez Up - Montreal|City Hall|Crystal Dreams St Denis - Montreal|Musee D'Art Contemporain De Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Musée du Montréal juif - Museum of Jewish Montreal|Kondiaronk Belvedere|Leonard Cohen Mural|Notre-Dame Basilica|St. Patrick's Basilica;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;11;57.4;1054.5;94.24;5;4;520.2;0.00;6;4;534.3;58.49;City Hall|St. Patrick's Basilica|L'original Art Gallery|Cathédrale Christ Church Cathedral|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Notre-Dame Basilica|Maisonneuve Monument - Montreal|Oasis Immersion - Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Car|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;11;56.7;1102.8;61.75;5;5;473.8;26.00;6;3;629.1;0.00;Place d'Armes|Kondiaronk Belvedere|Musée du Montréal juif - Museum of Jewish Montreal|Palais des Congres|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Complexe Desjardins|Pont Jacques-Cartier - Montreal|City Hall|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;11;59.0;1154.8;59.50;5;4;557.0;23.75;6;5;597.8;0.00;Kondiaronk Belvedere|La Guilde - Montreal|Maisonneuve Monument - Montreal|Aldred Building - Montreal|Allez Up - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Leonard Cohen Mural|Complexe Desjardins|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
