Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0552;1.0587;60;14;Auberge L'Apero;72.8;Hôtel Place d'Armes Old Montreal;649.1;Hôtel De L'ithq;25.25;Auberge L'Apero
