Iteration;ParetoSize;Time;MinAttr;MaxAttr;AvgAttr;MinQuality;MaxQuality;AvgQuality;MinTime;MaxTime;AvgTime;MinCost;MaxCost;AvgCost
1;30;4.28;1;11;4.00;12.2;58.5;25.73;64.3;1270.1;466.33;25.25;346.00;136.06
2;30;25.47;1;12;5.47;12.2;62.7;32.78;64.3;1317.8;558.53;25.25;558.25;171.60
3;30;125.01;1;13;6.03;12.2;67.8;35.53;64.3;1339.8;582.06;25.25;548.42;118.33
4;30;171.41;1;13;5.57;7.8;67.8;33.48;64.3;1337.1;521.18;25.25;506.28;119.53
5;30;42.18;1;13;6.30;7.8;67.8;36.75;64.3;1337.1;589.61;25.25;790.53;152.67
6;30;67.78;1;13;6.80;7.8;68.2;38.98;64.3;1340.7;619.95;25.25;790.53;135.66
7;30;103.56;1;14;6.77;12.2;71.3;38.69;64.3;1377.8;602.79;25.25;790.53;140.15
