Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
19;Auberge L'Apero;4.0;25.25;5;30.4;411.4;39.25;5;3;411.4;14.00;0;0;0.0;0.00;Kondiaronk Belvedere|Place d'Armes|L'original Art Gallery|Maisonneuve Monument - Montreal|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking;;
20;Auberge L'Apero;4.0;25.25;4;25.9;330.0;25.25;4;3;330.0;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|Place d'Armes|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking;;
21;Auberge L'Apero;4.0;25.25;4;25.9;330.0;25.25;4;3;330.0;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|Place d'Armes|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking;;
22;Alternative Hostel of Old Montreal;4.5;35.75;3;22.1;218.1;58.05;2;2;134.9;16.00;1;1;83.2;6.30;Maisonneuve Monument - Montreal|Notre-Dame Basilica;Walking|Walking|Walking;Cathédrale Christ Church Cathedral;Car|Walking
23;Auberge L'Apero;4.0;25.25;3;21.7;269.9;25.25;3;2;269.9;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|Place d'Armes|L'original Art Gallery;Walking|Walking|Walking|Walking;;
24;Auberge L'Apero;4.0;25.25;2;16.4;161.0;36.25;1;1;71.0;11.00;1;1;90.0;0.00;Maisonneuve Monument - Montreal;Car|Car;Place d'Armes;Walking|Walking
25;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;72.3;35.75;0;0;0.0;0.00;1;1;72.3;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
26;Auberge L'Apero;4.0;25.25;1;12.2;86.8;25.25;0;0;0.0;0.00;1;1;86.8;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
27;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;1;1;64.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
28;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
29;Hotel Nelligan;4.7;486.75;1;13.6;68.7;486.75;0;0;0.0;0.00;1;1;68.7;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
30;Auberge L'Apero;4.0;25.25;1;12.5;103.9;25.25;1;1;103.9;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
