Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;13;66.3;1100.7;86.10;7;2;543.5;44.00;6;5;557.2;6.35;Place d'Armes|City Hall|Notre-Dame Basilica|L'original Art Gallery|Aldred Building - Montreal|Musée Marguerite-Bourgeoys|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Palais des Congres|Complexe Desjardins|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Car|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;13;67.5;1370.5;35.75;6;6;696.2;0.00;7;4;674.3;0.00;Musee Romeo's - Montreal|Kondiaronk Belvedere|La Guilde - Montreal|L'original Art Gallery|Aldred Building - Montreal|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;13;67.7;1359.9;61.75;6;6;685.6;26.00;7;4;674.3;0.00;Musee Romeo's - Montreal|Musée du Montréal juif - Museum of Jewish Montreal|La Guilde - Montreal|L'original Art Gallery|Aldred Building - Montreal|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;13;66.7;1278.1;35.75;6;5;625.2;0.00;7;4;652.9;0.00;City Hall|Kondiaronk Belvedere|La Guilde - Montreal|L'original Art Gallery|Aldred Building - Montreal|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|Pont Jacques-Cartier - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;12;62.6;1168.4;63.75;6;5;582.6;14.00;6;3;585.8;14.00;Musee Romeo's - Montreal|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|Musée Marguerite-Bourgeoys|City Hall|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Notre-Dame-de-Bon-Secours Chapel|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Place d'Armes;Walking|Walking|Bus|Walking|Walking|Walking|Walking
6;Auberge L'Apero;4.0;25.25;12;61.3;1286.9;25.25;6;5;668.7;0.00;6;4;618.2;0.00;City Hall|La Guilde - Montreal|St. Patrick's Basilica|Place d'Armes|Kondiaronk Belvedere|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Leonard Cohen Mural|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;12;63.8;1241.2;54.00;6;6;659.4;0.00;6;3;581.8;18.25;Maisonneuve Monument - Montreal|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|L'original Art Gallery|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Notre-Dame-de-Bon-Secours Chapel|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Place d'Armes;Walking|Car|Bus|Walking|Walking|Walking|Walking
8;Auberge L'Apero;4.0;25.25;12;61.9;1049.9;69.25;6;3;536.0;30.00;6;4;513.9;14.00;Place d'Armes|Kondiaronk Belvedere|Musée Marguerite-Bourgeoys|La Guilde - Montreal|Notre-Dame Basilica|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Notre-Dame-de-Bon-Secours Chapel|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;11;57.5;946.5;63.75;6;2;483.9;28.00;5;4;462.6;0.00;Place d'Armes|City Hall|Musée Marguerite-Bourgeoys|L'original Art Gallery|Aldred Building - Montreal|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Palais des Congres|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;11;59.3;1118.8;35.75;5;5;567.8;0.00;6;4;551.0;0.00;Musee Romeo's - Montreal|Kondiaronk Belvedere|La Guilde - Montreal|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Leonard Cohen Mural|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
