Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0468;1.0849;60;14;Auberge L'Apero;71.6;Residence Inn Montreal Airport;649.65;Auberge de La Fontaine;25.25;Auberge L'Apero
