Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;13;66.8;1364.8;75.75;6;4;677.0;40.00;7;4;687.9;0.00;Bibliotheque et Archives Nationales du Quebec|Musée Marguerite-Bourgeoys|Musée du Montréal juif - Museum of Jewish Montreal|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|L'original Art Gallery|Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|Aldred Building - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;12;63.0;1206.1;118.36;6;4;704.7;52.61;6;3;501.4;30.00;Place d'Armes|Allez Up - Montreal|Phi Centre|Chateau Ramezay Historic Site and Museum of Montreal|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Aldred Building - Montreal|L'original Art Gallery|Musée Marguerite-Bourgeoys|Notre-Dame Basilica|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;12;62.6;1212.4;35.75;6;4;609.9;0.00;6;5;602.5;0.00;Pont Jacques-Cartier - Montreal|Place d'Armes|Aldred Building - Montreal|City Hall|La Guilde - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|L'original Art Gallery|Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;12;62.6;1131.6;35.75;6;4;595.4;0.00;6;5;536.2;0.00;Aldred Building - Montreal|Place d'Armes|Pont Jacques-Cartier - Montreal|City Hall|La Guilde - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;12;63.1;1413.8;35.75;6;3;693.8;0.00;6;3;719.9;0.00;Aldred Building - Montreal|Maisonneuve Monument - Montreal|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Bibliotheque et Archives Nationales du Quebec|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|L'original Art Gallery|Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|Mount Royal Park;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;11;58.6;1119.6;35.75;6;3;634.0;0.00;5;3;485.6;0.00;Aldred Building - Montreal|Maisonneuve Monument - Montreal|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Bibliotheque et Archives Nationales du Quebec|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Leonard Cohen Mural|Place d'Armes|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
7;Auberge L'Apero;4.0;25.25;11;57.5;1168.5;25.25;6;4;702.0;0.00;5;4;466.5;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|Pont Jacques-Cartier - Montreal|St. Patrick's Basilica|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Complexe Desjardins|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking
8;Auberge L'Apero;4.0;25.25;11;57.0;1040.9;93.00;5;4;487.8;39.75;6;5;553.1;28.00;Allez Up - Montreal|Place d'Armes|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Palais des Congres|Notre-Dame-de-Bon-Secours Chapel|Maisonneuve Monument - Montreal|Musée Marguerite-Bourgeoys|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Auberge L'Apero;4.0;25.25;11;56.4;1109.8;25.25;6;4;611.3;0.00;5;3;498.6;0.00;Maisonneuve Monument - Montreal|Palais des Congres|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Pont Jacques-Cartier - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Bibliotheque et Archives Nationales du Quebec|Place d'Armes|L'original Art Gallery|City Hall;Walking|Walking|Walking|Walking|Walking|Walking
10;Hotel Zero 1;3.9;280.75;10;52.3;872.6;280.75;5;3;457.3;0.00;5;4;415.3;0.00;Pont Jacques-Cartier - Montreal|Place d'Armes|City Hall|La Guilde - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
11;Alternative Hostel of Old Montreal;4.5;35.75;10;54.3;900.6;65.75;6;5;562.7;0.00;4;2;337.9;30.00;City Hall|Place d'Armes|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|La Guilde - Montreal|St. Patrick's Basilica;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Palais des Congres|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
12;Auberge L'Apero;4.0;25.25;10;53.2;1060.5;25.25;5;3;461.3;0.00;5;4;599.2;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|St. Patrick's Basilica|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Aldred Building - Montreal|L'original Art Gallery|Place d'Armes|Montreal Street Art;Walking|Walking|Walking|Walking|Walking|Walking
13;Deluxe Suites Downtown Montreal;5.0;243.25;9;51.2;809.0;273.25;5;4;434.5;0.00;4;2;374.5;30.00;City Hall|Place d'Armes|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
14;Alternative Hostel of Old Montreal;4.5;35.75;9;49.6;925.0;35.75;4;2;417.6;0.00;5;3;507.4;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Bibliotheque et Archives Nationales du Quebec;Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Leonard Cohen Mural|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking
15;Auberge L'Apero;4.0;25.25;9;48.3;973.5;25.25;6;4;632.2;0.00;3;3;341.2;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|City Hall|St. Patrick's Basilica|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Complexe Desjardins|L'original Art Gallery;Walking|Walking|Walking|Walking
16;Auberge L'Apero;4.0;25.25;9;48.9;1016.5;25.25;5;4;502.2;0.00;4;3;514.3;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|St. Patrick's Basilica;Walking|Walking|Walking|Bus|Walking|Walking;Complexe Desjardins|Kondiaronk Belvedere|Place d'Armes|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
17;Auberge L'Apero;4.0;25.25;8;43.6;768.7;25.25;4;4;430.9;0.00;4;3;337.8;0.00;Aldred Building - Montreal|St. Patrick's Basilica|Place d'Armes|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|City Hall|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Bus|Walking|Walking|Walking
18;Alternative Hostel of Old Montreal;4.5;35.75;8;45.7;697.0;65.75;4;3;353.1;0.00;4;2;343.9;30.00;City Hall|Place d'Armes|Crystal Dreams St Denis - Montreal|La Guilde - Montreal;Walking|Walking|Walking|Bus|Walking;St. Patrick's Basilica|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
19;Alternative Hostel of Old Montreal;4.5;35.75;8;44.9;730.1;35.75;4;3;382.6;0.00;4;3;347.4;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking;Place d'Armes|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
20;Auberge L'Apero;4.0;25.25;8;44.3;759.0;32.52;4;3;375.7;0.00;4;3;383.3;7.27;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Complexe Desjardins|L'original Art Gallery;Walking|Walking|Walking|Walking|Car
21;Auberge L'Apero;4.0;25.25;7;39.0;636.7;25.25;3;3;298.9;0.00;4;3;337.8;0.00;Place d'Armes|Aldred Building - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking;Kondiaronk Belvedere|City Hall|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Bus|Walking|Walking|Walking
22;Alternative Hostel of Old Montreal;4.5;35.75;7;41.4;687.3;51.75;4;2;336.4;16.00;3;3;350.9;0.00;Place d'Armes|La Guilde - Montreal|Leonard Cohen Mural|Notre-Dame Basilica;Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery;Walking|Walking|Walking|Walking
23;Alternative Hostel of Old Montreal;4.5;35.75;7;40.6;608.1;35.75;4;3;335.6;0.00;3;2;272.5;0.00;Maisonneuve Monument - Montreal|Place d'Armes|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking
