Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;14;71.6;1343.0;83.68;7;4;624.9;17.93;7;4;718.1;30.00;Maisonneuve Monument - Montreal|Pont Jacques-Cartier - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Car|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|City Hall|Musée Marguerite-Bourgeoys|Musee Romeo's - Montreal|Place d'Armes|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Hotel Monville;4.3;288.25;14;71.2;1335.3;332.25;7;4;622.7;14.00;7;4;712.6;30.00;Maisonneuve Monument - Montreal|Pont Jacques-Cartier - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|City Hall|Musée Marguerite-Bourgeoys|Musee Romeo's - Montreal|Place d'Armes|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;13;67.7;1349.1;51.75;7;5;696.9;0.00;6;4;652.2;16.00;City Hall|St. Patrick's Basilica|Leonard Cohen Mural|La Guilde - Montreal|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Notre-Dame Basilica|Bibliotheque et Archives Nationales du Quebec|Atwater Market|Place d'Armes|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Subway|Walking|Walking|Walking
4;Auberge L'Apero;4.0;25.25;13;66.7;1381.1;41.25;7;5;675.9;0.00;6;4;705.3;16.00;City Hall|St. Patrick's Basilica|Leonard Cohen Mural|La Guilde - Montreal|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Notre-Dame Basilica|Bibliotheque et Archives Nationales du Quebec|Atwater Market|Place d'Armes|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;13;67.9;1301.7;65.75;7;4;603.3;0.00;6;4;698.4;30.00;City Hall|Maisonneuve Monument - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|La Guilde - Montreal|L'original Art Gallery|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Palais des Congres|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|Musee Romeo's - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Hotel Casa Bella;2.8;140.25;13;64.5;1249.0;170.25;7;4;565.2;0.00;6;4;683.8;30.00;City Hall|Maisonneuve Monument - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Cathédrale Christ Church Cathedral|L'original Art Gallery|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Palais des Congres|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|Musee Romeo's - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;12;63.3;1229.1;51.75;6;5;631.2;0.00;6;4;597.9;16.00;City Hall|St. Patrick's Basilica|Leonard Cohen Mural|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Notre-Dame Basilica|Bibliotheque et Archives Nationales du Quebec|Musee Romeo's - Montreal|Place d'Armes|Maisonneuve Monument - Montreal;Walking|Walking|Bus|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;12;62.9;1038.8;105.75;6;4;506.6;14.00;6;3;532.2;56.00;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|Musée Marguerite-Bourgeoys|City Hall|Place d'Armes|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;12;62.9;1172.2;73.77;6;4;473.8;8.02;6;4;698.4;30.00;City Hall|Maisonneuve Monument - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Car;St. Patrick's Basilica|Palais des Congres|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|Musee Romeo's - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
10;Auberge L'Apero;4.0;25.25;12;61.5;1139.2;55.25;6;4;507.0;0.00;6;4;632.2;30.00;City Hall|Maisonneuve Monument - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Palais des Congres|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|Musee Romeo's - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
