Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
13;Alternative Hostel of Old Montreal;4.5;35.75;9;49.5;878.8;35.75;4;3;383.5;0.00;5;3;495.3;0.00;Place d'Armes|Kondiaronk Belvedere|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking;City Hall|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Bibliotheque et Archives Nationales du Quebec;Walking|Walking|Walking|Walking|Walking|Walking
17;Alternative Hostel of Old Montreal;4.5;35.75;8;45.2;749.6;51.75;3;2;266.6;16.00;5;4;483.0;0.00;Place d'Armes|Notre-Dame Basilica|Leonard Cohen Mural;Walking|Walking|Walking|Walking;City Hall|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|St. Patrick's Basilica|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
26;Alternative Hostel of Old Montreal;4.5;35.75;6;35.0;480.6;71.78;3;1;230.8;30.00;3;3;249.9;6.03;Place d'Armes|Notre-Dame Basilica|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking;City Hall|Maisonneuve Monument - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Car
27;Alternative Hostel of Old Montreal;4.5;35.75;6;36.2;538.3;57.77;3;1;254.0;14.00;3;3;284.3;8.02;Place d'Armes|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Car
30;Alternative Hostel of Old Montreal;4.5;35.75;5;31.2;430.8;51.75;2;1;155.8;16.00;3;3;275.1;0.00;Place d'Armes|Notre-Dame Basilica;Walking|Walking|Walking;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking
33;Alternative Hostel of Old Montreal;4.5;35.75;4;27.2;384.6;49.75;4;2;384.6;14.00;0;0;0.0;0.00;Aldred Building - Montreal|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking;;
34;LHotel;4.5;346.00;4;26.7;326.0;376.00;0;0;0.0;0.00;4;2;326.0;30.00;;;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Musée Marguerite-Bourgeoys|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking
36;Auberge L'Apero;4.0;25.25;4;26.3;399.0;25.25;0;0;0.0;0.00;4;4;399.0;0.00;;;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|L'original Art Gallery|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking
37;Auberge L'Apero;4.0;25.25;3;21.3;242.2;25.25;0;0;0.0;0.00;3;3;242.2;0.00;;;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking
41;Auberge L'Apero;4.0;25.25;2;16.4;159.4;34.65;1;1;90.0;0.00;1;1;69.4;9.40;Place d'Armes;Walking|Walking;Cathédrale Christ Church Cathedral;Car|Car
42;Alternative Hostel of Old Montreal;4.5;35.75;2;18.3;211.0;35.75;2;2;211.0;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking;;
43;Hotel Omni Mont-Royal;4.4;264.75;2;17.5;159.0;303.78;1;1;90.3;30.27;1;1;68.8;8.77;Kondiaronk Belvedere;Car|Car;Cathédrale Christ Church Cathedral;Car|Car
46;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;72.3;35.75;1;1;72.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
47;Auberge L'Apero;4.0;25.25;1;12.5;103.9;25.25;1;1;103.9;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
48;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
49;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;1;1;64.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
50;Hotel Gite du Survenant Montreal;4.7;193.75;1;13.6;90.0;193.75;0;0;0.0;0.00;1;1;90.0;0.00;;;Place d'Armes;Walking|Walking
51;Auberge L'Apero;4.0;25.25;1;12.2;86.8;25.25;0;0;0.0;0.00;1;1;86.8;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
52;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
53;Deluxe Suites Downtown Montreal;5.0;243.25;1;14.5;132.4;243.25;0;0;0.0;0.00;1;1;132.4;0.00;;;Kondiaronk Belvedere;Walking|Walking
54;Hotel Gite du Survenant Montreal;4.7;193.75;1;13.9;126.2;218.30;0;0;0.0;0.00;1;1;126.2;24.55;;;Kondiaronk Belvedere;Car|Subway
55;Hôtel Saint-Sulpice;4.6;510.50;1;13.4;67.7;510.50;1;1;67.7;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
56;Hotel Nelligan;4.7;486.75;1;13.6;68.7;486.75;0;0;0.0;0.00;1;1;68.7;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
57;LHotel;4.5;346.00;1;13.2;64.6;346.00;1;1;64.6;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
58;Hôtel Le Germain Montréal;4.6;326.25;1;13.4;72.2;326.25;0;0;0.0;0.00;1;1;72.2;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
59;Hygie Boutique Hotel;1.8;70.75;1;7.8;68.5;79.22;0;0;0.0;0.00;1;1;68.5;8.47;;;Maisonneuve Monument - Montreal;Car|Car
60;Auberge L'Apero;4.0;25.25;1;12.2;78.0;29.80;0;0;0.0;0.00;1;1;78.0;4.55;;;Cathédrale Christ Church Cathedral;Car|Walking
1;Alternative Hostel of Old Montreal;4.5;35.75;12;62.4;1218.5;50.25;6;4;644.8;14.50;6;5;573.7;0.00;Palais des Congres|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Chateau Ramezay Historic Site and Museum of Montreal|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Place d'Armes|L'original Art Gallery|St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;12;62.9;1169.4;77.75;6;3;605.9;42.00;6;5;563.5;0.00;La Guilde - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Notre-Dame Basilica|Musée du Montréal juif - Museum of Jewish Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Palais des Congres|Kondiaronk Belvedere|Place d'Armes|Maisonneuve Monument - Montreal|City Hall|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;10;53.6;910.2;35.75;5;3;462.4;0.00;5;4;447.8;0.00;Palais des Congres|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Place d'Armes|L'original Art Gallery|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
10;Auberge L'Apero;4.0;25.25;9;48.2;850.0;25.25;5;4;490.8;0.00;4;2;359.2;0.00;Place d'Armes|Pont Jacques-Cartier - Montreal|L'original Art Gallery|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Aldred Building - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking
13;Auberge L'Apero;4.0;25.25;8;43.7;718.6;25.25;4;3;381.7;0.00;4;3;336.9;0.00;Place d'Armes|Pont Jacques-Cartier - Montreal|L'original Art Gallery|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking
14;Alternative Hostel of Old Montreal;4.5;35.75;8;44.3;742.9;76.37;3;3;308.0;26.00;5;5;434.9;14.62;City Hall|Musée du Montréal juif - Museum of Jewish Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Place d'Armes|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Car|Walking
18;Alternative Hostel of Old Montreal;4.5;35.75;7;41.2;685.9;35.75;3;2;338.2;0.00;4;4;347.7;0.00;La Guilde - Montreal|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Place d'Armes|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking
21;Alternative Hostel of Old Montreal;4.5;35.75;7;39.8;617.7;35.75;3;2;287.8;0.00;4;3;329.9;0.00;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Place d'Armes|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking
24;Alternative Hostel of Old Montreal;4.5;35.75;6;35.1;544.3;35.75;4;3;330.0;0.00;2;2;214.3;0.00;Maisonneuve Monument - Montreal|City Hall|Crystal Dreams St Denis - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Cathédrale Christ Church Cathedral;Walking|Walking|Walking
27;Alternative Hostel of Old Montreal;4.5;35.75;5;31.7;469.4;35.75;0;0;0.0;0.00;5;4;469.4;0.00;;;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|L'original Art Gallery|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking
28;Alternative Hostel of Old Montreal;4.5;35.75;5;30.5;414.4;35.75;4;3;342.0;0.00;1;1;72.3;0.00;Place d'Armes|City Hall|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal;Walking|Walking
30;Deluxe Suites Downtown Montreal;5.0;243.25;4;27.6;343.5;243.25;0;0;0.0;0.00;4;3;343.5;0.00;;;Place d'Armes|Maisonneuve Monument - Montreal|L'original Art Gallery|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking
32;Alternative Hostel of Old Montreal;4.5;35.75;4;27.1;369.2;35.75;4;3;369.2;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking;;
33;Alternative Hostel of Old Montreal;4.5;35.75;4;26.3;349.1;49.75;4;2;349.1;14.00;0;0;0.0;0.00;Place d'Armes|City Hall|Leonard Cohen Mural|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking;;
34;Deluxe Suites Downtown Montreal;5.0;243.25;3;23.4;264.2;243.25;0;0;0.0;0.00;3;2;264.2;0.00;;;Place d'Armes|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking
35;Auberge L'Apero;4.0;25.25;3;21.3;242.2;25.25;3;3;242.2;0.00;0;0;0.0;0.00;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking;;
36;Alternative Hostel of Old Montreal;4.5;35.75;3;22.2;246.4;35.75;3;1;246.4;0.00;0;0;0.0;0.00;City Hall|Place d'Armes|L'original Art Gallery;Walking|Walking|Walking|Walking;;
37;Auberge L'Apero;4.0;25.25;2;16.4;163.4;25.25;0;0;0.0;0.00;2;2;163.4;0.00;;;Place d'Armes|Cathédrale Christ Church Cathedral;Walking|Walking|Walking
38;Hotel Gault;4.7;491.25;2;18.3;136.6;518.15;0;0;0.0;0.00;2;2;136.6;26.90;;;Cathédrale Christ Church Cathedral|Notre-Dame Basilica;Car|Car|Walking
39;Deluxe Suites Downtown Montreal;5.0;243.25;2;18.7;186.2;243.25;2;2;186.2;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|Place d'Armes;Walking|Walking|Walking;;
40;Le Square Phillips Hotel & Suites;4.6;458.25;2;17.6;136.8;468.15;1;1;69.9;9.90;1;1;66.9;0.00;Maisonneuve Monument - Montreal;Car|Car;Cathédrale Christ Church Cathedral;Walking|Walking
41;Hotel Monville;4.3;288.25;2;17.0;140.1;298.08;1;1;70.2;0.00;1;1;69.8;9.83;Maisonneuve Monument - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral;Car|Car
42;Alternative Hostel of Old Montreal;4.5;35.75;2;17.7;210.1;42.30;2;2;210.1;6.55;0;0;0.0;0.00;Aldred Building - Montreal|Cathédrale Christ Church Cathedral;Walking|Car|Walking;;
43;Alternative Hostel of Old Montreal;4.5;35.75;2;17.7;171.3;87.02;1;1;98.9;38.92;1;1;72.3;12.35;Kondiaronk Belvedere;Car|Car;Cathédrale Christ Church Cathedral;Car|Car
44;Hôtel Le Germain Montréal;4.6;326.25;2;17.6;140.8;347.03;1;1;71.9;11.95;1;1;68.8;8.83;Maisonneuve Monument - Montreal;Car|Car;Cathédrale Christ Church Cathedral;Car|Car
45;Alternative Hostel of Old Montreal;4.5;35.75;2;17.4;144.7;48.10;1;1;72.3;0.00;1;1;72.3;12.35;Maisonneuve Monument - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral;Car|Car
46;Alternative Hostel of Old Montreal;4.5;35.75;2;17.4;166.1;35.75;1;1;72.3;0.00;1;1;93.8;0.00;Maisonneuve Monument - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral;Walking|Walking
47;Auberge L'Apero;4.0;25.25;1;12.6;157.1;25.25;0;0;0.0;0.00;1;1;157.1;0.00;;;St. Patrick's Basilica;Walking|Walking
48;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;0;0;0.0;0.00;1;1;64.3;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
49;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
50;Le Petit Hotel Vieux-Montréal | Saint-Paul;4.7;426.75;1;13.6;69.1;426.75;0;0;0.0;0.00;1;1;69.1;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
51;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
52;Hôtel Le Germain Montréal;4.6;326.25;1;13.4;72.2;326.25;0;0;0.0;0.00;1;1;72.2;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
53;Le Roberval;3.6;211.00;1;11.4;67.5;218.48;0;0;0.0;0.00;1;1;67.5;7.48;;;Maisonneuve Monument - Montreal;Car|Car
54;Le Petit Hotel Vieux-Montréal | Saint-Paul;4.7;426.75;1;13.6;69.1;426.75;0;0;0.0;0.00;1;1;69.1;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
55;Auberge L'Apero;4.0;25.25;1;12.2;78.0;29.80;0;0;0.0;0.00;1;1;78.0;4.55;;;Cathédrale Christ Church Cathedral;Car|Walking
56;Auberge L'Apero;4.0;25.25;1;12.5;103.9;25.25;0;0;0.0;0.00;1;1;103.9;0.00;;;Kondiaronk Belvedere;Walking|Walking
57;Hôtel Le Germain Montréal;4.6;326.25;1;13.4;70.5;330.68;0;0;0.0;0.00;1;1;70.5;4.43;;;Cathédrale Christ Church Cathedral;Walking|Car
58;Auberge L'Apero;4.0;25.25;1;12.2;86.8;25.25;0;0;0.0;0.00;1;1;86.8;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
59;Alternative Hostel of Old Montreal;4.5;35.75;1;13.7;125.8;51.75;0;0;0.0;0.00;1;1;125.8;16.00;;;Notre-Dame Basilica;Walking|Walking
60;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;72.3;35.75;1;1;72.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
1;Alternative Hostel of Old Montreal;4.5;35.75;13;67.2;1253.0;65.75;7;4;643.4;30.00;6;4;609.7;0.00;Maisonneuve Monument - Montreal|Musée Marguerite-Bourgeoys|Aldred Building - Montreal|Notre-Dame Basilica|L'original Art Gallery|La Guilde - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;City Hall|Cathédrale Christ Church Cathedral|Musee Romeo's - Montreal|Crystal Dreams St Denis - Montreal|Pont Jacques-Cartier - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;13;67.1;1365.2;51.75;7;5;691.1;16.00;6;5;674.1;0.00;Kondiaronk Belvedere|Aldred Building - Montreal|Notre-Dame Basilica|L'original Art Gallery|La Guilde - Montreal|Palais des Congres|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Complexe Desjardins|Musee Romeo's - Montreal|Crystal Dreams St Denis - Montreal|Pont Jacques-Cartier - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Auberge L'Apero;4.0;25.25;12;61.5;1256.1;25.25;6;5;602.8;0.00;6;5;653.3;0.00;Kondiaronk Belvedere|Place d'Armes|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Palais des Congres|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;City Hall|St. Patrick's Basilica|Complexe Desjardins|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;11;58.9;1044.3;61.75;5;4;464.0;0.00;6;5;580.3;26.00;Maisonneuve Monument - Montreal|Aldred Building - Montreal|L'original Art Gallery|La Guilde - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Musée du Montréal juif - Museum of Jewish Montreal|Musee Romeo's - Montreal|Crystal Dreams St Denis - Montreal|Pont Jacques-Cartier - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
10;Auberge L'Apero;4.0;25.25;11;57.6;995.8;53.75;5;4;511.7;14.50;6;4;484.2;14.00;Kondiaronk Belvedere|Place d'Armes|Chateau Ramezay Historic Site and Museum of Montreal|Aldred Building - Montreal|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking|Walking
11;Auberge L'Apero;4.0;25.25;11;56.8;960.6;41.25;5;4;443.7;0.00;6;3;516.9;16.00;Maisonneuve Monument - Montreal|Aldred Building - Montreal|Place d'Armes|Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Notre-Dame Basilica|Complexe Desjardins|L'original Art Gallery|City Hall|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking|Walking
12;Auberge L'Apero;4.0;25.25;10;53.0;989.2;25.25;5;4;461.5;0.00;5;5;527.6;0.00;Kondiaronk Belvedere|Place d'Armes|Palais des Congres|La Guilde - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Complexe Desjardins|Crystal Dreams St Denis - Montreal|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking
13;Alternative Hostel of Old Montreal;4.5;35.75;10;54.2;956.5;35.75;6;4;524.6;0.00;4;4;431.9;0.00;Maisonneuve Monument - Montreal|Aldred Building - Montreal|L'original Art Gallery|La Guilde - Montreal|Kondiaronk Belvedere|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Musee Romeo's - Montreal|Crystal Dreams St Denis - Montreal|Pont Jacques-Cartier - Montreal|Place d'Armes;Bus|Walking|Walking|Walking|Walking
16;Auberge L'Apero;4.0;25.25;9;48.9;883.7;25.25;4;4;380.8;0.00;5;3;502.8;0.00;Kondiaronk Belvedere|Place d'Armes|Palais des Congres|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking;Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Bus|Walking|Walking|Walking
17;Auberge L'Apero;4.0;25.25;9;49.6;903.2;25.25;4;4;405.0;0.00;5;3;498.2;0.00;Kondiaronk Belvedere|Place d'Armes|Musee Romeo's - Montreal|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking;Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Bus|Walking|Bus|Walking
