Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0406;1.1137;40;13;Residence Inn Montreal Midtown;66.3;Residence Inn Montreal Midtown;550.7833333333334;Auberge St Jacques;35.75;Alternative Hostel of Old Montreal
