Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0409;0.8749;40;13;Hotel le Coach;66.6;Hotel le Coach;523.0;Le St-Martin Hotel Particulier Montreal;39.61;Auberge L'Apero
