Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Hôtel Saint-Sulpice;4.6;510.50;7;39.8;1187.6;649.98;3;2;585.3;70.47;4;4;602.4;69.01;Pointe-a-Calliere Montreal Archaeology and History Complex|Biosphere|L'original Art Gallery;Walking|Car|Subway|Car;Musée du Montréal juif - Museum of Jewish Montreal|Phi Centre|Bibliotheque et Archives Nationales du Quebec|Musee D'Art Contemporain De Montreal;Bus|Car|Walking|Car|Walking
2;Auberge Du Vieux Port;4.6;451.75;7;38.1;1226.9;584.64;4;3;647.8;62.16;3;3;579.2;70.73;McCord Stewart Museum|Arsenal Art Contemporain Montréal - Montreal|City Hall|Phi Centre;Car|Car|Bus|Car|Car;Bibliotheque et Archives Nationales du Quebec|Planétarium De Montréal|Biosphere;Car|Car|Bus|Walking
3;Hotel Monville;4.3;288.25;8;43.5;1286.5;460.67;4;3;703.8;95.67;4;4;582.8;76.75;Chateau Ramezay Historic Site and Museum of Montreal|Biosphere|City Hall|Planétarium De Montréal;Car|Car|Bus|Car|Walking;Musée du Montréal juif - Museum of Jewish Montreal|Musée de l'Holocauste Montréal|Maison Saint-Gabriel Museum and Historic Site|L'original Art Gallery;Walking|Car|Car|Car|Car
4;Hilton Garden Inn Montreal Airport;4.1;250.50;6;34.5;1224.4;338.78;3;2;567.4;53.73;3;3;657.0;34.55;Montréal Science Centre|City Hall|St. Patrick's Basilica;Walking|Car|Walking|Car;Montreal Botanical Garden|Chateau Ramezay Historic Site and Museum of Montreal|Crystal Dreams St Denis - Montreal;Walking|Car|Bus|Bus
