Iteration;ParetoSize;Time;MinAttr;MaxAttr;AvgAttr;MinQuality;MaxQuality;AvgQuality;MinTime;MaxTime;AvgTime;MinCost;MaxCost;AvgCost
1;22;1.33;1;8;2.64;12.2;43.5;20.05;69.8;1286.5;403.06;25.25;649.98;206.45
2;54;2.34;1;8;2.48;12.2;44.6;19.31;69.4;1212.4;299.12;25.25;510.50;123.84
3;60;8.82;1;9;3.15;12.2;49.9;22.38;67.9;1257.5;377.13;25.25;510.50;106.32
4;60;18.67;1;13;3.80;12.2;66.6;25.42;67.9;1326.4;395.47;25.25;527.62;86.23
5;60;30.15;1;13;5.70;12.2;67.1;34.19;64.4;1338.9;567.53;25.25;700.75;112.19
6;60;35.74;1;13;5.92;12.2;67.1;35.15;64.3;1351.7;570.11;25.25;700.75;106.15
7;60;35.09;1;13;5.80;12.2;67.1;34.60;64.3;1338.9;550.74;25.25;700.75;101.92
8;60;98.43;1;14;6.12;12.2;72.0;36.06;64.3;1337.4;574.89;25.25;700.75;124.00
9;60;57.01;1;14;6.43;12.2;72.0;37.50;64.3;1275.4;587.01;25.25;700.75;106.50
