Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;14;72.0;1208.0;79.75;7;4;596.9;28.00;7;3;611.1;16.00;Kondiaronk Belvedere|Notre-Dame-de-Bon-Secours Chapel|Musée Marguerite-Bourgeoys|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Bus|Walking|Walking|Walking;St. Patrick's Basilica|Maisonneuve Monument - Montreal|Notre-Dame Basilica|Aldred Building - Montreal|City Hall|L'original Art Gallery|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;13;66.6;1246.2;63.75;6;4;561.8;14.00;7;4;684.4;14.00;Aldred Building - Montreal|City Hall|Musée Marguerite-Bourgeoys|Crystal Dreams St Denis - Montreal|Bibliotheque et Archives Nationales du Quebec|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Cathédrale Christ Church Cathedral|Place d'Armes|Notre-Dame-de-Bon-Secours Chapel|Palais des Congres|L'original Art Gallery|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Bus
3;Alternative Hostel of Old Montreal;4.5;35.75;13;66.3;1228.0;49.75;7;5;665.8;14.00;6;5;562.2;0.00;Kondiaronk Belvedere|La Guilde - Montreal|City Hall|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Aldred Building - Montreal|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Complexe Desjardins|Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;13;66.8;1275.4;63.75;7;4;658.1;14.00;6;5;617.4;14.00;Aldred Building - Montreal|City Hall|L'original Art Gallery|Musée Marguerite-Bourgeoys|Crystal Dreams St Denis - Montreal|Musee Romeo's - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Bus|Walking;St. Patrick's Basilica|Notre-Dame-de-Bon-Secours Chapel|Place d'Armes|Complexe Desjardins|Cathédrale Christ Church Cathedral|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;13;67.0;1155.9;65.75;6;3;500.1;30.00;7;5;655.7;0.00;Aldred Building - Montreal|Notre-Dame Basilica|L'original Art Gallery|City Hall|Crystal Dreams St Denis - Montreal|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|St. Patrick's Basilica|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Palais des Congres|Place d'Armes|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Bus
6;Alternative Hostel of Old Montreal;4.5;35.75;12;62.3;1111.7;49.75;6;4;568.7;0.00;6;3;543.1;14.00;Aldred Building - Montreal|St. Patrick's Basilica|Maisonneuve Monument - Montreal|City Hall|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Bus|Walking|Walking;Cathédrale Christ Church Cathedral|Pont Jacques-Cartier - Montreal|Place d'Armes|Leonard Cohen Mural|Kondiaronk Belvedere|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;12;63.1;1133.1;79.75;6;3;549.5;28.00;6;3;583.6;16.00;Aldred Building - Montreal|St. Patrick's Basilica|Musée Marguerite-Bourgeoys|City Hall|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Bibliotheque et Archives Nationales du Quebec|Place d'Armes|Notre-Dame Basilica|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;12;62.0;1102.0;65.75;6;3;514.0;30.00;6;4;587.9;0.00;Aldred Building - Montreal|City Hall|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Palais des Congres|Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Place d'Armes|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;12;62.4;1133.8;65.75;6;3;514.0;30.00;6;5;619.8;0.00;Aldred Building - Montreal|City Hall|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Palais des Congres|Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Maisonneuve Monument - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;11;58.0;1028.5;35.75;6;4;530.6;0.00;5;4;497.9;0.00;Aldred Building - Montreal|City Hall|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Bus|Walking|Walking|Walking;Place d'Armes|Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking
