Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;13;66.8;1243.3;51.75;5;4;534.4;0.00;8;4;708.9;16.00;Aldred Building - Montreal|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Complexe Desjardins|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame Basilica|L'original Art Gallery|City Hall|Place d'Armes|Kondiaronk Belvedere|Palais des Congres|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;12;63.2;1095.5;79.75;6;4;557.8;30.00;6;4;537.6;14.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica|La Guilde - Montreal|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Place d'Armes|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;12;61.0;1175.4;45.75;6;5;562.9;10.00;6;4;612.5;0.00;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Musee D'Art Contemporain De Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Complexe Desjardins|Maisonneuve Monument - Montreal|L'original Art Gallery|City Hall|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;12;62.1;1375.2;49.75;6;4;667.4;14.00;6;5;707.9;0.00;Place d'Armes|Bibliotheque et Archives Nationales du Quebec|Musee Romeo's - Montreal|Musée Marguerite-Bourgeoys|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|St. Patrick's Basilica|Leonard Cohen Mural|City Hall|Arsenal Art Contemporain Montréal - Montreal|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;11;57.0;1098.8;45.75;6;5;562.9;10.00;5;4;535.9;0.00;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Musee D'Art Contemporain De Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Complexe Desjardins|Maisonneuve Monument - Montreal|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
6;Auberge L'Apero;4.0;25.25;11;56.6;1289.5;25.25;5;5;578.0;0.00;6;5;711.5;0.00;Kondiaronk Belvedere|St. Patrick's Basilica|Leonard Cohen Mural|L'original Art Gallery|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Place d'Armes|Belvedere Camillien-Houde - Montreal|Palais des Congres|Maisonneuve Monument - Montreal|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;11;58.7;1022.5;65.75;5;4;484.8;16.00;6;4;537.6;14.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica|La Guilde - Montreal|L'original Art Gallery|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Place d'Armes|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;11;57.3;966.0;49.75;6;4;492.6;0.00;5;4;473.4;14.00;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Notre-Dame-de-Bon-Secours Chapel|City Hall|Palais des Congres|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
9;Auberge L'Apero;4.0;25.25;11;56.3;1125.6;39.25;6;4;516.1;0.00;5;4;609.5;14.00;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Notre-Dame-de-Bon-Secours Chapel|City Hall|Palais des Congres|Maisonneuve Monument - Montreal|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;11;57.6;1282.7;35.75;6;3;716.8;0.00;5;4;565.9;0.00;Maisonneuve Monument - Montreal|Kondiaronk Belvedere|Bota Bota, Spa-sur-l'eau - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|St. Patrick's Basilica|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking
11;Alternative Hostel of Old Montreal;4.5;35.75;10;55.2;1108.9;35.75;5;3;520.0;0.00;5;4;588.9;0.00;Musee Romeo's - Montreal|L'original Art Gallery|La Guilde - Montreal|Leonard Cohen Mural|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Maisonneuve Monument - Montreal|Bibliotheque et Archives Nationales du Quebec|St. Patrick's Basilica|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
12;Alternative Hostel of Old Montreal;4.5;35.75;10;54.0;918.4;65.75;5;4;433.5;0.00;5;3;484.9;30.00;Place d'Armes|La Guilde - Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|St. Patrick's Basilica|City Hall|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking
13;Auberge L'Apero;4.0;25.25;10;52.2;989.7;49.00;4;3;464.4;23.75;6;4;525.4;0.00;Place d'Armes|Biodôme De Montreal|City Hall|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Aldred Building - Montreal|L'original Art Gallery|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
14;Alternative Hostel of Old Montreal;4.5;35.75;10;53.3;993.9;35.75;5;4;557.7;0.00;5;3;436.1;0.00;Montreal Street Art|Place d'Armes|Leonard Cohen Mural|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|City Hall|Maisonneuve Monument - Montreal|L'original Art Gallery|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking
15;Alternative Hostel of Old Montreal;4.5;35.75;9;49.1;703.3;54.77;5;4;432.1;0.00;4;2;271.2;19.02;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery;Walking|Walking|Walking|Car|Walking
