Iteration;ParetoSize;Time;MinAttr;MaxAttr;AvgAttr;MinQuality;MaxQuality;AvgQuality;MinTime;MaxTime;AvgTime;MinCost;MaxCost;AvgCost
1;30;5.78;1;10;5.07;9.8;56.2;30.95;69.7;1412.7;637.11;25.25;507.47;189.60
2;30;91.25;1;12;5.90;12.2;62.4;34.67;64.3;1352.1;638.40;25.25;1027.90;189.88
3;30;63.24;1;13;5.63;12.2;63.6;33.64;64.3;1352.1;600.84;25.25;1027.90;175.19
4;30;321.39;1;14;5.93;12.2;70.3;35.39;64.3;1405.8;614.09;25.25;1041.77;232.29
5;30;264.41;1;14;6.13;12.2;71.3;36.11;64.3;1396.4;600.18;25.25;1041.77;213.34
