Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0479;1.0827;60;14;Auberge L'Apero;72.9;The Ritz-Carlton, Montreal;568.4;Hotel Nelligan;25.25;Auberge L'Apero
