Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0569;0.9744;60;15;Auberge L'Apero;76.70000000000002;Hotel Gault;454.5333333333333;LHotel;25.25;Auberge L'Apero
