Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Auberge L'Apero;4.0;25.25;13;65.1;1349.0;41.25;7;5;682.9;0.00;6;4;666.1;16.00;Kondiaronk Belvedere|Complexe Desjardins|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Maisonneuve Monument - Montreal|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;City Hall|St. Patrick's Basilica|Notre-Dame Basilica|Arsenal Art Contemporain Montréal - Montreal|Place d'Armes|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Auberge L'Apero;4.0;25.25;13;65.2;1414.1;25.25;7;5;702.5;0.00;6;5;711.6;0.00;Pont Jacques-Cartier - Montreal|City Hall|L'original Art Gallery|Maisonneuve Monument - Montreal|La Guilde - Montreal|Palais des Congres|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Place d'Armes|St. Patrick's Basilica|Complexe Desjardins|Leonard Cohen Mural|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Cjour Apartments;4.0;109.00;13;66.4;1278.3;125.00;7;4;607.0;16.00;6;4;671.4;0.00;Pont Jacques-Cartier - Montreal|Notre-Dame Basilica|La Guilde - Montreal|Leonard Cohen Mural|Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Bus;Palais des Congres|Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|St. Patrick's Basilica|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;13;67.1;1311.5;61.75;6;5;603.6;16.00;7;6;708.0;10.00;Aldred Building - Montreal|Notre-Dame Basilica|La Guilde - Montreal|Arsenal Art Contemporain Montréal - Montreal|Place d'Armes|Crystal Dreams St Denis - Montreal;Walking|Walking|Bus|Walking|Walking|Walking|Bus;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|L'original Art Gallery|St. Patrick's Basilica|Leonard Cohen Mural|Musee D'Art Contemporain De Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Auberge L'Apero;4.0;25.25;13;66.0;1301.9;67.25;7;5;683.5;0.00;6;4;618.5;42.00;Kondiaronk Belvedere|Complexe Desjardins|Leonard Cohen Mural|La Guilde - Montreal|Maisonneuve Monument - Montreal|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;City Hall|St. Patrick's Basilica|Notre-Dame Basilica|Musée du Montréal juif - Museum of Jewish Montreal|Place d'Armes|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;12;63.0;1175.0;51.75;7;5;694.4;16.00;5;3;480.6;0.00;Pont Jacques-Cartier - Montreal|Notre-Dame Basilica|Leonard Cohen Mural|La Guilde - Montreal|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Palais des Congres|Cathédrale Christ Church Cathedral|St. Patrick's Basilica|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;12;62.7;1104.6;35.75;6;4;550.8;0.00;6;4;553.8;0.00;Kondiaronk Belvedere|La Guilde - Montreal|Place d'Armes|Crystal Dreams St Denis - Montreal|Bibliotheque et Archives Nationales du Quebec|City Hall;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Palais des Congres|Maisonneuve Monument - Montreal|St. Patrick's Basilica|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;12;63.6;1211.9;51.75;6;4;617.9;16.00;6;5;594.0;0.00;Musee Romeo's - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Notre-Dame Basilica|Place d'Armes|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Complexe Desjardins|Aldred Building - Montreal|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Auberge L'Apero;4.0;25.25;12;61.7;1227.3;25.25;6;4;524.2;0.00;6;4;703.1;0.00;City Hall|Maisonneuve Monument - Montreal|Kondiaronk Belvedere|La Guilde - Montreal|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Bibliotheque et Archives Nationales du Quebec|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|Place d'Armes|St. Patrick's Basilica|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking
10;Auberge L'Apero;4.0;25.25;11;57.5;1020.7;25.25;5;4;455.4;0.00;6;4;565.3;0.00;Aldred Building - Montreal|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal|Place d'Armes|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Leonard Cohen Mural|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
