Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Auberge L'Apero;4.0;25.25;13;67.0;1224.0;95.12;7;5;675.6;19.23;6;4;548.4;50.63;Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Notre-Dame-de-Bon-Secours Chapel|Leonard Cohen Mural|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Palais des Congres;Walking|Walking|Bus|Bus|Walking|Walking|Walking|Car;Place d'Armes|Maisonneuve Monument - Montreal|Notre-Dame Basilica|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Walking|Walking|Walking|Car|Walking
2;Auberge L'Apero;4.0;25.25;12;61.0;1366.3;25.25;6;5;684.1;0.00;6;4;682.2;0.00;Aldred Building - Montreal|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Arsenal Art Contemporain Montréal - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking;City Hall|Place d'Armes|Mount Royal Park|L'original Art Gallery|Maisonneuve Monument - Montreal|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;12;63.1;1429.6;35.75;6;5;713.4;0.00;6;4;716.1;0.00;La Guilde - Montreal|St. Patrick's Basilica|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|Parc Jean-Drapeau|Leonard Cohen Mural|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;12;62.6;1234.6;59.50;6;5;697.1;23.75;6;5;537.5;0.00;La Guilde - Montreal|Leonard Cohen Mural|Maisonneuve Monument - Montreal|Palais des Congres|City Hall|Allez Up - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;12;62.8;1374.8;51.75;6;5;670.3;16.00;6;4;704.5;0.00;Notre-Dame Basilica|Maisonneuve Monument - Montreal|Palais des Congres|Leonard Cohen Mural|La Guilde - Montreal|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Habitat 67|Place d'Armes|City Hall|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Auberge L'Apero;4.0;25.25;11;56.8;1194.9;25.25;5;4;512.7;0.00;6;4;682.2;0.00;Aldred Building - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking;City Hall|Place d'Armes|Mount Royal Park|L'original Art Gallery|Maisonneuve Monument - Montreal|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Auberge L'Apero;4.0;25.25;11;56.3;1110.0;25.25;6;5;635.8;0.00;5;3;474.2;0.00;Aldred Building - Montreal|Palais des Congres|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|City Hall|L'original Art Gallery|Maisonneuve Monument - Montreal|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
8;Auberge L'Apero;4.0;25.25;11;57.4;1147.9;65.25;5;5;553.1;40.00;6;4;594.8;0.00;Aldred Building - Montreal|Leonard Cohen Mural|Notre-Dame-de-Bon-Secours Chapel|Crystal Dreams St Denis - Montreal|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Mount Royal Park|Place d'Armes|Cathédrale Christ Church Cathedral|L'original Art Gallery|City Hall|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Samesun Montreal Central;4.4;60.00;11;57.9;1109.4;88.13;6;4;504.5;0.00;5;4;605.0;28.13;City Hall|Place d'Armes|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Montreal Street Art|Notre-Dame-de-Bon-Secours Chapel|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Car|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;11;58.8;1281.9;51.75;6;5;652.6;16.00;5;5;629.4;0.00;Maisonneuve Monument - Montreal|Bibliotheque et Archives Nationales du Quebec|Notre-Dame Basilica|L'original Art Gallery|Musee Romeo's - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Complexe Desjardins|St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking
