Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;12;62.4;1218.5;50.25;6;4;644.8;14.50;6;5;573.7;0.00;Palais des Congres|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Chateau Ramezay Historic Site and Museum of Montreal|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Place d'Armes|L'original Art Gallery|St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;12;62.9;1169.4;77.75;6;3;605.9;42.00;6;5;563.5;0.00;La Guilde - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral|Notre-Dame Basilica|Musée du Montréal juif - Museum of Jewish Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Palais des Congres|Kondiaronk Belvedere|Place d'Armes|Maisonneuve Monument - Montreal|City Hall|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;12;62.4;1218.6;50.25;6;4;644.8;14.50;6;5;573.9;0.00;Palais des Congres|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Chateau Ramezay Historic Site and Museum of Montreal|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Place d'Armes|L'original Art Gallery|Maisonneuve Monument - Montreal|St. Patrick's Basilica|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Auberge L'Apero;4.0;25.25;11;56.2;1375.0;25.25;5;4;666.4;0.00;6;3;708.5;0.00;Place d'Armes|Olympic Park (Parc olympique)|L'original Art Gallery|Pont Jacques-Cartier - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|Bota Bota, Spa-sur-l'eau - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;11;58.7;1353.3;35.75;5;4;715.1;0.00;6;5;638.2;0.00;Pont Jacques-Cartier - Montreal|Kondiaronk Belvedere|La Guilde - Montreal|Arsenal Art Contemporain Montréal - Montreal|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|L'original Art Gallery|Complexe Desjardins|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Auberge du Plateau;4.3;67.25;10;53.9;1107.6;67.25;5;4;566.7;0.00;5;4;540.9;0.00;Pont Jacques-Cartier - Montreal|Place d'Armes|Musee Romeo's - Montreal|Montreal Street Art|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Bus|Walking;St. Patrick's Basilica|Aldred Building - Montreal|L'original Art Gallery|City Hall|Bibliotheque et Archives Nationales du Quebec;Walking|Walking|Walking|Walking|Walking|Walking
7;Auberge L'Apero;4.0;25.25;10;52.1;1071.9;25.25;5;4;627.0;0.00;5;3;444.9;0.00;Place d'Armes|Olympic Park (Parc olympique)|Pont Jacques-Cartier - Montreal|L'original Art Gallery|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Aldred Building - Montreal|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Subway|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;10;54.5;1126.3;61.75;5;3;534.5;26.00;5;5;591.8;0.00;Musée du Montréal juif - Museum of Jewish Montreal|Leonard Cohen Mural|La Guilde - Montreal|L'original Art Gallery|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking;Atwater Market|Kondiaronk Belvedere|Place d'Armes|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;10;53.6;910.2;35.75;5;3;462.4;0.00;5;4;447.8;0.00;Palais des Congres|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Place d'Armes|L'original Art Gallery|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
10;Auberge L'Apero;4.0;25.25;9;48.2;850.0;25.25;5;4;490.8;0.00;4;2;359.2;0.00;Place d'Armes|Pont Jacques-Cartier - Montreal|L'original Art Gallery|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Aldred Building - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking
