Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;13;67.5;1392.6;35.75;7;3;709.4;0.00;6;6;683.2;0.00;City Hall|La Guilde - Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Place d'Armes|Montreal Street Art|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;13;65.8;1329.4;78.11;6;5;610.2;14.36;7;5;719.2;28.00;Maisonneuve Monument - Montreal|Place d'Armes|St. Patrick's Basilica|Complexe Desjardins|Cathédrale Christ Church Cathedral|Phi Centre;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Musée Marguerite-Bourgeoys|Notre-Dame-de-Bon-Secours Chapel|Arsenal Art Contemporain Montréal - Montreal|Leonard Cohen Mural|L'original Art Gallery|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;12;62.4;1183.0;91.75;6;4;588.3;14.00;6;4;594.7;42.00;Palais des Congres|Musée Marguerite-Bourgeoys|Leonard Cohen Mural|Maisonneuve Monument - Montreal|St. Patrick's Basilica|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Musée du Montréal juif - Museum of Jewish Montreal|Place d'Armes|City Hall|Notre-Dame Basilica|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;11;58.3;1237.9;65.75;6;4;558.3;14.00;5;4;679.6;16.00;Place d'Armes|Maisonneuve Monument - Montreal|Notre-Dame-de-Bon-Secours Chapel|Aldred Building - Montreal|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Bus|Walking|Walking;Belvedere Camillien-Houde - Montreal|Kondiaronk Belvedere|Notre-Dame Basilica|Bibliotheque et Archives Nationales du Quebec|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;11;58.2;1279.0;51.75;5;5;717.4;0.00;6;3;561.5;16.00;Maisonneuve Monument - Montreal|Saint Joseph's Oratory of Mount Royal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Palais des Congres|Notre-Dame Basilica|L'original Art Gallery|City Hall|Place d'Armes|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Auberge L'Apero;4.0;25.25;11;56.8;1178.5;25.25;5;3;524.3;0.00;6;5;654.2;0.00;City Hall|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|La Guilde - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Arsenal Art Contemporain Montréal - Montreal|Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Pont Jacques-Cartier - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;11;59.1;1333.2;75.75;5;3;713.0;0.00;6;5;620.2;40.00;Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Saint Joseph's Oratory of Mount Royal;Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Notre-Dame-de-Bon-Secours Chapel|Aldred Building - Montreal|Cathédrale Christ Church Cathedral|Musée du Montréal juif - Museum of Jewish Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;11;59.0;1135.2;66.11;6;3;585.8;14.36;5;3;549.4;16.00;Aldred Building - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Place d'Armes|Phi Centre|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Montreal Street Art|Crystal Dreams St Denis - Montreal|L'original Art Gallery|Notre-Dame Basilica|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;10;53.4;1065.3;48.63;5;5;602.9;12.88;5;5;462.4;0.00;Parc Jean-Drapeau|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal|Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Car|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Maisonneuve Monument - Montreal|Kondiaronk Belvedere|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;10;54.2;1085.3;63.75;5;3;481.5;28.00;5;4;603.8;0.00;Place d'Armes|Musée Marguerite-Bourgeoys|Notre-Dame-de-Bon-Secours Chapel|Aldred Building - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Bibliotheque et Archives Nationales du Quebec|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
