Solution;Hotel;TotalAttractions;TotalQuality;TotalTime;TotalCost
1;Auberge L'Apero;6;35.4;954.2;25.25
2;Auberge L'Apero;6;33.2;583.1;35.90
3;Auberge L'Apero;6;34.3;538.0;63.58
4;Hôtel De L'ithq;15;76.2;1377.9;507.65
5;Le Petit Hotel Vieux-Montréal | Saint-Paul;15;76.5;1404.7;603.22
6;Empire Suites;10;48.1;854.5;240.70
7;Hôtel De L'ithq;11;58.8;969.2;446.38
8;Empire Suites;14;65.3;1248.6;286.12
9;Hôtel De L'ithq;9;50.0;781.8;390.97
10;Empire Suites;10;48.1;854.5;240.70
11;Auberge L'Apero;13;66.3;1209.8;130.62
12;Auberge L'Apero;7;38.1;656.4;35.90
13;Hotel le Coach;14;72.1;1305.7;319.27
14;Hôtel De L'ithq;13;67.6;1200.2;416.97
15;Le Petit Hotel Vieux-Montréal | Saint-Paul;15;76.5;1404.7;603.22
16;Auberge L'Apero;7;38.1;656.4;35.90
17;Auberge L'Apero;12;61.2;1395.4;61.05
18;Auberge L'Apero;8;44.2;705.7;74.82
19;Hôtel De L'ithq;7;40.3;633.8;368.12
20;Auberge L'Apero;6;34.3;538.0;63.58
21;Hôtel De L'ithq;11;57.6;952.8;428.33
22;Hôtel De L'ithq;9;50.0;781.8;390.97
23;Empire Suites;15;71.4;1349.8;344.37
24;Auberge L'Apero;8;44.1;1153.9;32.12
25;Auberge L'Apero;15;75.0;1404.4;176.90
26;Le Petit Hotel Vieux-Montréal | Saint-Paul;14;73.2;1335.7;533.87
27;Auberge L'Apero;14;70.9;1257.2;151.08
28;Hôtel De L'ithq;12;63.3;1021.5;462.55
29;Auberge L'Apero;8;43.5;828.6;32.17
30;Hotel le Coach;12;62.7;1082.6;278.55
31;Hôtel De L'ithq;12;62.9;1053.7;446.38
32;Hotel le Coach;13;68.0;1236.2;292.20
33;Le Petit Hotel Vieux-Montréal | Saint-Paul;14;72.4;1284.1;574.47
34;Hôtel De L'ithq;10;54.8;936.7;390.97
35;Auberge L'Apero;12;60.7;1150.4;82.07
36;Auberge L'Apero;8;42.2;759.4;59.97
37;Auberge L'Apero;15;75.0;1404.4;176.90
38;Hôtel De L'ithq;7;40.7;565.3;382.12
39;Auberge L'Apero;10;53.0;921.2;88.92
40;Auberge L'Apero;11;57.1;1129.9;71.88
41;Auberge L'Apero;6;33.9;596.0;35.90
42;Auberge L'Apero;9;47.6;770.4;51.35
43;Auberge L'Apero;6;35.4;954.2;25.25
44;Auberge L'Apero;11;56.1;1179.1;61.97
45;Auberge L'Apero;11;56.9;992.0;109.15
46;Auberge L'Apero;10;52.4;909.2;46.17
47;Griffintown Hotel;8;44.2;691.1;314.97
48;Auberge L'Apero;12;61.8;992.2;110.45
49;Hôtel De L'ithq;8;44.7;674.1;375.40
50;Hôtel De L'ithq;11;57.6;952.2;430.28
51;Auberge L'Apero;13;67.0;1220.2;141.88
52;Hôtel Le Germain Montréal;14;72.7;1319.2;475.32
53;Auberge L'Apero;9;48.9;1161.7;25.25
54;Hôtel De L'ithq;12;63.3;1060.5;453.28
55;Hôtel De L'ithq;13;67.6;1201.6;484.68
56;Auberge L'Apero;6;33.2;552.5;40.75
57;Hotel le Coach;12;63.2;1089.2;278.55
58;Hotel Faubourg Montreal;14;70.1;1248.8;397.20
59;Auberge L'Apero;8;43.7;717.1;62.67
60;Le Petit Hotel Vieux-Montréal | Saint-Paul;14;72.4;1284.1;574.47
61;Hôtel De L'ithq;8;45.8;744.4;390.97
62;Hôtel De L'ithq;8;45.2;676.9;382.12
63;Auberge L'Apero;10;53.1;1361.2;51.25
64;Auberge L'Apero;10;51.7;864.5;75.50
65;Auberge L'Apero;7;39.6;1029.6;25.25
66;Auberge L'Apero;7;39.0;761.3;32.12
67;Hôtel De L'ithq;8;45.8;744.4;390.97
68;Hotel le Coach;14;72.1;1335.5;303.37
69;Residence Inn Montreal Midtown;15;76.0;1367.7;500.30
70;Le Petit Hotel Vieux-Montréal | Saint-Paul;14;73.2;1335.7;533.87
71;Auberge L'Apero;6;34.7;650.0;68.67
72;Auberge L'Apero;13;66.1;1230.5;85.58
73;Auberge L'Apero;10;51.7;864.5;75.50
74;Hotel Faubourg Montreal;14;70.1;1248.8;397.20
75;Auberge L'Apero;13;67.3;1287.5;143.88
76;Hôtel De L'ithq;13;67.4;1175.9;474.82
77;Hotel le Coach;14;72.1;1305.7;319.27
78;Le Westin Montreal;10;53.1;892.8;395.77
79;Auberge L'Apero;11;57.0;974.3;120.55
80;Auberge L'Apero;11;57.0;1047.4;65.25
