Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0606;1.0485;60;14;David Hotel;72.39999999999999;Hotel William Gray;693.1833333333333;Auberge L'Apero;46.16666666666667;Auberge L'Apero
