Iteration;ParetoSize;Time;MinAttr;MaxAttr;AvgAttr;MinQuality;MaxQuality;AvgQuality;MinTime;MaxTime;AvgTime;MinCost;MaxCost;AvgCost
1;12;0.96;1;9;5.17;13.2;50.1;32.32;72.3;1241.1;663.86;35.75;379.54;222.04
2;60;3.66;1;11;2.42;12.2;57.7;19.64;64.3;1118.8;256.69;25.25;346.00;83.52
3;60;16.54;1;12;4.82;12.2;62.3;30.22;64.3;1264.4;479.77;25.25;458.25;95.90
4;60;52.31;1;12;5.45;12.2;63.2;33.10;64.3;1237.7;514.69;25.25;458.25;106.97
5;60;40.23;1;13;5.87;12.2;66.0;34.94;64.3;1323.8;546.15;25.25;458.25;105.24
6;60;39.04;1;13;6.08;12.2;66.5;35.97;64.3;1323.8;557.11;25.25;458.25;112.80
7;60;31.81;1;13;5.97;12.2;67.4;35.45;64.3;1323.8;537.11;25.25;1013.25;137.15
8;60;52.92;1;13;5.70;9.8;67.4;34.10;64.3;1323.8;521.19;25.25;700.75;124.45
9;60;39.44;1;14;6.05;7.8;72.0;35.78;64.3;1390.9;547.03;25.25;700.75;135.58
