Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0442;1.0148;40;13;Warwick Le Crystal - Montréal;66.1;Warwick Le Crystal - Montréal;637.0333333333334;Samesun Montreal Central;39.833333333333336;Alternative Hostel of Old Montreal
