Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0520;1.0418;60;14;Warwick Le Crystal - Montréal;71.39999999999999;Warwick Le Crystal - Montréal;621.5500000000001;Deluxe Suites Downtown Montreal;25.25;Auberge L'Apero
