Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;13;66.5;1243.2;75.50;6;4;528.1;0.00;7;4;715.2;39.75;Palais des Congres|Kondiaronk Belvedere|Place d'Armes|La Guilde - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Allez Up - Montreal|Aldred Building - Montreal|City Hall|Notre-Dame Basilica|L'original Art Gallery|Pont Jacques-Cartier - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Alternative Hostel of Old Montreal;4.5;35.75;13;65.6;1391.9;35.75;7;5;681.4;0.00;6;5;710.5;0.00;Aldred Building - Montreal|Crystal Dreams St Denis - Montreal|City Hall|Cathédrale Christ Church Cathedral|L'original Art Gallery|Palais des Congres|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|Arsenal Art Contemporain Montréal - Montreal|Leonard Cohen Mural|Complexe Desjardins|Kondiaronk Belvedere|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;13;68.0;1313.2;51.75;7;5;665.5;0.00;6;5;647.7;16.00;Kondiaronk Belvedere|La Guilde - Montreal|Leonard Cohen Mural|Complexe Desjardins|Pont Jacques-Cartier - Montreal|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|St. Patrick's Basilica|Notre-Dame Basilica|Musee Romeo's - Montreal|Crystal Dreams St Denis - Montreal|Place d'Armes;Walking|Walking|Walking|Bus|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;12;63.5;1073.2;65.75;6;4;615.2;0.00;6;2;458.0;30.00;Place d'Armes|Montreal Street Art|Kondiaronk Belvedere|La Guilde - Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Aldred Building - Montreal|Notre-Dame-de-Bon-Secours Chapel|City Hall|L'original Art Gallery|Notre-Dame Basilica;Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;12;61.5;1102.1;51.75;6;4;556.6;0.00;6;3;545.6;16.00;Palais des Congres|Complexe Desjardins|Place d'Armes|La Guilde - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|City Hall|Notre-Dame Basilica|L'original Art Gallery|Pont Jacques-Cartier - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;12;62.8;1219.8;49.75;6;4;521.1;0.00;6;4;698.8;14.00;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|La Guilde - Montreal|St. Patrick's Basilica|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Aldred Building - Montreal|Maisonneuve Monument - Montreal|Notre-Dame-de-Bon-Secours Chapel|Montreal Street Art|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;12;63.0;1232.8;35.75;6;5;545.0;0.00;6;5;687.8;0.00;Palais des Congres|La Guilde - Montreal|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Mount Royal Park|Leonard Cohen Mural|St. Patrick's Basilica|Aldred Building - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;11;59.2;1026.3;109.03;5;4;570.0;43.28;6;2;456.3;30.00;Kondiaronk Belvedere|Montreal Street Art|Musée du Montréal juif - Museum of Jewish Montreal|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Car|Walking|Car;Maisonneuve Monument - Montreal|Aldred Building - Montreal|City Hall|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Notre-Dame Basilica;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Auberge L'Apero;4.0;25.25;11;57.9;1348.0;25.25;6;4;692.4;0.00;5;3;655.6;0.00;Place d'Armes|Montreal Street Art|L'original Art Gallery|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Cathédrale Christ Church Cathedral|Bibliotheque et Archives Nationales du Quebec|Kondiaronk Belvedere|Mount Royal Park;Walking|Walking|Walking|Walking|Walking|Walking
10;Auberge L'Apero;4.0;25.25;11;57.3;1130.9;25.25;5;4;493.7;0.00;6;4;637.1;0.00;Place d'Armes|Montreal Street Art|Kondiaronk Belvedere|Leonard Cohen Mural|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Aldred Building - Montreal|L'original Art Gallery|Bibliotheque et Archives Nationales du Quebec|Maisonneuve Monument - Montreal|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking
11;Alternative Hostel of Old Montreal;4.5;35.75;11;58.7;1184.2;35.75;6;5;598.7;0.00;5;4;585.5;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|Place d'Armes|L'original Art Gallery|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Belvedere Camillien-Houde - Montreal|Kondiaronk Belvedere|Leonard Cohen Mural|St. Patrick's Basilica;Walking|Walking|Walking|Walking|Walking|Walking
12;Alternative Hostel of Old Montreal;4.5;35.75;10;54.1;919.4;49.75;6;4;565.6;0.00;4;3;353.8;14.00;Place d'Armes|Montreal Street Art|Kondiaronk Belvedere|Leonard Cohen Mural|La Guilde - Montreal|L'original Art Gallery;Walking|Walking|Bus|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Aldred Building - Montreal|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking
