Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0427;1.0498;40;14;Econo Lodge;71.6;St Paul Hotel;642.3666666666666;Best Western Plus Hotel Montreal;30.833333333333332;Auberge L'Apero
