Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0482;1.0297;60;14;L'Appartement Hotel;69.3;Residence Inn Montreal Airport;399.73333333333335;Hotel Zero 1;37.4;Auberge L'Apero
