Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;13;66.2;1261.1;138.92;7;3;581.7;44.00;6;5;679.4;59.17;Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Musée Marguerite-Bourgeoys|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;Allez Up - Montreal|Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|Pont Jacques-Cartier - Montreal|Oasis Immersion - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Auberge L'Apero;4.0;25.25;12;60.7;1311.2;25.25;6;5;712.1;0.00;6;5;599.1;0.00;Maisonneuve Monument - Montreal|City Hall|Palais des Congres|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Montreal Street Art;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Place d'Armes|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;12;62.3;1313.4;49.75;6;4;629.4;0.00;6;4;684.0;14.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|L'original Art Gallery|Aldred Building - Montreal|Leonard Cohen Mural|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Notre-Dame-de-Bon-Secours Chapel|City Hall|Complexe Desjardins|Kondiaronk Belvedere|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;12;62.2;1230.9;63.75;6;3;563.4;14.00;6;3;667.5;14.00;Aldred Building - Montreal|Leonard Cohen Mural|La Guilde - Montreal|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Musee Romeo's - Montreal|City Hall|Musée Marguerite-Bourgeoys|Place d'Armes|Bota Bota, Spa-sur-l'eau - Montreal|Maisonneuve Monument - Montreal;Bus|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;11;55.7;1203.8;35.75;6;5;625.2;0.00;5;4;578.6;0.00;Aldred Building - Montreal|City Hall|Complexe Desjardins|Kondiaronk Belvedere|Place d'Armes|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Cathédrale Christ Church Cathedral|Palais des Congres|Arsenal Art Contemporain Montréal - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;11;58.4;1060.0;65.75;6;4;589.1;0.00;5;2;470.9;30.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Aldred Building - Montreal|L'original Art Gallery|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Musee Romeo's - Montreal|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica|City Hall;Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;11;57.4;1034.7;51.75;6;4;508.4;0.00;5;5;526.3;16.00;City Hall|Pont Jacques-Cartier - Montreal|Place d'Armes|Kondiaronk Belvedere|Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Palais des Congres|Cathédrale Christ Church Cathedral|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;11;57.8;1203.7;51.75;5;3;581.1;16.00;6;4;622.6;0.00;Notre-Dame Basilica|Bota Bota, Spa-sur-l'eau - Montreal|City Hall|La Guilde - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|St. Patrick's Basilica|Cathédrale Christ Church Cathedral|Complexe Desjardins|Leonard Cohen Mural|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Auberge L'Apero;4.0;25.25;10;51.9;1064.3;25.25;5;4;567.4;0.00;5;4;496.9;0.00;Kondiaronk Belvedere|La Guilde - Montreal|Maisonneuve Monument - Montreal|City Hall|Bota Bota, Spa-sur-l'eau - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Place d'Armes|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;10;54.3;882.8;85.82;5;3;438.8;6.37;5;2;444.0;43.70;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Walking|Car|Walking|Walking;Place d'Armes|City Hall|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Subway|Car
