Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0527;1.0745;60;15;Hotel William Gray;76.3;Hotel William Gray;400.2833333333334;Lelux Hotel;35.75;Alternative Hostel of Old Montreal
