Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0807;1.2660;200;16;Alternative Hostel of Old Montreal;81.0;Hotel William Gray;424.8833333333333;Alternative Hostel of Old Montreal;25.25;Auberge L'Apero
