Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
11;Alternative Hostel of Old Montreal;4.5;35.75;9;48.3;842.2;35.75;4;3;357.1;0.00;5;4;485.0;0.00;Maisonneuve Monument - Montreal|Aldred Building - Montreal|City Hall|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Kondiaronk Belvedere|Place d'Armes|Pont Jacques-Cartier - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
12;Alternative Hostel of Old Montreal;4.5;35.75;9;48.7;847.8;35.75;4;3;412.2;0.00;5;4;435.7;0.00;Maisonneuve Monument - Montreal|Pont Jacques-Cartier - Montreal|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Place d'Armes|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral|City Hall;Walking|Walking|Walking|Walking|Walking|Walking
13;Auberge L'Apero;4.0;25.25;8;43.7;1022.9;25.25;4;3;398.5;0.00;4;3;624.4;0.00;Maisonneuve Monument - Montreal|Aldred Building - Montreal|La Guilde - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking;Bota Bota, Spa-sur-l'eau - Montreal|L'original Art Gallery|Atwater Market|Place d'Armes;Walking|Walking|Walking|Walking|Walking
14;Auberge L'Apero;4.0;25.25;8;44.3;1054.4;25.25;4;4;402.6;0.00;4;4;651.8;0.00;Maisonneuve Monument - Montreal|St. Patrick's Basilica|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking;Musee Romeo's - Montreal|City Hall|Aldred Building - Montreal|Mount Royal Park;Walking|Walking|Walking|Walking|Walking
15;Alternative Hostel of Old Montreal;4.5;35.75;8;44.1;809.5;35.75;4;3;474.9;0.00;4;3;334.5;0.00;Place d'Armes|La Guilde - Montreal|Bibliotheque et Archives Nationales du Quebec|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking;City Hall|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking
16;Alternative Hostel of Old Montreal;4.5;35.75;8;44.7;715.7;49.75;4;3;379.5;14.00;4;3;336.1;0.00;Place d'Armes|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Leonard Cohen Mural|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking
17;Alternative Hostel of Old Montreal;4.5;35.75;7;40.7;738.1;35.75;3;3;331.6;0.00;4;3;406.5;0.00;Kondiaronk Belvedere|La Guilde - Montreal|St. Patrick's Basilica;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Aldred Building - Montreal|L'original Art Gallery|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking
18;Alternative Hostel of Old Montreal;4.5;35.75;7;40.3;712.2;35.75;4;3;335.9;0.00;3;3;376.2;0.00;Kondiaronk Belvedere|La Guilde - Montreal|Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking
19;Alternative Hostel of Old Montreal;4.5;35.75;7;40.8;744.9;35.75;4;2;368.9;0.00;3;3;376.0;0.00;Aldred Building - Montreal|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking
20;Auberge L'Apero;4.0;25.25;7;39.6;901.4;25.25;3;1;356.4;0.00;4;4;545.0;0.00;Bibliotheque et Archives Nationales du Quebec|La Guilde - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Musee Romeo's - Montreal|Complexe Desjardins|St. Patrick's Basilica;Walking|Walking|Walking|Walking|Walking
21;Auberge L'Apero;4.0;25.25;6;33.7;812.9;25.25;3;3;326.3;0.00;3;2;486.6;0.00;Pont Jacques-Cartier - Montreal|Place d'Armes|Palais des Congres;Subway|Walking|Walking|Walking;Montreal Street Art|Maisonneuve Monument - Montreal|Aldred Building - Montreal;Walking|Walking|Walking|Walking
22;Auberge L'Apero;4.0;25.25;6;35.3;834.2;25.25;3;3;448.2;0.00;3;3;386.0;0.00;Aldred Building - Montreal|Musee Romeo's - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|St. Patrick's Basilica|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking|Walking
23;Alternative Hostel of Old Montreal;4.5;35.75;6;36.2;607.4;35.75;3;2;272.4;0.00;3;3;335.0;0.00;Kondiaronk Belvedere|La Guilde - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking;St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking
24;Alternative Hostel of Old Montreal;4.5;35.75;6;36.1;529.8;35.75;1;1;72.3;0.00;5;3;457.5;0.00;Maisonneuve Monument - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral|Place d'Armes|Crystal Dreams St Denis - Montreal|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
25;Auberge L'Apero;4.0;25.25;5;30.3;545.7;32.12;2;2;275.8;6.87;3;2;269.9;0.00;Aldred Building - Montreal|Palais des Congres;Car|Walking|Walking;Kondiaronk Belvedere|Place d'Armes|L'original Art Gallery;Walking|Walking|Walking|Walking
26;Alternative Hostel of Old Montreal;4.5;35.75;5;32.1;490.0;49.75;4;3;349.7;14.00;1;1;140.4;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica;Walking|Walking
27;Auberge L'Apero;4.0;25.25;5;30.9;641.3;25.25;3;3;330.5;0.00;2;2;310.8;0.00;Aldred Building - Montreal|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking;St. Patrick's Basilica|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking
28;Alternative Hostel of Old Montreal;4.5;35.75;5;31.5;446.6;51.75;2;2;134.9;16.00;3;3;311.7;0.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica;Walking|Walking|Walking;Aldred Building - Montreal|Place d'Armes|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking
29;Auberge L'Apero;4.0;25.25;5;28.7;466.3;25.25;1;1;111.4;0.00;4;2;354.9;0.00;Maisonneuve Monument - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral|Place d'Armes|Pont Jacques-Cartier - Montreal|City Hall;Walking|Walking|Walking|Walking|Walking
30;Alternative Hostel of Old Montreal;4.5;35.75;5;31.2;487.8;35.75;3;2;322.0;0.00;2;2;165.8;0.00;Place d'Armes|Musee Romeo's - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking;City Hall|Maisonneuve Monument - Montreal;Walking|Walking|Walking
31;Alternative Hostel of Old Montreal;4.5;35.75;4;27.0;351.7;51.13;3;3;255.3;8.95;1;1;96.4;6.43;Maisonneuve Monument - Montreal|La Guilde - Montreal|L'original Art Gallery;Walking|Walking|Car|Walking;City Hall;Walking|Car
32;Alternative Hostel of Old Montreal;4.5;35.75;4;27.6;408.0;35.75;4;4;408.0;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|L'original Art Gallery|St. Patrick's Basilica;Walking|Walking|Bus|Walking|Walking;;
33;Alternative Hostel of Old Montreal;4.5;35.75;4;26.4;310.3;35.75;0;0;0.0;0.00;4;2;310.3;0.00;;;Place d'Armes|City Hall|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking
34;Alternative Hostel of Old Montreal;4.5;35.75;4;26.7;338.9;51.75;3;2;266.6;16.00;1;1;72.3;0.00;Place d'Armes|Notre-Dame Basilica|Leonard Cohen Mural;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal;Walking|Walking
35;Auberge L'Apero;4.0;25.25;3;20.9;250.1;25.25;0;0;0.0;0.00;3;3;250.1;0.00;;;Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|Place d'Armes;Walking|Walking|Walking|Walking
36;Alternative Hostel of Old Montreal;4.5;35.75;3;23.2;309.5;35.75;3;3;309.5;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|La Guilde - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking;;
37;Alternative Hostel of Old Montreal;4.5;35.75;3;22.7;257.5;35.75;3;2;257.5;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking;;
38;Alternative Hostel of Old Montreal;4.5;35.75;3;22.1;219.1;51.75;3;2;219.1;16.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Place d'Armes;Walking|Walking|Walking|Walking;;
39;Auberge L'Apero;4.0;25.25;2;16.4;163.4;25.25;0;0;0.0;0.00;2;2;163.4;0.00;;;Place d'Armes|Cathédrale Christ Church Cathedral;Walking|Walking|Walking
40;Alternative Hostel of Old Montreal;4.5;35.75;2;18.2;246.4;35.75;0;0;0.0;0.00;2;2;246.4;0.00;;;Maisonneuve Monument - Montreal|L'original Art Gallery;Walking|Walking|Walking
41;Alternative Hostel of Old Montreal;4.5;35.75;2;17.5;184.9;54.68;0;0;0.0;0.00;2;2;184.9;18.93;;;Maisonneuve Monument - Montreal|Musée Marguerite-Bourgeoys;Walking|Walking|Car
42;Alternative Hostel of Old Montreal;4.5;35.75;2;17.4;162.3;48.10;1;1;90.0;0.00;1;1;72.3;12.35;Place d'Armes;Walking|Walking;Cathédrale Christ Church Cathedral;Car|Car
43;Alternative Hostel of Old Montreal;4.5;35.75;2;17.7;205.5;48.10;1;1;133.2;0.00;1;1;72.3;12.35;Aldred Building - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral;Car|Car
44;Alternative Hostel of Old Montreal;4.5;35.75;2;17.4;173.2;42.05;1;1;90.0;0.00;1;1;83.2;6.30;Place d'Armes;Walking|Walking;Cathédrale Christ Church Cathedral;Car|Walking
45;Alternative Hostel of Old Montreal;4.5;35.75;2;18.2;246.4;35.75;0;0;0.0;0.00;2;2;246.4;0.00;;;Cathédrale Christ Church Cathedral|L'original Art Gallery;Walking|Walking|Walking
46;Sonder Maisonneuve;4.7;228.25;1;13.6;89.5;228.25;0;0;0.0;0.00;1;1;89.5;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
47;Auberge L'Apero;4.0;25.25;1;12.2;86.8;25.25;0;0;0.0;0.00;1;1;86.8;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
48;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;1;1;64.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
49;Hotel Gault;4.7;491.25;1;13.6;64.7;495.92;1;1;64.7;4.67;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Car|Car;;
50;The Ritz-Carlton, Montreal;4.9;1013.25;1;14.3;94.2;1027.12;0;0;0.0;0.00;1;1;94.2;13.87;;;Kondiaronk Belvedere;Car|Walking
51;LHotel;4.5;346.00;1;13.2;64.6;346.00;1;1;64.6;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
52;Le Petit Hotel Vieux-Montréal | Saint-Paul;4.7;426.75;1;13.6;67.1;433.90;0;0;0.0;0.00;1;1;67.1;7.15;;;Maisonneuve Monument - Montreal;Car|Car
53;Hotel Gault;4.7;491.25;1;13.6;64.7;495.92;0;0;0.0;0.00;1;1;64.7;4.67;;;Maisonneuve Monument - Montreal;Car|Car
54;Samesun Montreal Central;4.4;60.00;1;13.3;95.7;95.68;0;0;0.0;0.00;1;1;95.7;35.68;;;Kondiaronk Belvedere;Car|Car
55;Deluxe Suites Downtown Montreal;5.0;243.25;1;14.5;115.4;262.38;0;0;0.0;0.00;1;1;115.4;19.13;;;Kondiaronk Belvedere;Car|Walking
56;Vogue Hotel Montreal Downtown, Curio Collection by Hilton;4.7;541.50;1;13.9;92.4;573.88;1;1;92.4;32.38;0;0;0.0;0.00;Kondiaronk Belvedere;Car|Car;;
57;Hôtel Place d'Armes Old Montreal;4.6;401.25;1;13.7;90.0;401.25;0;0;0.0;0.00;1;1;90.0;0.00;;;Kondiaronk Belvedere;Walking|Walking
58;Hôtel Le Germain Montréal;4.6;326.25;1;13.7;101.8;326.25;0;0;0.0;0.00;1;1;101.8;0.00;;;Kondiaronk Belvedere;Walking|Walking
59;Alternative Hostel of Old Montreal;4.5;35.75;1;13.6;135.2;40.85;0;0;0.0;0.00;1;1;135.2;5.10;;;St. Patrick's Basilica;Walking|Car
60;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;72.3;35.75;1;1;72.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
