,Notre-Dame Basilica,Mount Royal Park,Montreal Botanical Garden,Saint Joseph's Oratory of Mount Royal,Biodôme De Montreal,Musée des beaux-arts de Montréal,Pointe-a-Calliere Montreal Archaeology and History Complex,Biosphere,Atwater Market,Notre-Dame-de-Bon-Secours Chapel,Olympic Park (Parc olympique),Montréal Insectarium,Musee Redpath,Place d'Armes,Parc Jean-Drapeau,Montréal Science Centre,Musée du Montréal juif - Museum of Jewish Montreal,Chateau Ramezay Historic Site and Museum of Montreal,Complexe Desjardins,Planétarium De Montréal,St. Patrick's Basilica,McCord Stewart Museum,Habitat 67,L'original Art Gallery,Musée de l'Holocauste Montréal,Leonard Cohen Mural,Musee D'Art Contemporain De Montreal,Palais des Congres,City Hall,Cathédrale Christ Church Cathedral,Maison Saint-Gabriel Museum and Historic Site,Mem – Centre Des Mémoires Montréalaises,Kondiaronk Belvedere,Chateau Dufresne (Dufresne House),Phi Centre,Bibliotheque et Archives Nationales du Quebec,Musée Marguerite-Bourgeoys,Oasis Immersion - Montreal,Pont Jacques-Cartier - Montreal,Maisonneuve Monument - Montreal,Montreal Street Art,La Guilde - Montreal,Arsenal Art Contemporain Montréal - Montreal,Aquazilla - Parc Jean-drapeau - Montreal,Belvedere Camillien-Houde - Montreal,Allez Up - Montreal,Crystal Dreams St Denis - Montreal,Aldred Building - Montreal,"Bota Bota, Spa-sur-l'eau - Montreal",Musee Romeo's - Montreal
Palais des Congres,4.666666666666667,14.483333333333333,19.1,18.283333333333335,16.616666666666667,6.616666666666666,5.5,12.55,8.866666666666667,5.366666666666666,13.416666666666666,15.283333333333333,9.466666666666667,4.283333333333333,12.25,5.183333333333334,7.866666666666666,5.2,5.833333333333333,17.166666666666668,3.5,6.233333333333333,8.15,5.2,13.266666666666667,5.5,5.55,N,5.716666666666667,4.783333333333333,9.4,5.033333333333333,17.516666666666666,13.533333333333333,3.433333333333333,6.766666666666667,5.366666666666666,4.333333333333333,14.633333333333333,2.966666666666667,13.733333333333333,6.9,7.016666666666667,14.316666666666666,11.283333333333333,9.183333333333334,6.45,4.416666666666667,6.716666666666667,11.033333333333333
City Hall,6.533333333333333,15.8,17.45,21.216666666666665,15.133333333333333,9.8,6.05,12.083333333333334,9.65,4.516666666666667,11.933333333333334,13.9,12.65,6.15,11.783333333333333,6.05,9.333333333333334,4.316666666666666,8.766666666666667,15.616666666666667,6.433333333333334,9.166666666666666,9.85,5.766666666666667,14.45,8.433333333333334,8.483333333333333,4.233333333333333,N,7.716666666666667,11.1,6.5,20.15,13.333333333333334,5.533333333333333,6.033333333333333,4.516666666666667,7.266666666666667,14.166666666666666,5.933333333333334,13.533333333333333,10.083333333333334,8.316666666666666,14.633333333333333,13.433333333333334,10.733333333333333,5.866666666666666,6.283333333333333,7.883333333333334,12.5
Cathédrale Christ Church Cathedral,6.633333333333334,13.25,18.966666666666665,17.05,16.8,5.316666666666666,7.466666666666667,13.533333333333333,8.883333333333333,6.75,14.116666666666667,15.15,8.166666666666666,6.25,13.233333333333333,7.15,8.0,7.166666666666667,7.083333333333333,17.033333333333335,4.983333333333333,4.933333333333334,9.033333333333333,7.166666666666667,13.75,4.466666666666667,5.416666666666667,4.483333333333333,6.65,N,10.283333333333333,6.016666666666667,16.216666666666665,13.4,5.4,7.75,6.75,6.5,15.616666666666667,4.933333333333334,13.6,5.6,7.9,15.2,10.866666666666667,10.066666666666666,6.316666666666666,6.383333333333334,8.05,11.166666666666666
Maison Saint-Gabriel Museum and Historic Site,10.216666666666667,17.916666666666668,22.95,21.716666666666665,20.633333333333333,10.8,9.116666666666667,13.783333333333333,7.416666666666667,10.033333333333333,17.433333333333334,19.4,13.45,9.833333333333334,16.766666666666666,9.716666666666667,13.816666666666666,10.65,12.166666666666666,21.116666666666667,9.366666666666667,10.75,8.883333333333333,10.75,14.55,9.416666666666666,10.066666666666666,9.366666666666667,10.383333333333333,9.3,N,11.1,22.033333333333335,18.616666666666667,7.616666666666666,12.183333333333334,10.033333333333333,10.85,19.316666666666666,8.516666666666667,18.55,11.083333333333334,6.533333333333333,15.05,16.683333333333334,8.45,12.133333333333333,9.966666666666667,7.416666666666667,16.983333333333334
Mem – Centre Des Mémoires Montréalaises,7.466666666666667,13.3,18.066666666666666,18.883333333333333,15.9,7.15,7.533333333333333,12.666666666666666,10.666666666666666,6.133333333333334,13.216666666666667,14.25,10.0,7.083333333333333,12.366666666666667,7.266666666666667,6.833333333333333,6.75,6.983333333333333,16.133333333333333,5.783333333333333,6.75,10.816666666666666,7.333333333333333,15.533333333333333,6.3,7.2,4.4,6.033333333333333,6.233333333333333,12.066666666666666,N,17.65,12.5,6.2,6.166666666666667,6.133333333333334,7.3,14.75,5.733333333333333,12.7,7.433333333333334,9.683333333333334,15.216666666666667,10.933333333333334,11.85,5.416666666666667,7.216666666666667,9.366666666666667,10.0
Kondiaronk Belvedere,20.216666666666665,N,31.116666666666667,25.25,28.95,15.466666666666667,21.05,26.283333333333335,19.833333333333332,20.6,26.266666666666666,27.3,16.816666666666666,19.833333333333332,25.983333333333334,20.733333333333334,18.283333333333335,20.75,20.716666666666665,29.183333333333334,18.566666666666666,17.0,22.416666666666668,20.75,23.9,14.616666666666667,17.783333333333335,18.233333333333334,20.5,17.1,23.1,19.866666666666667,N,25.55,18.983333333333334,20.766666666666666,20.6,20.083333333333332,28.366666666666667,18.516666666666666,25.75,15.75,18.766666666666666,28.833333333333332,20.366666666666667,22.083333333333332,16.75,19.966666666666665,21.883333333333333,21.45
Chateau Dufresne (Dufresne House),14.033333333333333,20.95,10.05,26.266666666666666,7.883333333333334,14.533333333333333,14.1,15.283333333333333,16.366666666666667,12.55,5.05,6.233333333333333,17.383333333333333,13.65,14.983333333333333,13.833333333333334,12.733333333333333,12.95,15.55,8.116666666666667,13.75,14.133333333333333,16.566666666666666,13.9,21.166666666666668,13.683333333333334,15.383333333333333,11.733333333333333,12.316666666666666,13.9,17.816666666666666,13.4,25.3,N,13.583333333333334,13.25,12.55,14.766666666666667,17.366666666666667,13.433333333333334,8.433333333333334,14.816666666666666,15.033333333333333,17.833333333333332,18.583333333333332,17.45,10.766666666666667,13.783333333333333,15.933333333333334,15.216666666666667
Phi Centre,4.866666666666666,14.766666666666667,19.133333333333333,18.566666666666666,16.816666666666666,7.15,3.316666666666667,12.9,9.066666666666666,5.566666666666666,13.616666666666667,15.583333333333334,10.0,4.483333333333333,13.466666666666667,4.95,8.85,5.4,7.483333333333333,17.3,4.1,6.516666666666667,8.0,5.4,13.466666666666667,5.783333333333333,5.833333333333333,4.016666666666667,5.916666666666667,5.066666666666666,7.933333333333334,6.016666666666667,18.05,14.516666666666667,N,7.716666666666667,5.566666666666666,5.583333333333333,15.85,3.1666666666666665,14.716666666666667,7.433333333333334,5.783333333333333,14.166666666666666,12.5,7.566666666666666,7.433333333333334,4.616666666666666,4.35,12.016666666666667
Bibliotheque et Archives Nationales du Quebec,7.416666666666667,14.616666666666667,17.516666666666666,20.2,15.35,8.466666666666667,7.483333333333333,12.083333333333334,10.533333333333333,5.533333333333333,12.666666666666666,13.7,11.316666666666666,7.033333333333333,11.783333333333333,7.216666666666667,8.15,6.15,8.033333333333333,15.583333333333334,6.716666666666667,8.066666666666666,10.733333333333333,7.283333333333333,15.333333333333334,7.616666666666666,8.133333333333333,5.116666666666666,5.433333333333334,7.366666666666666,11.983333333333333,6.366666666666666,18.966666666666665,11.95,6.966666666666667,N,5.533333333333333,8.15,14.166666666666666,6.816666666666666,12.15,8.75,9.2,14.633333333333333,12.25,11.616666666666667,4.483333333333333,7.166666666666667,9.316666666666666,11.483333333333333
Musée Marguerite-Bourgeoys,5.65,15.65,18.033333333333335,20.866666666666667,15.716666666666667,9.45,4.55,12.55,10.116666666666667,N,12.516666666666667,14.483333333333333,12.3,5.266666666666667,12.25,4.55,9.183333333333334,3.6666666666666665,8.65,16.2,6.55,9.066666666666666,10.033333333333333,5.016666666666667,14.916666666666666,8.083333333333334,8.383333333333333,4.35,5.116666666666666,7.616666666666666,10.766666666666667,6.35,20.0,13.8,4.033333333333333,6.5,N,7.383333333333334,14.633333333333333,5.05,14.0,9.733333333333333,8.9,15.1,13.283333333333333,10.4,6.333333333333333,5.4,6.383333333333334,12.35
