,Notre-Dame Basilica,Mount Royal Park,Montreal Botanical Garden,Saint Joseph's Oratory of Mount Royal,Biodôme De Montreal,Musée des beaux-arts de Montréal,Pointe-a-Calliere Montreal Archaeology and History Complex,Biosphere,Atwater Market,Notre-Dame-de-Bon-Secours Chapel,Olympic Park (Parc olympique),Montréal Insectarium,Musee Redpath,Place d'Armes,Parc Jean-Drapeau,Montréal Science Centre,Musée du Montréal juif - Museum of Jewish Montreal,Chateau Ramezay Historic Site and Museum of Montreal,Complexe Desjardins,Planétarium De Montréal,St. Patrick's Basilica,McCord Stewart Museum,Habitat 67,L'original Art Gallery,Musée de l'Holocauste Montréal,Leonard Cohen Mural,Musee D'Art Contemporain De Montreal,Palais des Congres,City Hall,Cathédrale Christ Church Cathedral,Maison Saint-Gabriel Museum and Historic Site,Mem – Centre Des Mémoires Montréalaises,Kondiaronk Belvedere,Chateau Dufresne (Dufresne House),Phi Centre,Bibliotheque et Archives Nationales du Quebec,Musée Marguerite-Bourgeoys,Oasis Immersion - Montreal,Pont Jacques-Cartier - Montreal,Maisonneuve Monument - Montreal,Montreal Street Art,La Guilde - Montreal,Arsenal Art Contemporain Montréal - Montreal,Aquazilla - Parc Jean-drapeau - Montreal,Belvedere Camillien-Houde - Montreal,Allez Up - Montreal,Crystal Dreams St Denis - Montreal,Aldred Building - Montreal,"Bota Bota, Spa-sur-l'eau - Montreal",Musee Romeo's - Montreal
Chateau Dufresne (Dufresne House),71.66666666666667,90.75,12.933333333333334,116.71666666666667,14.616666666666667,84.75,73.36666666666666,75.56666666666666,114.81666666666666,64.08333333333333,7.75,12.6,77.0,71.58333333333333,75.51666666666667,72.38333333333334,64.98333333333333,65.73333333333333,71.9,15.8,76.53333333333333,73.96666666666667,98.08333333333333,71.5,123.91666666666667,84.25,79.51666666666667,76.23333333333333,69.06666666666666,74.88333333333334,112.45,69.28333333333333,87.56666666666666,N,75.4,60.18333333333333,64.1,79.63333333333334,61.766666666666666,78.65,27.283333333333335,83.4,106.96666666666667,97.26666666666667,80.26666666666667,94.53333333333333,56.31666666666667,70.68333333333334,79.61666666666666,62.78333333333333
Phi Centre,5.533333333333333,45.85,87.21666666666667,75.86666666666666,84.75,29.65,3.2333333333333334,56.4,38.35,11.55,78.1,86.93333333333334,26.583333333333332,6.483333333333333,57.5,8.5,47.71666666666667,11.116666666666667,13.5,85.93333333333334,9.9,21.283333333333335,35.516666666666666,6.066666666666666,91.63333333333334,26.433333333333334,17.783333333333335,8.483333333333333,14.95,16.616666666666667,37.983333333333334,15.466666666666667,42.416666666666664,75.35,N,24.416666666666668,11.55,6.733333333333333,49.4,5.966666666666667,76.18333333333334,28.25,25.966666666666665,65.95,39.583333333333336,20.483333333333334,34.85,6.266666666666667,7.816666666666666,51.21666666666667
Bibliotheque et Archives Nationales du Quebec,19.45,46.28333333333333,71.98333333333333,76.6,72.58333333333333,31.333333333333332,23.216666666666665,45.71666666666667,59.31666666666667,14.4,65.71666666666667,71.65,26.566666666666666,19.0,45.666666666666664,22.233333333333334,35.21666666666667,14.9,13.833333333333334,73.76666666666667,19.15,21.866666666666667,57.666666666666664,19.483333333333334,89.85,29.316666666666666,22.733333333333334,16.933333333333334,11.5,19.933333333333334,62.3,10.283333333333333,42.71666666666667,60.166666666666664,24.416666666666668,N,14.4,19.733333333333334,33.13333333333333,18.466666666666665,55.333333333333336,29.933333333333334,49.28333333333333,67.41666666666667,36.21666666666667,44.38333333333333,11.666666666666666,18.4,29.466666666666665,34.11666666666667
Musée Marguerite-Bourgeoys,8.85,54.31666666666667,75.98333333333333,83.38333333333334,73.51666666666667,38.11666666666667,9.566666666666666,51.11666666666667,49.55,0.016666666666666666,66.86666666666666,75.7,34.95,9.116666666666667,51.06666666666667,8.583333333333334,46.233333333333334,3.05,17.95,74.7,18.75,29.75,44.016666666666666,7.6,99.15,34.9,26.25,14.116666666666667,4.016666666666667,25.083333333333332,48.65,14.95,50.88333333333333,64.11666666666666,11.55,14.4,N,15.183333333333334,38.15,10.733333333333333,64.93333333333334,36.71666666666667,36.7,72.81666666666666,48.4,30.733333333333334,25.983333333333334,8.183333333333334,15.816666666666666,46.483333333333334
Oasis Immersion - Montreal,7.316666666666666,41.88333333333333,91.3,70.95,91.9,25.683333333333334,9.233333333333333,62.3,41.18333333333333,15.183333333333334,85.03333333333333,90.96666666666667,22.083333333333332,6.483333333333333,62.25,13.166666666666666,43.483333333333334,12.483333333333333,8.433333333333334,93.08333333333333,6.2,17.033333333333335,41.21666666666667,8.583333333333334,86.71666666666667,22.466666666666665,13.816666666666666,3.4166666666666665,13.466666666666667,12.65,43.55,10.4,38.45,79.48333333333333,6.95,19.733333333333334,15.183333333333334,N,49.333333333333336,4.483333333333333,74.65,24.283333333333335,30.583333333333332,71.65,35.31666666666667,26.816666666666666,29.783333333333335,7.033333333333333,13.516666666666667,46.15
Pont Jacques-Cartier - Montreal,45.78333333333333,78.01666666666667,73.55,107.83333333333333,71.93333333333334,62.56666666666667,47.416666666666664,16.733333333333334,86.25,38.13333333333333,65.28333333333333,73.21666666666667,58.15,45.583333333333336,16.683333333333334,46.43333333333333,64.03333333333333,39.85,44.733333333333334,73.11666666666666,49.15,53.1,39.25,45.5,119.88333333333334,60.55,53.63333333333333,46.45,37.36666666666667,50.81666666666667,81.38333333333334,41.18333333333333,74.6,61.733333333333334,49.45,33.18333333333333,38.15,49.25,N,46.96666666666667,56.88333333333333,61.166666666666664,74.55,38.43333333333333,67.25,68.58333333333333,41.86666666666667,44.68333333333333,53.666666666666664,63.1
Maisonneuve Monument - Montreal,2.95,43.63333333333333,90.41666666666667,72.7,83.31666666666666,27.433333333333334,5.35,59.93333333333333,41.3,10.75,76.66666666666667,90.08333333333333,24.266666666666666,2.1,59.88333333333333,8.633333333333333,42.35,8.05,8.5,84.5,8.066666666666666,19.066666666666666,39.65,4.15,88.46666666666667,24.216666666666665,15.566666666666666,3.4833333333333334,9.6,14.4,43.266666666666666,9.516666666666667,40.2,78.6,5.916666666666667,18.466666666666665,10.75,4.5,46.96666666666667,N,73.76666666666667,26.033333333333335,30.7,70.08333333333333,36.88333333333333,25.766666666666666,28.9,2.6166666666666667,12.033333333333333,45.266666666666666
Montreal Street Art,74.1,74.61666666666666,27.533333333333335,94.38333333333334,39.416666666666664,79.91666666666667,74.61666666666666,70.73333333333333,109.98333333333333,64.75,32.55,35.88333333333333,72.16666666666667,73.28333333333333,70.68333333333334,73.63333333333334,43.6,68.83333333333333,67.06666666666666,40.016666666666666,71.7,69.13333333333334,93.25,74.13333333333334,96.28333333333333,79.41666666666667,74.68333333333334,71.4,64.23333333333333,70.05,113.7,64.45,71.86666666666666,27.3,79.76666666666667,55.35,64.76666666666667,74.8,56.93333333333333,73.81666666666666,N,78.56666666666666,102.13333333333334,92.43333333333334,62.15,98.36666666666666,48.36666666666667,73.05,80.86666666666666,38.083333333333336
La Guilde - Montreal,28.85,18.783333333333335,95.15,46.666666666666664,95.75,1.4,30.666666666666668,73.68333333333334,33.81666666666667,36.71666666666667,88.88333333333334,94.81666666666666,10.183333333333334,28.016666666666666,73.63333333333334,34.7,42.96666666666667,34.016666666666666,20.933333333333334,96.93333333333334,18.866666666666667,10.75,54.11666666666667,30.116666666666667,62.43333333333333,3.783333333333333,11.816666666666666,23.316666666666666,34.516666666666666,13.016666666666667,47.3,23.233333333333334,19.783333333333335,83.33333333333333,28.316666666666666,29.95,36.71666666666667,24.283333333333335,61.1,26.016666666666666,78.5,N,26.683333333333334,84.55,25.933333333333334,27.033333333333335,31.966666666666665,28.566666666666666,32.81666666666667,47.35
Arsenal Art Contemporain Montréal - Montreal,31.333333333333332,41.266666666666666,118.96666666666667,59.75,109.81666666666666,26.15,27.183333333333334,59.96666666666667,12.35,36.61666666666667,103.16666666666667,118.63333333333334,35.916666666666664,31.416666666666668,61.06666666666667,32.31666666666667,68.61666666666666,36.43333333333333,37.63333333333333,111.0,31.216666666666665,35.61666666666667,39.083333333333336,31.45,73.26666666666667,23.083333333333332,28.466666666666665,32.86666666666667,40.05,33.36666666666667,24.866666666666667,39.28333333333333,42.266666666666666,107.15,25.883333333333333,49.416666666666664,36.61666666666667,30.633333333333333,74.46666666666667,30.85,102.31666666666666,26.566666666666666,N,69.51666666666667,50.4,8.6,57.45,31.183333333333334,26.066666666666666,73.0
