Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0568;1.1717;60;15;Deluxe Suites Downtown Montreal;77.0;Deluxe Suites Downtown Montreal;566.45;Alternative Hostel of Old Montreal;35.75;Alternative Hostel of Old Montreal
