Solution;Hotel;TotalAttractions;TotalQuality;TotalTime;TotalCost
39;Hotel Saint-Laurent Montreal;6;32.8;487.9;337.23
40;Auberge L'Apero;16;79.0;1416.1;122.18
41;Deluxe Suites Downtown Montreal;13;68.4;1027.4;312.83
42;Deluxe Suites Downtown Montreal;8;45.7;687.6;310.65
43;Deluxe Suites Downtown Montreal;10;54.8;842.0;288.08
44;Hotel William Gray;6;35.1;499.4;512.27
45;Deluxe Suites Downtown Montreal;6;35.5;533.1;256.38
46;Deluxe Suites Downtown Montreal;15;77.0;1349.6;378.49
47;Auberge L'Apero;14;70.0;1243.8;72.83
48;Auberge L'Apero;15;74.5;1344.5;79.52
49;Auberge L'Apero;7;37.6;590.9;45.98
50;Hotel William Gray;10;53.5;783.4;549.37
51;Hotel William Gray;11;58.5;844.7;549.37
52;Alternative Hostel of Old Montreal;12;61.7;931.0;145.23
53;Alternative Hostel of Old Montreal;5;30.3;450.8;42.65
54;Hotel William Gray;10;53.5;761.0;556.27
55;Deluxe Suites Downtown Montreal;9;50.0;749.5;333.50
56;Auberge L'Apero;10;52.0;1026.0;44.67
57;Deluxe Suites Downtown Montreal;10;54.8;824.2;324.97
58;Auberge L'Apero;6;33.8;556.8;25.25
59;Hotel William Gray;8;43.9;624.9;540.27
60;Deluxe Suites Downtown Montreal;12;63.6;946.6;334.82
61;Deluxe Suites Downtown Montreal;8;44.7;725.7;264.80
62;Alternative Hostel of Old Montreal;12;62.2;1157.4;65.75
63;Alternative Hostel of Old Montreal;15;75.7;1283.8;129.33
64;Auberge L'Apero;11;56.5;970.2;45.98
65;Auberge L'Apero;15;74.7;1329.6;90.45
66;Alternative Hostel of Old Montreal;11;56.5;863.4;102.60
67;Alternative Hostel of Old Montreal;8;43.3;655.6;63.75
68;Deluxe Suites Downtown Montreal;14;72.4;1188.2;348.98
69;Deluxe Suites Downtown Montreal;11;59.9;902.7;305.17
70;Deluxe Suites Downtown Montreal;15;77.0;1349.6;378.49
71;Auberge L'Apero;14;70.1;1134.1;98.67
72;Auberge L'Apero;8;43.0;799.8;39.25
73;Deluxe Suites Downtown Montreal;8;44.8;666.2;316.00
74;Deluxe Suites Downtown Montreal;12;63.7;1002.3;287.67
75;Hotel William Gray;7;39.1;549.5;533.37
76;Hotel William Gray;7;39.1;536.7;583.02
77;Alternative Hostel of Old Montreal;12;61.6;922.0;152.13
78;Alternative Hostel of Old Montreal;13;66.5;1148.6;76.68
79;Alternative Hostel of Old Montreal;13;66.3;1028.2;127.12
80;Deluxe Suites Downtown Montreal;6;35.0;506.2;279.02
81;Deluxe Suites Downtown Montreal;12;64.2;979.2;312.83
82;Auberge L'Apero;9;47.6;866.3;25.25
83;Auberge L'Apero;12;61.3;1266.9;30.83
84;Auberge L'Apero;7;38.0;610.8;30.67
85;Hotel William Gray;15;76.2;1237.9;572.15
86;Auberge L'Apero;11;57.0;1119.0;35.90
87;Deluxe Suites Downtown Montreal;9;49.0;733.9;302.02
88;Deluxe Suites Downtown Montreal;11;59.2;886.9;361.93
89;Alternative Hostel of Old Montreal;12;63.0;1042.7;71.78
90;Deluxe Suites Downtown Montreal;13;67.8;1077.2;312.62
91;Alternative Hostel of Old Montreal;9;48.6;754.0;83.58
92;Deluxe Suites Downtown Montreal;12;64.1;967.4;298.83
93;Hotel William Gray;15;76.3;1264.2;582.02
94;Alternative Hostel of Old Montreal;12;62.0;959.8;118.93
95;Alternative Hostel of Old Montreal;15;76.5;1409.4;79.03
96;Alternative Hostel of Old Montreal;13;66.8;1032.9;117.17
97;Alternative Hostel of Old Montreal;8;43.8;620.0;86.65
98;Alternative Hostel of Old Montreal;6;34.5;513.2;42.65
99;Deluxe Suites Downtown Montreal;8;44.8;699.3;287.93
100;Auberge L'Apero;13;65.9;1073.2;89.12
101;Hotel William Gray;8;44.7;635.2;537.67
102;Auberge L'Apero;10;52.7;880.9;62.25
103;Auberge L'Apero;12;60.5;1198.4;44.67
104;Deluxe Suites Downtown Montreal;10;54.4;829.1;295.45
105;Auberge L'Apero;14;70.5;1330.3;69.10
106;Alternative Hostel of Old Montreal;11;57.9;871.2;95.90
107;Deluxe Suites Downtown Montreal;7;40.0;607.1;283.43
108;Deluxe Suites Downtown Montreal;8;44.7;692.1;270.58
109;Alternative Hostel of Old Montreal;6;34.5;535.1;35.75
110;Auberge L'Apero;11;57.4;1164.5;31.98
111;Best Western Plus Montreal Downtown-Hotel Europa;5;29.0;431.2;328.40
112;Deluxe Suites Downtown Montreal;9;49.0;702.0;346.72
113;Alternative Hostel of Old Montreal;12;63.3;996.1;103.55
114;Auberge L'Apero;13;65.3;1249.8;54.47
115;Deluxe Suites Downtown Montreal;8;44.3;672.0;278.33
116;Auberge L'Apero;5;29.3;446.2;38.88
117;Alternative Hostel of Old Montreal;7;39.6;556.2;49.75
118;Auberge L'Apero;6;33.0;496.5;51.22
119;Alternative Hostel of Old Montreal;14;71.6;1384.8;63.75
120;Auberge L'Apero;11;56.9;1054.2;51.58
121;Deluxe Suites Downtown Montreal;15;76.7;1323.5;308.70
122;Alternative Hostel of Old Montreal;9;49.2;971.1;35.75
123;Deluxe Suites Downtown Montreal;11;60.0;918.4;314.15
124;Auberge L'Apero;12;61.1;1309.1;25.25
125;Deluxe Suites Downtown Montreal;9;49.7;754.7;271.90
126;Hotel William Gray;15;76.2;1235.7;594.32
127;Hotel William Gray;15;76.3;1291.2;572.75
128;Alternative Hostel of Old Montreal;8;44.0;716.7;49.75
129;Deluxe Suites Downtown Montreal;11;59.4;895.3;333.50
130;Alternative Hostel of Old Montreal;11;58.3;878.3;97.52
131;Auberge L'Apero;7;38.5;699.6;32.15
132;Auberge L'Apero;10;51.7;841.7;65.22
133;Alternative Hostel of Old Montreal;15;75.6;1201.4;159.30
134;Deluxe Suites Downtown Montreal;9;49.7;739.4;280.77
135;Alternative Hostel of Old Montreal;5;30.3;450.8;42.65
136;Auberge L'Apero;6;33.8;549.8;30.67
137;Alternative Hostel of Old Montreal;14;71.4;1231.2;108.68
138;Alternative Hostel of Old Montreal;12;63.5;1064.7;86.37
139;Alternative Hostel of Old Montreal;14;71.6;1325.8;79.02
140;Alternative Hostel of Old Montreal;15;76.9;1394.1;110.60
141;Alternative Hostel of Old Montreal;15;75.9;1316.0;100.73
142;Alternative Hostel of Old Montreal;10;53.4;898.4;56.65
143;Deluxe Suites Downtown Montreal;10;54.0;817.0;293.48
144;Alternative Hostel of Old Montreal;14;71.1;1107.0;133.50
145;Deluxe Suites Downtown Montreal;8;44.7;672.7;277.25
146;Deluxe Suites Downtown Montreal;10;53.9;808.0;302.93
147;Auberge L'Apero;7;38.6;603.4;44.67
148;Alternative Hostel of Old Montreal;10;53.0;774.3;86.65
149;Alternative Hostel of Old Montreal;15;76.9;1357.4;135.65
150;Alternative Hostel of Old Montreal;6;35.2;529.7;42.65
151;Alternative Hostel of Old Montreal;14;71.1;1086.5;151.27
152;Auberge L'Apero;11;57.7;913.6;75.98
153;Auberge L'Apero;12;61.5;1218.4;46.17
154;Alternative Hostel of Old Montreal;15;76.1;1368.1;86.37
155;Alternative Hostel of Old Montreal;12;62.8;1228.2;49.75
156;Alternative Hostel of Old Montreal;14;71.1;1082.9;159.30
157;Auberge L'Apero;13;65.7;1252.3;53.25
158;Hotel Saint-Laurent Montreal;10;51.3;747.0;399.38
159;Auberge L'Apero;14;70.7;1089.4;139.23
160;Alternative Hostel of Old Montreal;13;67.7;1420.2;49.75
161;Alternative Hostel of Old Montreal;14;71.1;1104.3;142.77
162;Auberge L'Apero;13;65.0;1208.3;58.67
163;Auberge L'Apero;14;70.8;1369.7;58.67
164;Auberge L'Apero;12;61.8;1123.6;46.67
165;Alternative Hostel of Old Montreal;10;53.8;832.4;81.97
166;Deluxe Suites Downtown Montreal;14;72.5;1181.8;351.87
167;Alternative Hostel of Old Montreal;13;66.9;1063.8;93.43
168;Deluxe Suites Downtown Montreal;14;72.1;1149.4;337.52
169;Alternative Hostel of Old Montreal;14;71.2;1211.3;115.40
170;Auberge L'Apero;6;33.0;489.4;58.22
171;Deluxe Suites Downtown Montreal;10;54.2;817.9;314.17
172;Deluxe Suites Downtown Montreal;12;63.7;1002.3;287.67
173;Alternative Hostel of Old Montreal;15;76.9;1357.4;135.65
174;Auberge L'Apero;6;33.5;525.8;37.22
175;Auberge L'Apero;14;70.5;1292.6;74.67
176;Alternative Hostel of Old Montreal;12;62.7;970.0;69.78
177;Alternative Hostel of Old Montreal;13;66.9;1094.2;87.30
178;Auberge L'Apero;9;47.9;828.0;31.98
179;Deluxe Suites Downtown Montreal;15;77.0;1377.3;357.88
180;Auberge L'Apero;13;65.8;1310.9;25.25
181;Alternative Hostel of Old Montreal;15;75.7;1290.7;95.95
182;Alternative Hostel of Old Montreal;9;48.2;725.8;63.75
183;Alternative Hostel of Old Montreal;10;53.0;774.3;86.65
184;Auberge L'Apero;13;65.9;1098.1;71.02
185;Alternative Hostel of Old Montreal;13;66.9;1339.4;49.75
186;Auberge L'Apero;13;65.7;1244.6;59.98
187;Deluxe Suites Downtown Montreal;11;58.9;893.4;293.48
188;Deluxe Suites Downtown Montreal;14;72.5;1181.8;351.87
189;Alternative Hostel of Old Montreal;10;53.2;835.4;69.58
190;Alternative Hostel of Old Montreal;14;71.0;1175.1;103.60
191;Alternative Hostel of Old Montreal;14;71.4;1259.3;79.95
192;Deluxe Suites Downtown Montreal;9;49.7;754.7;271.90
193;Auberge L'Apero;13;65.8;1304.9;47.37
194;Alternative Hostel of Old Montreal;13;67.5;1128.3;105.62
195;Auberge L'Apero;10;53.8;909.2;62.52
196;Auberge L'Apero;6;33.5;525.8;37.22
197;Hotel William Gray;15;76.2;1235.7;594.32
198;Alternative Hostel of Old Montreal;11;58.3;964.0;65.27
199;Alternative Hostel of Old Montreal;14;71.4;1301.3;70.65
200;Alternative Hostel of Old Montreal;12;63.0;1082.7;79.75
