Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0732;1.1689;200;16;Auberge L'Apero;80.0;Alternative Hostel of Old Montreal;368.51666666666654;Hotel Saint-Laurent Montreal;25.25;Auberge L'Apero
